,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Juliet Sutherland and PG Distributed Proofreaders
5,,
6,,
7,,
8,,
9,,
10,,[Illustration: MISS INGELOW'S FORMER HOME.
11,,
12,"BOSTON, LINCOLNSHIRE, ENG.","BOSTON, LINCOLNSHIRE, ENG."
13,"BOSTON, LINCOLNSHIRE, ENG.",
14,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],ST. BOTOLPH'S CHURCH IN THE DISTANCE.]
15,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],
16,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],
17,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],
18,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],
19,ST. BOTOLPH'S CHURCH IN THE DISTANCE.],
20,POEMS BY JEAN INGELOW,POEMS BY JEAN INGELOW
21,POEMS BY JEAN INGELOW,
22,VOLUME II.,VOLUME II.
23,VOLUME II.,
24,VOLUME II.,
25,VOLUME II.,
26,VOLUME II.,
27,_TO JEAN INGELOW.,_TO JEAN INGELOW.
28,_TO JEAN INGELOW.,
29,_TO JEAN INGELOW.,
30,_TO JEAN INGELOW.,"When youth was high, and life was new"
31,_TO JEAN INGELOW.,"And days sped musical and fleet,"
32,_TO JEAN INGELOW.,"She stood amid the morning dew,"
33,_TO JEAN INGELOW.,"And sang her earliest measures sweet,--"
34,_TO JEAN INGELOW.,"Sang as the lark sings, speeding fair"
35,_TO JEAN INGELOW.,"To touch and taste the purer air,"
36,_TO JEAN INGELOW.,To gain a nearer view of Heaven;
37,_TO JEAN INGELOW.,"'Twas then she sang ""The Songs of Seven."""
38,_TO JEAN INGELOW.,
39,_TO JEAN INGELOW.,"Now, farther on in womanhood,"
40,_TO JEAN INGELOW.,"With trainèd voice and ripened art,"
41,_TO JEAN INGELOW.,"She gently stands where once she stood,"
42,_TO JEAN INGELOW.,And sings from out her deeper heart.
43,_TO JEAN INGELOW.,"Sing on, dear Singer! sing again;"
44,_TO JEAN INGELOW.,"And we will listen to the strain,"
45,_TO JEAN INGELOW.,"Till soaring earth greets bending Heaven,"
46,_TO JEAN INGELOW.,And seven-fold songs grow seventy-seven.
47,_TO JEAN INGELOW.,
48,SUSAN COOLIDGE_,SUSAN COOLIDGE_
49,SUSAN COOLIDGE_,
50,SUSAN COOLIDGE_,
51,SUSAN COOLIDGE_,
52,SUSAN COOLIDGE_,
53,POEMS,POEMS
54,POEMS,
55,BY,BY
56,BY,
57,JEAN INGELOW,JEAN INGELOW
58,JEAN INGELOW,
59,_IN TWO VOLUMES_,_IN TWO VOLUMES_
60,_IN TWO VOLUMES_,
61,VOL. II.,VOL. II.
62,VOL. II.,
63,VOL. II.,
64,VOL. II.,
65,VOL. II.,
66,BOSTON,BOSTON
67,BOSTON,
