,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Chuck Greif, Pat Saumell and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,POETICAL WORKS,POETICAL WORKS
16,POETICAL WORKS,
17,OF,OF
18,OF,
19,ROBERT BRIDGES,ROBERT BRIDGES
20,ROBERT BRIDGES,
21,ROBERT BRIDGES,
22,ROBERT BRIDGES,
23,UNIFORM EDITION OF,UNIFORM EDITION OF
24,ROBERT BRIDGES' POETICAL WORKS,ROBERT BRIDGES' POETICAL WORKS
25,ROBERT BRIDGES' POETICAL WORKS,
26,ROBERT BRIDGES' POETICAL WORKS,"_In Seven Volumes, Small Post 8vo, 6s. each._"
27,ROBERT BRIDGES' POETICAL WORKS,
28,_CONTENTS_,_CONTENTS_
29,_CONTENTS_,
30,_CONTENTS_,VOLUME I: Prometheus the Firegiver--Eros and Psyche--The Growth
31,_CONTENTS_,of Love--Notes.
32,_CONTENTS_,
33,_CONTENTS_,VOLUME II: Shorter Poems--New Poems--Notes.
34,_CONTENTS_,
35,_CONTENTS_,VOLUME III: The First Part of Nero--Achilles in Scyros--Notes.
36,_CONTENTS_,
37,_CONTENTS_,VOLUME IV: Palicio--The Return of Ulysses--Notes.
38,_CONTENTS_,
39,_CONTENTS_,VOLUME V: The Christian Captives--Humours of the Court--Notes.
40,_CONTENTS_,
41,_CONTENTS_,VOLUME VI: The Feast of Bacchus--Second Part of the History of
42,_CONTENTS_,Nero--Notes.
43,_CONTENTS_,
44,_CONTENTS_,VOLUME VII in preparation
45,_CONTENTS_,
46,_CONTENTS_,*** This Volume completes the Uniform Edition of Mr. Robert
47,_CONTENTS_,Bridges' Works.
48,_CONTENTS_,
49,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.","LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W."
50,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
51,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",[Illustration: Robert Bridges
52,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
53,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",Aug 1912]
54,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
55,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
56,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
57,"LONDON: SMITH, ELDER & CO., 15 WATERLOO PLACE, S.W.",
58,POETICAL WORKS,POETICAL WORKS
59,POETICAL WORKS,
60,OF,OF
61,OF,
62,ROBERT BRIDGES,ROBERT BRIDGES
63,ROBERT BRIDGES,
64,EXCLUDING,EXCLUDING
