,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Chris Curnow, Paul Marshall, Liz Rhodes and"
5,,the Online Distributed Proofreading Team at
6,,http://www.pgdp.net
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,SELECTED POEMS OF,SELECTED POEMS OF
17,FRANCIS THOMPSON,FRANCIS THOMPSON
18,FRANCIS THOMPSON,
19,FRANCIS THOMPSON,
20,FRANCIS THOMPSON,[Illustration: _Francis Thompson in 1877_]
21,FRANCIS THOMPSON,
22,FRANCIS THOMPSON,
23,FRANCIS THOMPSON,Selected Poems
24,FRANCIS THOMPSON,_of_ Francis Thompson
25,FRANCIS THOMPSON,
26,FRANCIS THOMPSON,
27,FRANCIS THOMPSON,With a Biographical Note by
28,FRANCIS THOMPSON,Wilfrid Meynell
29,FRANCIS THOMPSON,
30,FRANCIS THOMPSON,
31,LONDON,LONDON
32,LONDON,
33,METHUEN AND CO. LTD.   BURNS AND OATES LTD.,METHUEN AND CO. LTD.   BURNS AND OATES LTD.
34,METHUEN AND CO. LTD.   BURNS AND OATES LTD.,Essex Street          Orchard Street
35,W.C.                  W.,W.C.                  W.
36,W.C.                  W.,
37,W.C.                  W.,
38,W.C.                  W.,The Twenty-fifth
39,W.C.                  W.,Thousand
40,W.C.                  W.,
41,W.C.                  W.,
42,W.C.                  W.,
43,W.C.                  W.,
44,THE CONTENTS,THE CONTENTS
45,THE CONTENTS,
46,THE CONTENTS,
47,THE CONTENTS,Frontispiece: Portrait of FRANCIS THOMPSON
48,THE CONTENTS,A Note on FRANCIS THOMPSON                       _Page_ ix
49,THE CONTENTS,"The Dedications                                    xix, xx"
50,THE CONTENTS,
51,POEMS ON CHILDREN,POEMS ON CHILDREN
52,POEMS ON CHILDREN,Daisy                                                1
53,POEMS ON CHILDREN,The Poppy                                            3
54,POEMS ON CHILDREN,To Monica Thought Dying                              6
55,POEMS ON CHILDREN,The Making of Viola                                  9
56,POEMS ON CHILDREN,To my Godchild                                      12
57,POEMS ON CHILDREN,Ex Ore Infantium                                    14
58,POEMS ON CHILDREN,
59,POEMS ON CHILDREN,From SISTER SONGS
60,POEMS ON CHILDREN,A Child's Kiss                                      16
61,POEMS ON CHILDREN,Poet and Anchorite                                  20
62,POEMS ON CHILDREN,The Omen                                            22
63,POEMS ON CHILDREN,The Mirage                                          24
64,POEMS ON CHILDREN,The Child-Woman                                     26
65,POEMS ON CHILDREN,To a Child heard repeating her Mother's Verses      28
66,POEMS ON CHILDREN,A Foretelling of the Child's Husband                31
67,POEMS ON CHILDREN,
68,LOVE IN DIAN'S LAP,LOVE IN DIAN'S LAP
69,LOVE IN DIAN'S LAP,Before her Portrait in Youth                        33
70,LOVE IN DIAN'S LAP,To a Poet Breaking Silence                          35
71,LOVE IN DIAN'S LAP,A Carrier Song                                      37
