,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by A. P. Saulters
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,LAST POEMS,LAST POEMS
14,LAST POEMS,
15,LAST POEMS,By A. E. Housman
16,LAST POEMS,
17,LAST POEMS,
18,LAST POEMS,"I publish these poems, few though they are, because it is not likely"
19,LAST POEMS,that I shall ever be impelled to write much more.  I can no longer
20,LAST POEMS,expect to be revisited by the continuous excitement under which in
21,LAST POEMS,"the early months of 1895 I wrote the greater part of my first book,"
22,LAST POEMS,nor indeed could I well sustain it if  it came; and it is best that what
23,LAST POEMS,I have written should be printed while I am here to see it through
24,LAST POEMS,the press and control its spelling and punctuation.  About a quarter
25,LAST POEMS,"of this matter belongs to the April of the present year, but most of"
26,LAST POEMS,it to dates between 1895 and 1910.
27,LAST POEMS,
28,LAST POEMS,
29,LAST POEMS,September 1922
30,LAST POEMS,
31,LAST POEMS,
32,LAST POEMS,
33,LAST POEMS,"We'll to the woods no more,"
34,LAST POEMS,"The laurels are all cut,"
35,LAST POEMS,The bowers are bare of bay
36,LAST POEMS,That once the Muses wore;
37,LAST POEMS,The year draws in the day
38,LAST POEMS,And soon will evening shut:
39,LAST POEMS,"The laurels all are cut,"
40,LAST POEMS,We'll to the woods no more.
41,LAST POEMS,"Oh we'll no more, no more"
42,LAST POEMS,"To the leafy woods away,"
43,LAST POEMS,To the high wild woods of laurel
44,LAST POEMS,And the bowers of bay no more.
45,LAST POEMS,
46,LAST POEMS,
47,LAST POEMS,
48,LAST POEMS,
49,LAST POEMS,
50,I. THE WEST,I. THE WEST
51,I. THE WEST,
52,I. THE WEST,
53,I. THE WEST,Beyond the moor and the mountain crest
54,I. THE WEST,"--Comrade, look not on the west--"
55,I. THE WEST,The sun is down and drinks away
56,I. THE WEST,From air and land the lees of day.
57,I. THE WEST,
58,I. THE WEST,The long cloud and the single pine
59,I. THE WEST,"Sentinel the ending line,"
60,I. THE WEST,"And out beyond it, clear and wan,"
61,I. THE WEST,Reach the gulfs of evening on.
62,I. THE WEST,
63,I. THE WEST,The son of woman turns his brow
64,I. THE WEST,"West from forty countries now,"
65,I. THE WEST,"And, as the edge of heaven he eyes,"
66,I. THE WEST,"Thinks eternal thoughts, and sighs."
67,I. THE WEST,
68,I. THE WEST,"Oh wide's the world, to rest or roam,"
69,I. THE WEST,"With change abroad and cheer at home,"
70,I. THE WEST,"Fights and furloughs, talk and tale,"
71,I. THE WEST,Company and beef and ale.
72,I. THE WEST,
73,I. THE WEST,But if I front the evening sky
74,I. THE WEST,"Silent on the west look I,"
75,I. THE WEST,"And my comrade, stride for stride,"
76,I. THE WEST,"Paces silent at my side,"
77,I. THE WEST,
78,I. THE WEST,"Comrade, look not on the west:"
79,I. THE WEST,'Twill have the heart out of your breast;
