,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Huub Bakker, Jason Isbell and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,[Illustration: The Diverting History of John Gilpin
14,,
15,,Finely Illustrated]
16,,
17,,[Illustration]
18,,
19,,
20,,
21,,
22,THE,THE
23,THE,
24,DIVERTING HISTORY,DIVERTING HISTORY
25,DIVERTING HISTORY,
26,OF,OF
27,OF,
28,OF,John Gilpin.
29,OF,
30,BY WILLIAM COWPER,BY WILLIAM COWPER
31,BY WILLIAM COWPER,
32,BY WILLIAM COWPER,Illustrated.
33,BY WILLIAM COWPER,
34,BY WILLIAM COWPER,
35,LONDON: WILLIAM TEGG.,LONDON: WILLIAM TEGG.
36,LONDON: WILLIAM TEGG.,
37,LONDON: WILLIAM TEGG.,1865.
38,LONDON: WILLIAM TEGG.,
39,LONDON: WILLIAM TEGG.,
40,LONDON: WILLIAM TEGG.,
41,LONDON: WILLIAM TEGG.,
42,LONDON:,LONDON:
43,LONDON:,
44,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS","PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS"
45,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
46,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
47,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",[Illustration]
48,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
49,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
50,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
51,"PRINTED BY W. CLOWES AND SONS, STAMFORD STREET AND CHARING CROSS",
52,THE DIVERTING HISTORY,THE DIVERTING HISTORY
53,THE DIVERTING HISTORY,
54,OF,OF
55,OF,
56,JOHN GILPIN.,JOHN GILPIN.
57,JOHN GILPIN.,
58,JOHN GILPIN.,
59,JOHN GILPIN.,John Gilpin was a citizen
60,JOHN GILPIN.,"Of credit and renown,"
61,JOHN GILPIN.,A train-band captain eke was he
62,JOHN GILPIN.,Of famous London town.
63,JOHN GILPIN.,
64,JOHN GILPIN.,"John Gilpin's spouse said to her dear,"
65,JOHN GILPIN.,Though wedded we have been
66,JOHN GILPIN.,"These twice ten tedious years, yet we"
67,JOHN GILPIN.,No holiday have seen.
68,JOHN GILPIN.,
69,JOHN GILPIN.,"To-morrow is our wedding-day,"
70,JOHN GILPIN.,And we will then repair
71,JOHN GILPIN.,"Unto the Bell at Edmonton,"
72,JOHN GILPIN.,All in a chaise and pair.
73,JOHN GILPIN.,
74,JOHN GILPIN.,"My sister and my sister's child,"
