,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Juliet Sutherland, Dianne Nolan and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,THE LAND OF SONG,THE LAND OF SONG
16,THE LAND OF SONG,
17,BOOK III.,BOOK III.
18,BOOK III.,
19,_FOR UPPER GRAMMAR GRADES_,_FOR UPPER GRAMMAR GRADES_
20,_FOR UPPER GRAMMAR GRADES_,
21,SELECTED BY,SELECTED BY
22,KATHARINE H. SHUTE,KATHARINE H. SHUTE
23,KATHARINE H. SHUTE,
24,EDITED BY,EDITED BY
25,"LARKIN DUNTON, LL.D.","LARKIN DUNTON, LL.D."
26,HEAD MASTER OF THE BOSTON NORMAL SCHOOL,HEAD MASTER OF THE BOSTON NORMAL SCHOOL
27,HEAD MASTER OF THE BOSTON NORMAL SCHOOL,
28,HEAD MASTER OF THE BOSTON NORMAL SCHOOL,[Illustration]
29,HEAD MASTER OF THE BOSTON NORMAL SCHOOL,
30,"SILVER, BURDETT & COMPANY","SILVER, BURDETT & COMPANY"
31,NEW YORK      BOSTON      CHICAGO,NEW YORK      BOSTON      CHICAGO
32,NEW YORK      BOSTON      CHICAGO,1899
33,NEW YORK      BOSTON      CHICAGO,
34,NEW YORK      BOSTON      CHICAGO,
35,NEW YORK      BOSTON      CHICAGO,"Copyright, 1899,"
36,NEW YORK      BOSTON      CHICAGO,"By Silver, Burdett & Company."
37,NEW YORK      BOSTON      CHICAGO,
38,"C. J. PETERS & SON, TYPOGRAPHERS,","C. J. PETERS & SON, TYPOGRAPHERS,"
39,BOSTON.,BOSTON.
40,BOSTON.,
41,BOSTON.,Plimpton Press
42,BOSTON.,
43,"H. M. PLIMPTON & CO., PRINTERS & BINDERS,","H. M. PLIMPTON & CO., PRINTERS & BINDERS,"
44,"NORWOOD, MASS., U.S.A.","NORWOOD, MASS., U.S.A."
45,"NORWOOD, MASS., U.S.A.",
46,"NORWOOD, MASS., U.S.A.",
47,"NORWOOD, MASS., U.S.A.",
48,"NORWOOD, MASS., U.S.A.",
49,_COMPILERS' PREFACE._,_COMPILERS' PREFACE._
50,_COMPILERS' PREFACE._,
51,_COMPILERS' PREFACE._,
52,_COMPILERS' PREFACE._,"The inestimable value of literature in supplying healthful recreation,"
53,_COMPILERS' PREFACE._,"in opening the mind to larger views of life, and in creating ideals that"
54,_COMPILERS' PREFACE._,"shall mold the spiritual nature, is conceded now by every one who has"
55,_COMPILERS' PREFACE._,intelligently considered the problems of education. But the basis upon
56,_COMPILERS' PREFACE._,which literature shall be selected and arranged is still a matter of
57,_COMPILERS' PREFACE._,discussion.
58,_COMPILERS' PREFACE._,
59,_COMPILERS' PREFACE._,"Chronology, race-correspondence, correlation, and ethical training"
