,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Larry B. Harrison, Les Galloway and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,POETICAL WORKS,POETICAL WORKS
16,POETICAL WORKS,
17,POETICAL WORKS,of
18,POETICAL WORKS,
19,ROBERT BRIDGES,ROBERT BRIDGES
20,ROBERT BRIDGES,
21,ROBERT BRIDGES,Volume I
22,ROBERT BRIDGES,
23,ROBERT BRIDGES,[Illustration]
24,ROBERT BRIDGES,
25,ROBERT BRIDGES,London
26,ROBERT BRIDGES,"Smith, Elder & Co"
27,ROBERT BRIDGES,15 Waterloo Place
28,ROBERT BRIDGES,1898
29,ROBERT BRIDGES,
30,ROBERT BRIDGES,
31,ROBERT BRIDGES,
32,ROBERT BRIDGES,
33,OXFORD: HORACE HART,OXFORD: HORACE HART
34,PRINTER TO THE UNIVERSITY,PRINTER TO THE UNIVERSITY
35,PRINTER TO THE UNIVERSITY,
36,PRINTER TO THE UNIVERSITY,
37,PRINTER TO THE UNIVERSITY,
38,PRINTER TO THE UNIVERSITY,
39,_POETICAL WORKS OF ROBERT BRIDGES_,_POETICAL WORKS OF ROBERT BRIDGES_
40,_POETICAL WORKS OF ROBERT BRIDGES_,
41,_POETICAL WORKS OF ROBERT BRIDGES_,
42,_VOLUME THE FIRST CONTAINING_,_VOLUME THE FIRST CONTAINING_
43,_VOLUME THE FIRST CONTAINING_,
44,_VOLUME THE FIRST CONTAINING_,_PROMETHEUS THE FIREGIVER_      _p._ 1
45,_VOLUME THE FIRST CONTAINING_,
46,_EROS AND PSYCHE_                   71,_EROS AND PSYCHE_                   71
47,_EROS AND PSYCHE_                   71,
48,_THE GROWTH OF LOVE_               217,_THE GROWTH OF LOVE_               217
49,_THE GROWTH OF LOVE_               217,
50,_NOTES_                            289,_NOTES_                            289
51,_NOTES_                            289,
52,_NOTES_                            289,
53,_NOTES_                            289,
54,_NOTES_                            289,
55,LIST OF PREVIOUS EDITIONS,LIST OF PREVIOUS EDITIONS
56,LIST OF PREVIOUS EDITIONS,
57,LIST OF PREVIOUS EDITIONS,
58,_PROMETHEUS._,_PROMETHEUS._
59,_PROMETHEUS._,
60,_PROMETHEUS._,"1. _Private Press of H. Daniel. Oxford, 1883._"
61,_PROMETHEUS._,
62,_PROMETHEUS._,"2. _Chiswick Press. Geo. Bell & Sons, 1884._"
63,_PROMETHEUS._,
64,_PROMETHEUS._,
65,_EROS AND PSYCHE._,_EROS AND PSYCHE._
66,_EROS AND PSYCHE._,
67,_EROS AND PSYCHE._,"1. _Chiswick Press. Geo. Bell & Sons, 1885._"
68,_EROS AND PSYCHE._,
69,_EROS AND PSYCHE._,"2. _Do. do. Revised, 1894._"
