,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Ted Garvin and PG Distributed Proofreaders
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,COLLECTED POEMS,COLLECTED POEMS
14,COLLECTED POEMS,
15,COLLECTED POEMS,1901-1918
16,COLLECTED POEMS,
17,BY,BY
18,BY,
19,WALTER DE LA MARE,WALTER DE LA MARE
20,WALTER DE LA MARE,
21,IN TWO VOLUMES,IN TWO VOLUMES
22,IN TWO VOLUMES,
23,VOL. I,VOL. I
24,VOL. I,
25,VOL. I,
26,VOL. I,1920
27,VOL. I,
28,VOL. I,*       *       *       *       *
29,VOL. I,
30,VOL. I,
31,VOL. I,
32,VOL. I,
33,CONTENTS,CONTENTS
34,CONTENTS,
35,CONTENTS,
36,POEMS: 1906,POEMS: 1906
37,POEMS: 1906,
38,LYRICAL POEMS--,LYRICAL POEMS--
39,SHADOW,SHADOW
40,UNREGARDING,UNREGARDING
41,THEY TOLD ME,THEY TOLD ME
42,SORCERY,SORCERY
43,THE CHILDREN OF STARE,THE CHILDREN OF STARE
44,AGE,AGE
45,THE GLIMPSE,THE GLIMPSE
46,REMEMBRANCE,REMEMBRANCE
47,TREACHERY,TREACHERY
48,IN VAIN,IN VAIN
49,THE MIRACLE,THE MIRACLE
50,KEEP INNOCENCY,KEEP INNOCENCY
51,THE PHANTOM,THE PHANTOM
52,VOICES,VOICES
53,THULE,THULE
54,THE BIRTHNIGHT: TO F.,THE BIRTHNIGHT: TO F.
55,THE DEATH-DREAM,THE DEATH-DREAM
56,"""WHERE IS THY VICTORY?""","""WHERE IS THY VICTORY?"""
57,FOREBODING,FOREBODING
58,VAIN FINDING,VAIN FINDING
59,NAPOLEON,NAPOLEON
60,ENGLAND,ENGLAND
61,TRUCE,TRUCE
62,EVENING,EVENING
63,NIGHT,NIGHT
64,THE UNIVERSE,THE UNIVERSE
65,GLORIA MUNDI,GLORIA MUNDI
66,IDLENESS,IDLENESS
67,GOLIATH,GOLIATH
68,GOLIATH,
69,CHARACTERS FROM SHAKESPEARE--,CHARACTERS FROM SHAKESPEARE--
70,FALSTAFF,FALSTAFF
71,MACBETH,MACBETH
72,BANQUO,BANQUO
73,MERCUTIO,MERCUTIO
74,JULIET'S NURSE,JULIET'S NURSE
75,IAGO,IAGO
76,IMOGEN,IMOGEN
77,POLONIUS,POLONIUS
78,OPHELIA,OPHELIA
79,HAMLET,HAMLET
80,HAMLET,
81,SONNETS--,SONNETS--
82,THE HAPPY ENCOUNTER,THE HAPPY ENCOUNTER
83,APRIL,APRIL
84,SEA-MAGIC,SEA-MAGIC
85,THE MARKET-PLACE,THE MARKET-PLACE
86,ANATOMY,ANATOMY
87,EVEN IN THE GRAVE,EVEN IN THE GRAVE
88,BRIGHT LIFE,BRIGHT LIFE
89,HUMANITY,HUMANITY
