,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Tim Lindell, Chuck Greif and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,Selected Poems
18,,
19,,By
20,,John Masefield
21,,
22,,
23,,
24,,
25,,_Selected Poems from The Indian Love Lyrics of Laurence Hope. F’cap 8vo.
26,,"Cloth, 5s.; leather, 7s. 6d._"
27,,
28,,"_Selections from Swinburne, edited by Edmund Gosse, C.B., and T. J."
29,,Wise. Cr. 8vo. 6s. net._
30,,
31,,"_The Works of Swinburne, Golden Pine Edition. In 6 vols. F’cap 8vo."
32,,"Cloth, 4s.; leather, 6s. each._"
33,,
34,,
35,"LONDON: WILLIAM HEINEMANN, LTD.","LONDON: WILLIAM HEINEMANN, LTD."
36,"LONDON: WILLIAM HEINEMANN, LTD.",
37,"LONDON: WILLIAM HEINEMANN, LTD.",[Illustration:
38,"LONDON: WILLIAM HEINEMANN, LTD.",
39,"LONDON: WILLIAM HEINEMANN, LTD.",W. Strang
40,"LONDON: WILLIAM HEINEMANN, LTD.",Jan 1912
41,"LONDON: WILLIAM HEINEMANN, LTD.",
42,"LONDON: WILLIAM HEINEMANN, LTD.",_John Masefield._]
43,"LONDON: WILLIAM HEINEMANN, LTD.",
44,"LONDON: WILLIAM HEINEMANN, LTD.",
45,"LONDON: WILLIAM HEINEMANN, LTD.",
46,"LONDON: WILLIAM HEINEMANN, LTD.",
47,"LONDON: WILLIAM HEINEMANN, LTD.",Selected Poems
48,"LONDON: WILLIAM HEINEMANN, LTD.",
49,"LONDON: WILLIAM HEINEMANN, LTD.",By
50,"LONDON: WILLIAM HEINEMANN, LTD.",John Masefield
51,"LONDON: WILLIAM HEINEMANN, LTD.",
52,"LONDON: WILLIAM HEINEMANN, LTD.",
53,"LONDON: WILLIAM HEINEMANN, LTD.",[Illustration: 1922]
54,"LONDON: WILLIAM HEINEMANN, LTD.",
55,"LONDON: WILLIAM HEINEMANN, LTD.","LONDON: WILLIAM HEINEMANN, LTD."
56,"LONDON: WILLIAM HEINEMANN, LTD.",
57,"LONDON: WILLIAM HEINEMANN, LTD.",
58,"LONDON: WILLIAM HEINEMANN, LTD.",
59,"LONDON: WILLIAM HEINEMANN, LTD.",
60,"LONDON: WILLIAM HEINEMANN, LTD.",_Printed in Great Britain._
61,"LONDON: WILLIAM HEINEMANN, LTD.",
62,"LONDON: WILLIAM HEINEMANN, LTD.",
63,"LONDON: WILLIAM HEINEMANN, LTD.",
64,"LONDON: WILLIAM HEINEMANN, LTD.",
65,TO,TO
66,TO,
67,MY WIFE,MY WIFE
68,MY WIFE,
69,MY WIFE,
70,MY WIFE,
71,MY WIFE,
72,CONTENTS,CONTENTS
