,Poem Title,line
0,,
1,,
2,,
3,,
4,THE NORSE KING’S BRIDAL,THE NORSE KING’S BRIDAL
5,THE NORSE KING’S BRIDAL,
6,THE NORSE KING’S BRIDAL,_By the Same Author_
7,THE NORSE KING’S BRIDAL,
8,THE NORSE KING’S BRIDAL,
9,THE NORSE KING’S BRIDAL,=OIL OF SPIKENARD.=        6s.
10,THE NORSE KING’S BRIDAL,
11,SECOND EDITION,SECOND EDITION
12,SECOND EDITION,
13,_THE ATHENÆUM_ SAYS: “THIS,_THE ATHENÆUM_ SAYS: “THIS
14,IS A REMARKABLE ACHIEVEMENT.”,IS A REMARKABLE ACHIEVEMENT.”
15,IS A REMARKABLE ACHIEVEMENT.”,
16,=BALLADS FROM THE DANISH:,=BALLADS FROM THE DANISH:
17,=BALLADS FROM THE DANISH:,AND ORIGINAL VERSES.= 2s. net.
18,=BALLADS FROM THE DANISH:,
19,=BALLADS FROM THE DANISH:,_The Daily Graphic_ says:--“This little
20,=BALLADS FROM THE DANISH:,volume reveals its author as a poet of
21,=BALLADS FROM THE DANISH:,considerable promise and of no inconsiderable
22,=BALLADS FROM THE DANISH:,attainment.”
23,=BALLADS FROM THE DANISH:,
24,=BALLADS FROM THE DANISH:,
25,LONDON :: ANDREW MELROSE,LONDON :: ANDREW MELROSE
26,"3 YORK STREET, COVENT GARDEN, W.C.","3 YORK STREET, COVENT GARDEN, W.C."
27,"3 YORK STREET, COVENT GARDEN, W.C.",
28,"3 YORK STREET, COVENT GARDEN, W.C.",
29,"3 YORK STREET, COVENT GARDEN, W.C.",
30,"3 YORK STREET, COVENT GARDEN, W.C.",
31,THE NORSE KING’S,THE NORSE KING’S
32,BRIDAL,BRIDAL
33,BRIDAL,
34,_TRANSLATIONS FROM THE DANISH AND,_TRANSLATIONS FROM THE DANISH AND
35,"OLD NORSE, WITH ORIGINAL BALLADS_","OLD NORSE, WITH ORIGINAL BALLADS_"
36,"OLD NORSE, WITH ORIGINAL BALLADS_",
37,BY,BY
38,E. M. SMITH-DAMPIER,E. M. SMITH-DAMPIER
39,E. M. SMITH-DAMPIER,
40,E. M. SMITH-DAMPIER,
41,LONDON :: ANDREW MELROSE,LONDON :: ANDREW MELROSE
42,"3 YORK STREET, COVENT GARDEN, W.C.","3 YORK STREET, COVENT GARDEN, W.C."
43,"3 YORK STREET, COVENT GARDEN, W.C.",1912
44,"3 YORK STREET, COVENT GARDEN, W.C.",
45,"3 YORK STREET, COVENT GARDEN, W.C.",
46,PRINTED BY,PRINTED BY
47,"HAZELL, WATSON AND VINEY, LD.,","HAZELL, WATSON AND VINEY, LD.,"
48,LONDON AND AYLESBUBY.,LONDON AND AYLESBUBY.
49,LONDON AND AYLESBUBY.,
50,LONDON AND AYLESBUBY.,
51,TO E. D.,TO E. D.
52,TO E. D.,
53,AND,AND
54,AND,
