,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Dennis Schreiner
5,,
6,,
7,,
8,,
9,,
10,"THE HOME BOOK OF VERSE, VOLUME 1","THE HOME BOOK OF VERSE, VOLUME 1"
11,"THE HOME BOOK OF VERSE, VOLUME 1",
12,"THE HOME BOOK OF VERSE, VOLUME 1",By Various
13,"THE HOME BOOK OF VERSE, VOLUME 1",
14,"THE HOME BOOK OF VERSE, VOLUME 1",Edited by Burton Egbert Stevenson
15,"THE HOME BOOK OF VERSE, VOLUME 1",
16,"THE HOME BOOK OF VERSE, VOLUME 1",
17,"THE HOME BOOK OF VERSE, VOLUME 1",
18,"THE HOME BOOK OF VERSE, VOLUME 1",
19,"THE HOME BOOK OF VERSE, VOLUME 1",
20,"THE HOME BOOK OF VERSE, VOLUME 1",
21,"THE HOME BOOK OF VERSE, VOLUME 1",
22,"THE HOME BOOK OF VERSE, VOLUME 1","THE HOME BOOK OF VERSE, VOLUME 1"
23,"THE HOME BOOK OF VERSE, VOLUME 1",
24,"THE HOME BOOK OF VERSE, VOLUME 1",By Various
25,"THE HOME BOOK OF VERSE, VOLUME 1",
26,"THE HOME BOOK OF VERSE, VOLUME 1",Edited by Burton Egbert Stevenson
27,"THE HOME BOOK OF VERSE, VOLUME 1",
28,"THE HOME BOOK OF VERSE, VOLUME 1",
29,"THE HOME BOOK OF VERSE, VOLUME 1",Contents of Volume I of the two volume set
30,"THE HOME BOOK OF VERSE, VOLUME 1",This includes contents of Volumes 1 through 4 of our Etext editions.
31,"THE HOME BOOK OF VERSE, VOLUME 1",
32,"THE HOME BOOK OF VERSE, VOLUME 1",
33,PART I,PART I
34,PART I,
35,POEMS OF YOUTH AND AGE,POEMS OF YOUTH AND AGE
36,POEMS OF YOUTH AND AGE,
37,POEMS OF YOUTH AND AGE,The Human Seasons            John Keats
38,POEMS OF YOUTH AND AGE,
39,POEMS OF YOUTH AND AGE,
40,THE BABY,THE BABY
41,THE BABY,
42,THE BABY,"""Only a Baby Small""          Matthias Barr"
43,THE BABY,Only                         Harriet Prescott Spofford
44,THE BABY,Infant Joy                   William Blake
45,THE BABY,Baby                         George Macdonald
46,THE BABY,To a New-Born Baby Girl      Grace Hazard Conkling
47,THE BABY,To Little Renee              William Aspenwall Bradley
48,THE BABY,A Rhyme of One               Frederick Locker-Lampson
49,THE BABY,To a New-Born Child          Cosmo Monkhouse
50,THE BABY,Baby May                     William Cox Bennett
51,THE BABY,Alice                        Herbert Bashford
52,THE BABY,Songs for Fragoletta         Richard Le Gallienne
53,THE BABY,Choosing a Name              Mary Lamb
54,THE BABY,Weighing the Baby            Ethel Lynn Beers
55,THE BABY,Etude Realiste               Algernon Charles Swinburne
56,THE BABY,Little Feet                  Elizabeth Akers
57,THE BABY,The Babie                    Jeremiah Eames Rankin
