,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Juliet Sutherland and PG Distributed Proofreaders
5,,
6,,
7,,
8,,
9,,
10,POEMS,POEMS
11,POEMS,
12,BY,BY
13,BY,
14,JEAN INGELOW,JEAN INGELOW
15,JEAN INGELOW,
16,_IN TWO VOLUMES_,_IN TWO VOLUMES_
17,_IN TWO VOLUMES_,
18,_IN TWO VOLUMES_,
19,_IN TWO VOLUMES_,
20,_IN TWO VOLUMES_,
21,VOL. I.,VOL. I.
22,VOL. I.,
23,VOL. I.,
24,VOL. I.,
25,VOL. I.,
26,BOSTON,BOSTON
27,BOSTON,
28,ROBERTS BROTHERS,ROBERTS BROTHERS
29,ROBERTS BROTHERS,
30,ROBERTS BROTHERS,1896
31,ROBERTS BROTHERS,
32,ROBERTS BROTHERS,
33,AUTHOR'S COMPLETE EDITION,AUTHOR'S COMPLETE EDITION
34,AUTHOR'S COMPLETE EDITION,
35,AUTHOR'S COMPLETE EDITION,
36,AUTHOR'S COMPLETE EDITION,
37,AUTHOR'S COMPLETE EDITION,
38,_DEDICATION_,_DEDICATION_
39,_DEDICATION_,
40,_DEDICATION_,
41,TO,TO
42,TO,
43,GEORGE KILGOUR INGELOW,GEORGE KILGOUR INGELOW
44,GEORGE KILGOUR INGELOW,
45,GEORGE KILGOUR INGELOW,
46,YOUR LOVING SISTER,YOUR LOVING SISTER
47,YOUR LOVING SISTER,
48,"OFFERS YOU THESE POEMS, PARTLY AS","OFFERS YOU THESE POEMS, PARTLY AS"
49,"OFFERS YOU THESE POEMS, PARTLY AS",
50,"AN EXPRESSION OF HER AFFECTION, PARTLY FOR THE","AN EXPRESSION OF HER AFFECTION, PARTLY FOR THE"
51,"AN EXPRESSION OF HER AFFECTION, PARTLY FOR THE",
52,PLEASURE OF CONNECTING HER EFFORTS,PLEASURE OF CONNECTING HER EFFORTS
53,PLEASURE OF CONNECTING HER EFFORTS,
54,WITH YOUR NAME,WITH YOUR NAME
55,WITH YOUR NAME,
56,WITH YOUR NAME,
57,WITH YOUR NAME,
58,WITH YOUR NAME,"KENSINGTON: _June_, 1863"
59,WITH YOUR NAME,
60,WITH YOUR NAME,
61,WITH YOUR NAME,
62,WITH YOUR NAME,
63,CONTENTS OF VOL. I.,CONTENTS OF VOL. I.
64,CONTENTS OF VOL. I.,
65,CONTENTS OF VOL. I.,
66,DIVIDED,DIVIDED
67,HONORS.--PART I.,HONORS.--PART I.
68,HONORS.--PART II.,HONORS.--PART II.
69,REQUIESCAT IN PACE,REQUIESCAT IN PACE
70,SUPPER AT THE MILL,SUPPER AT THE MILL
71,SCHOLAR AND CARPENTER,SCHOLAR AND CARPENTER
72,THE STAR'S MONUMENT,THE STAR'S MONUMENT
73,A DEAD YEAR,A DEAD YEAR
74,REFLECTIONS,REFLECTIONS
