,Poem Title,line
0,,
1,,
2,,
3,,
4,THE SONNETS,THE SONNETS
5,THE SONNETS,
6,THE SONNETS,by William Shakespeare
7,THE SONNETS,
8,THE SONNETS,
9,THE SONNETS,
10,THE SONNETS,
11,THE SONNETS,1
12,THE SONNETS,"From fairest creatures we desire increase,"
13,THE SONNETS,"That thereby beauty's rose might never die,"
14,THE SONNETS,"But as the riper should by time decease,"
15,THE SONNETS,His tender heir might bear his memory:
16,THE SONNETS,"But thou contracted to thine own bright eyes,"
17,THE SONNETS,"Feed'st thy light's flame with self-substantial fuel,"
18,THE SONNETS,"Making a famine where abundance lies,"
19,THE SONNETS,"Thy self thy foe, to thy sweet self too cruel:"
20,THE SONNETS,"Thou that art now the world's fresh ornament,"
21,THE SONNETS,"And only herald to the gaudy spring,"
22,THE SONNETS,"Within thine own bud buriest thy content,"
23,THE SONNETS,And tender churl mak'st waste in niggarding:
24,THE SONNETS,"Pity the world, or else this glutton be,"
25,THE SONNETS,"To eat the world's due, by the grave and thee."
26,THE SONNETS,
27,THE SONNETS,
28,THE SONNETS,2
29,THE SONNETS,"When forty winters shall besiege thy brow,"
30,THE SONNETS,"And dig deep trenches in thy beauty's field,"
31,THE SONNETS,"Thy youth's proud livery so gazed on now,"
32,THE SONNETS,Will be a tattered weed of small worth held:
33,THE SONNETS,"Then being asked, where all thy beauty lies,"
34,THE SONNETS,Where all the treasure of thy lusty days;
35,THE SONNETS,"To say within thine own deep sunken eyes,"
36,THE SONNETS,"Were an all-eating shame, and thriftless praise."
37,THE SONNETS,"How much more praise deserved thy beauty's use,"
38,THE SONNETS,If thou couldst answer 'This fair child of mine
39,THE SONNETS,"Shall sum my count, and make my old excuse'"
40,THE SONNETS,Proving his beauty by succession thine.
41,THE SONNETS,"This were to be new made when thou art old,"
42,THE SONNETS,And see thy blood warm when thou feel'st it cold.
43,THE SONNETS,
44,THE SONNETS,
45,THE SONNETS,3
46,THE SONNETS,"Look in thy glass and tell the face thou viewest,"
47,THE SONNETS,"Now is the time that face should form another,"
48,THE SONNETS,"Whose fresh repair if now thou not renewest,"
49,THE SONNETS,"Thou dost beguile the world, unbless some mother."
50,THE SONNETS,For where is she so fair whose uneared womb
51,THE SONNETS,Disdains the tillage of thy husbandry?
52,THE SONNETS,"Or who is he so fond will be the tomb,"
53,THE SONNETS,Of his self-love to stop posterity?
54,THE SONNETS,Thou art thy mother's glass and she in thee
55,THE SONNETS,"Calls back the lovely April of her prime,"
56,THE SONNETS,"So thou through windows of thine age shalt see,"
57,THE SONNETS,Despite of wrinkles this thy golden time.
58,THE SONNETS,"But if thou live remembered not to be,"
59,THE SONNETS,Die single and thine image dies with thee.
60,THE SONNETS,
61,THE SONNETS,
62,THE SONNETS,4
63,THE SONNETS,"Unthrifty loveliness why dost thou spend,"
