,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Garcia and the Online Distributed
5,,Proofreading Team at https://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Kentuckiana Digital Library)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,THE GARDEN OF DREAMS,THE GARDEN OF DREAMS
18,THE GARDEN OF DREAMS,
19,THE GARDEN OF DREAMS,
20,MADISON CAWEIN,MADISON CAWEIN
21,MADISON CAWEIN,
22,MADISON CAWEIN,"_Author of ""Intimations of the Beautiful,"" ""Undertones,"""
23,MADISON CAWEIN,and several other books of verse_
24,MADISON CAWEIN,
25,MADISON CAWEIN,
26,LOUISVILLE,LOUISVILLE
27,JOHN P MORTON & COMPANY,JOHN P MORTON & COMPANY
28,MDCCCXCVI,MDCCCXCVI
29,MDCCCXCVI,
30,MDCCCXCVI,
31,"COPYRIGHT, 1896,","COPYRIGHT, 1896,"
32,JOHN P. MORTON & COMPANY.,JOHN P. MORTON & COMPANY.
33,JOHN P. MORTON & COMPANY.,
34,JOHN P. MORTON & COMPANY.,
35,TO,TO
36,MY BROTHERS.,MY BROTHERS.
37,MY BROTHERS.,
38,MY BROTHERS.,
39,MY BROTHERS.,
40,MY BROTHERS.,
41,MY BROTHERS.,_Not while I live may I forget
42,MY BROTHERS.,That garden which my spirit trod!
43,MY BROTHERS.,"Where dreams were flowers, wild and wet,"
44,MY BROTHERS.,And beautiful as God._
45,MY BROTHERS.,
46,MY BROTHERS.,"_Not while I breathe, awake adream,"
47,MY BROTHERS.,"Shall live again for me those hours,"
48,MY BROTHERS.,"When, in its mystery and gleam,"
49,MY BROTHERS.,I met her 'mid the flowers._
50,MY BROTHERS.,
51,MY BROTHERS.,"_Eyes, talismanic heliotrope,"
52,MY BROTHERS.,"Beneath mesmeric lashes, where"
53,MY BROTHERS.,The sorceries of love and hope
54,MY BROTHERS.,Had made a shining lair._
55,MY BROTHERS.,
56,MY BROTHERS.,"_And daydawn brows, whereover hung"
57,MY BROTHERS.,"The twilight of dark locks; and lips,"
58,MY BROTHERS.,Whose beauty spoke the rose's tongue
59,MY BROTHERS.,Of fragrance-voweled drips._
60,MY BROTHERS.,
61,MY BROTHERS.,"_I will not tell of cheeks and chin,"
62,MY BROTHERS.,That held me as sweet language holds;
63,MY BROTHERS.,Nor of the eloquence within
64,MY BROTHERS.,Her bosom's moony molds._
65,MY BROTHERS.,
66,MY BROTHERS.,_Nor of her large limbs' languorous
67,MY BROTHERS.,"Wind-grace, that glanced like starlight through"
68,MY BROTHERS.,Her ardent robe's diaphanous
69,MY BROTHERS.,Web of the mist and dew._
70,MY BROTHERS.,
71,MY BROTHERS.,_There is no star so pure and high
72,MY BROTHERS.,As was her look; no fragrance such
73,MY BROTHERS.,At her soft presence; and no sigh
74,MY BROTHERS.,Of music like her touch._
