,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Larry B. Harrison, Chuck Greif and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,Songs for All Seasons
19,,and
20,,Other Poems.
21,,
22,,Best wishes of the season to each and every one;
23,,May the fairest gifts attend thee till the day of time is done.
24,,"Flow thy lives as smoothly as the tide of Heavenly love,"
25,,And sweetest songs be given to the King of Kings above.
26,,
27,,By
28,,Cora C. Bass.
29,,
30,"LOWELL, MASS.","LOWELL, MASS."
31,THE LAWLER PRINTING COMPANY.,THE LAWLER PRINTING COMPANY.
32,THE LAWLER PRINTING COMPANY.,1901.
33,THE LAWLER PRINTING COMPANY.,
34,COPYRIGHT BY,COPYRIGHT BY
35,COPYRIGHT BY,
36,"CORA C. BASS,","CORA C. BASS,"
37,"CORA C. BASS,",
38,"CORA C. BASS,",1901.
39,"CORA C. BASS,",
40,"CORA C. BASS,",
41,"CORA C. BASS,",
42,"CORA C. BASS,",
43,_PREFACE._,_PREFACE._
44,_PREFACE._,
45,_PREFACE._,"_Thanks are due to The New York Observer, Zion’s Herald, The"
46,_PREFACE._,"Standard, Boston Transcript, Portland Transcript, New England Home"
47,_PREFACE._,Magazine and others._
48,_PREFACE._,
49,_PREFACE._,_I would also take this opportunity of expressing my gratitude to
50,_PREFACE._,the many friends who gave so kindly a welcome to my first book of
51,_PREFACE._,poems._
52,_PREFACE._,
53,_PREFACE._,
54,_CORA C. BASS._,_CORA C. BASS._
55,_CORA C. BASS._,
56,_CORA C. BASS._,
57,_CORA C. BASS._,
58,_CORA C. BASS._,
59,_CORA C. BASS._,
60,_CORA C. BASS._,
61,CONTENTS,CONTENTS
62,CONTENTS,
63,CONTENTS,
64,CONTENTS,Songs For All Seasons                                                  1
65,CONTENTS,
66,CONTENTS,Bravely Do and Bravely Bear                                            1
67,CONTENTS,
68,CONTENTS,The Waves of Chance                                                    2
69,CONTENTS,
70,CONTENTS,Precious Seed                                                          3
71,CONTENTS,
72,CONTENTS,Ours Is The Choice                                                     3
73,CONTENTS,
74,CONTENTS,The Sum of Life                                                        4
75,CONTENTS,
76,CONTENTS,Build                                                                  4
77,CONTENTS,
78,CONTENTS,The Perfect Song                                                       5
79,CONTENTS,
80,CONTENTS,Sunshine                                                               5
81,CONTENTS,
82,CONTENTS,“It Is God’s Way”                                                      6
83,CONTENTS,
84,CONTENTS,Time                                                                   6
85,CONTENTS,
86,CONTENTS,May                                                                    7
87,CONTENTS,
88,CONTENTS,Man and The Mist                                                       8
89,CONTENTS,
90,CONTENTS,The Flowers                                                            9
91,CONTENTS,
92,CONTENTS,Recompense                                                             9
93,CONTENTS,
94,CONTENTS,The Way                                                               10
95,CONTENTS,
