,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Charles Franks and the Online Distributed Proofreading Team.
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,VERSES.,VERSES.
15,VERSES.,
16,VERSES.,
17,BY,BY
18,BY,
19,BY,
20,SUSAN COOLIDGE.,SUSAN COOLIDGE.
21,SUSAN COOLIDGE.,
22,SUSAN COOLIDGE.,
23,SUSAN COOLIDGE.,
24,SUSAN COOLIDGE.,
25,TO J. H.  AND E. W. H.,TO J. H.  AND E. W. H.
26,TO J. H.  AND E. W. H.,
27,TO J. H.  AND E. W. H.,"Nourished by peaceful suns and gracious dew,"
28,TO J. H.  AND E. W. H.,"Your sweet youth budded and your sweet lives grew,"
29,TO J. H.  AND E. W. H.,And all the world seemed rose-beset for you.
30,TO J. H.  AND E. W. H.,
31,TO J. H.  AND E. W. H.,"The rose of beauty was your mutual dower,"
32,TO J. H.  AND E. W. H.,"The stainless rose of love, an early flower,"
33,TO J. H.  AND E. W. H.,The stately blooms of ease and wealth and power.
34,TO J. H.  AND E. W. H.,
35,TO J. H.  AND E. W. H.,"And treading thus on pathways flower-bestrewn,"
36,TO J. H.  AND E. W. H.,"It well might be, that, cold and careless grown,"
37,TO J. H.  AND E. W. H.,You both had lived for your own joys alone.
38,TO J. H.  AND E. W. H.,
39,TO J. H.  AND E. W. H.,"But, holding all these fair things as in trust."
40,TO J. H.  AND E. W. H.,"Gently you walked, still scattering on the dust"
41,TO J. H.  AND E. W. H.,"Of harder roads, which others tread, and must,--"
42,TO J. H.  AND E. W. H.,
43,TO J. H.  AND E. W. H.,"Your heritage of brightness, not a ray"
44,TO J. H.  AND E. W. H.,"Of noontide sought you out, but straight away"
45,TO J. H.  AND E. W. H.,You caught and halved it with some darker day:
46,TO J. H.  AND E. W. H.,
47,TO J. H.  AND E. W. H.,"And as the sweet saint's loaves were turned, it is said,"
48,TO J. H.  AND E. W. H.,"To roses, so your roses turned to bread,"
49,TO J. H.  AND E. W. H.,That hungering souls and weary might be fed.
50,TO J. H.  AND E. W. H.,
51,TO J. H.  AND E. W. H.,"Dear friends, my poor words do but paint you wrong,"
52,TO J. H.  AND E. W. H.,"Nor can I utter, in one trivial song,"
53,TO J. H.  AND E. W. H.,The goodness I have honored for so long.
54,TO J. H.  AND E. W. H.,
55,TO J. H.  AND E. W. H.,"Only this leaf, a single petal flung,"
56,TO J. H.  AND E. W. H.,"One chord from a full harmony unsung,"
57,TO J. H.  AND E. W. H.,May speak the life-long love that lacks a tongue.
58,TO J. H.  AND E. W. H.,
59,TO J. H.  AND E. W. H.,
60,TO J. H.  AND E. W. H.,
61,TO J. H.  AND E. W. H.,
62,TO J. H.  AND E. W. H.,
63,TO J. H.  AND E. W. H.,
64,CONTENTS.,CONTENTS.
65,CONTENTS.,
66,CONTENTS.,
