,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Widger
5,,
6,,
7,,
8,,
9,,
10,THE POETICAL WORKS,THE POETICAL WORKS
11,THE POETICAL WORKS,
12,OF,OF
13,OF,
14,OLIVER WENDELL HOLMES,OLIVER WENDELL HOLMES
15,OLIVER WENDELL HOLMES,
16,OLIVER WENDELL HOLMES,
17,OLIVER WENDELL HOLMES,[Volume 2 of the 1893 three volume set]
18,OLIVER WENDELL HOLMES,
19,OLIVER WENDELL HOLMES,
20,OLIVER WENDELL HOLMES,
21,POEMS OF THE CLASS OF '29 (1851-1889),POEMS OF THE CLASS OF '29 (1851-1889)
22,POEMS OF THE CLASS OF '29 (1851-1889),
23,POEMS OF THE CLASS OF '29 (1851-1889),
24,POEMS OF THE CLASS OF '29 (1851-1889),
25,BILL AND JOE,BILL AND JOE
26,"A SONG OF ""TWENTY-NINE""","A SONG OF ""TWENTY-NINE"""
27,QUESTIONS AND ANSWERS,QUESTIONS AND ANSWERS
28,AN IMPROMPTU,AN IMPROMPTU
29,THE OLD MAN DREAMS,THE OLD MAN DREAMS
30,REMEMBER--FORGET,REMEMBER--FORGET
31,OUR INDIAN SUMMER,OUR INDIAN SUMMER
32,MARE RUBRUM,MARE RUBRUM
33,MARE RUBRUM,THE Boys
34,LINES,LINES
35,A VOICE OF THE LOYAL NORTH,A VOICE OF THE LOYAL NORTH
36,J. D. R.,J. D. R.
37,VOYAGE OF THE GOOD SHIP UNION,VOYAGE OF THE GOOD SHIP UNION
38,"""CHOOSE YOU THIS DAY WHOM YE WILL SERVE""","""CHOOSE YOU THIS DAY WHOM YE WILL SERVE"""
39,F. W. C.,F. W. C.
40,THE LAST CHARGE,THE LAST CHARGE
41,OUR OLDEST FRIEND,OUR OLDEST FRIEND
42,SHERMAN 'S IN SAVANNAH,SHERMAN 'S IN SAVANNAH
43,MY ANNUAL,MY ANNUAL
44,ALL HERE,ALL HERE
45,ONCE MORE,ONCE MORE
46,THE OLD CRUISER,THE OLD CRUISER
47,HYMN FOR THE CLASS-MEETING,HYMN FOR THE CLASS-MEETING
48,EVEN-SONG,EVEN-SONG
49,THE SMILING LISTENER,THE SMILING LISTENER
50,OUR SWEET SINGER: J. A.,OUR SWEET SINGER: J. A.
51,"H. C. M., H. S., J. K. W.","H. C. M., H. S., J. K. W."
52,WHAT I HAVE COME FOR,WHAT I HAVE COME FOR
53,OUR BANKER,OUR BANKER
54,FOR CLASS-MEETING,FOR CLASS-MEETING
55,"""AD AMICOS""","""AD AMICOS"""
56,HOW NOT TO SETTLE IT,HOW NOT TO SETTLE IT
57,THE LAST SURVIVOR,THE LAST SURVIVOR
58,THE ARCHBISHOP AND GIL BLAS,THE ARCHBISHOP AND GIL BLAS
59,THE SHADOWS,THE SHADOWS
60,BENJAMIN PEIRCE,BENJAMIN PEIRCE
