,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David E. Brown, Bryan Ness and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,SONGS AND SATIRES,SONGS AND SATIRES
18,SONGS AND SATIRES,
19,SONGS AND SATIRES,
20,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
21,NEW YORK · BOSTON · CHICAGO · DALLAS,NEW YORK · BOSTON · CHICAGO · DALLAS
22,ATLANTA · SAN FRANCISCO,ATLANTA · SAN FRANCISCO
23,ATLANTA · SAN FRANCISCO,
24,"MACMILLAN & CO., LIMITED","MACMILLAN & CO., LIMITED"
25,LONDON · BOMBAY · CALCUTTA,LONDON · BOMBAY · CALCUTTA
26,MELBOURNE,MELBOURNE
27,MELBOURNE,
28,"THE MACMILLAN CO. OF CANADA, LTD.","THE MACMILLAN CO. OF CANADA, LTD."
29,TORONTO,TORONTO
30,TORONTO,
31,TORONTO,
32,TORONTO,
33,TORONTO,
34,SONGS AND SATIRES,SONGS AND SATIRES
35,SONGS AND SATIRES,
36,SONGS AND SATIRES,
37,SONGS AND SATIRES,_By_
38,EDGAR LEE MASTERS,EDGAR LEE MASTERS
39,EDGAR LEE MASTERS,
40,AUTHOR OF,AUTHOR OF
41,"""SPOON RIVER ANTHOLOGY""","""SPOON RIVER ANTHOLOGY"""
42,"""SPOON RIVER ANTHOLOGY""",
43,"""SPOON RIVER ANTHOLOGY""",
44,"""SPOON RIVER ANTHOLOGY""",New York
45,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
46,THE MACMILLAN COMPANY,1916
47,THE MACMILLAN COMPANY,
48,THE MACMILLAN COMPANY,_All rights reserved_
49,THE MACMILLAN COMPANY,
50,THE MACMILLAN COMPANY,
51,THE MACMILLAN COMPANY,
52,THE MACMILLAN COMPANY,
53,"COPYRIGHT, 1916,","COPYRIGHT, 1916,"
54,BY THE MACMILLAN COMPANY.,BY THE MACMILLAN COMPANY.
55,BY THE MACMILLAN COMPANY.,
56,BY THE MACMILLAN COMPANY.,"Set up and electrotyped. Published March, 1916."
57,BY THE MACMILLAN COMPANY.,"Reprinted March, June, 1916."
58,BY THE MACMILLAN COMPANY.,
59,BY THE MACMILLAN COMPANY.,Norwood Press
60,BY THE MACMILLAN COMPANY.,J. S. Cushing Co.--Berwick & Smith Co.
61,BY THE MACMILLAN COMPANY.,"Norwood, Mass., U.S.A"
62,BY THE MACMILLAN COMPANY.,
63,BY THE MACMILLAN COMPANY.,
64,BY THE MACMILLAN COMPANY.,
65,BY THE MACMILLAN COMPANY.,
66,BY THE MACMILLAN COMPANY.,For permission to print in book form certain of these poems I wish to
