,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Greg Bergquist, Matthew Wheaton and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,Children of Christmas
18,,
19,_AND OTHERS_,_AND OTHERS_
20,_AND OTHERS_,
21,BY,BY
22,BY,
23,EDITH M. THOMAS,EDITH M. THOMAS
24,EDITH M. THOMAS,
25,EDITH M. THOMAS,"_Author of ""The Dancers and Other Legends and Lyrics"""
26,EDITH M. THOMAS,"""Cassia and Other Verse""_"
27,EDITH M. THOMAS,
28,BOSTON,BOSTON
29,RICHARD G. BADGER,RICHARD G. BADGER
30,RICHARD G. BADGER,The Gorham Press
31,RICHARD G. BADGER,1907
32,RICHARD G. BADGER,
33,RICHARD G. BADGER,
34,RICHARD G. BADGER,"_Copyright, 1907, by Edith M. Thomas_"
35,RICHARD G. BADGER,
36,RICHARD G. BADGER,_All Rights Reserved_
37,RICHARD G. BADGER,
38,RICHARD G. BADGER,"_The Gorham Press, Boston_"
39,RICHARD G. BADGER,
40,RICHARD G. BADGER,
41,RICHARD G. BADGER,
42,RICHARD G. BADGER,
43,I,I
44,I,
45,_CHILDREN OF CHRISTMAS_,_CHILDREN OF CHRISTMAS_
46,_CHILDREN OF CHRISTMAS_,
47,_CHILDREN OF CHRISTMAS_,
48,_CHILDREN OF CHRISTMAS_,
49,_CHILDREN OF CHRISTMAS_,
50,_CONTENTS_,_CONTENTS_
51,_CONTENTS_,
52,_CONTENTS_,
53,I,I
54,I,
55,_CHILDREN OF CHRISTMAS_,_CHILDREN OF CHRISTMAS_
56,_CHILDREN OF CHRISTMAS_,
57,_CHILDREN OF CHRISTMAS_,_Cradle Song_
58,_CHILDREN OF CHRISTMAS_,_How Many_
59,_CHILDREN OF CHRISTMAS_,_Her Christmas Present_
60,_CHILDREN OF CHRISTMAS_,_A Christmas Spy_
61,_CHILDREN OF CHRISTMAS_,_Refreshments for Santa Claus_
62,_CHILDREN OF CHRISTMAS_,_How the Christmas Tree was brought to Nome_
63,_CHILDREN OF CHRISTMAS_,_Holly and Mistletoe_
64,_CHILDREN OF CHRISTMAS_,_The Firebrand_
65,_CHILDREN OF CHRISTMAS_,_The Foundling_
66,_CHILDREN OF CHRISTMAS_,_Meeting the Kings_
67,_CHILDREN OF CHRISTMAS_,_The Procession of the Kings_
68,_CHILDREN OF CHRISTMAS_,_Melchior's Ride_
69,_CHILDREN OF CHRISTMAS_,_One of the Twelve_
70,_CHILDREN OF CHRISTMAS_,_The Witch's Child_
71,_CHILDREN OF CHRISTMAS_,_Babushka_
72,_CHILDREN OF CHRISTMAS_,_A Christmas Offering_
73,_CHILDREN OF CHRISTMAS_,_Christmas Post_
