,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Barbara Tozier, Bill Tozier, Josephine Paolucci"
5,,and the Online Distributed Proofreading Team at
6,,https://www.pgdp.net.
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,[Illustration: There's one you must get next to
15,,
16,,_Page 57._]
17,,
18,,
19,,
20,,
21,,Impertinent Poems
22,,
23,,By
24,,
25,,Edmund Vance Cooke
26,,
27,,Author of
28,,
29,,"""Chronicles of the Little Tot"""
30,,"""Told to the Little Tot"""
31,,"""Rimes to Be Read"""
32,,Etc.
33,,
34,,With Illustrations by
35,,
36,,Gordon Ross
37,,
38,,"_Death comes with a crawl, or comes with a pounce,"
39,,"And whether he's slow, or spry,"
40,,It isn't the fact that you're dead that counts
41,,But only--how did you die?_
42,,
43,,New York
44,,Dodge Publishing Company
45,,220 East 23rd Street
46,,
47,,"Copyright, 1903, by"
48,,Edmund Vance Cooke
49,,
50,,"Copyright, 1907, by"
51,,Dodge Publishing Company
52,,
53,,
54,,
55,,
56,A PRE-IMPERTINENCE.,A PRE-IMPERTINENCE.
57,A PRE-IMPERTINENCE.,
58,A PRE-IMPERTINENCE.,
59,A PRE-IMPERTINENCE.,"Anticipating the intelligent critic of ""Impertinent Poems,"" it may well"
60,A PRE-IMPERTINENCE.,be remarked that the chief impertinence is in calling them poems. Be
61,A PRE-IMPERTINENCE.,"that as it may, the editors and publishers of ""The Saturday Evening"
62,A PRE-IMPERTINENCE.,"Post,"" ""Success"" and ""Ainslee's,"" and, in a lesser degree,"
63,A PRE-IMPERTINENCE.,"""Metropolitan,"" ""Independent,"" ""Booklovers'"" and ""New York Herald"" share"
64,A PRE-IMPERTINENCE.,with the author the reproach of first promoting their publicity. That
65,A PRE-IMPERTINENCE.,they are now willing to further reduce their share of the burden by
66,A PRE-IMPERTINENCE.,dividing it with the present publishers entitles them to the thanks of
67,A PRE-IMPERTINENCE.,the author and the gratitude of the book-buying public.
68,A PRE-IMPERTINENCE.,
69,E. V. C.,E. V. C.
70,E. V. C.,
71,E. V. C.,[Illustration]
72,E. V. C.,
73,E. V. C.,
74,E. V. C.,
75,E. V. C.,
76,INDEX.,INDEX.
77,INDEX.,
78,INDEX.,
79,PAGE,PAGE
80,PAGE,
81,PAGE,Are You You?                                                       59
82,PAGE,
83,PAGE,Better                                                             83
84,PAGE,
85,PAGE,Between Two Thieves                                                71
86,PAGE,
87,PAGE,Blood is Red                                                       33
88,PAGE,
89,PAGE,"Bubble-Flies, The                                                  61"
90,PAGE,
91,PAGE,"Choice, The                                                        68"
92,PAGE,
93,PAGE,Conscience Pianissimo                                              47
94,PAGE,
95,PAGE,"Conservative, The                                                  40"
96,PAGE,
97,PAGE,"Critics, The                                                       89"
98,PAGE,
99,PAGE,Dead Men's Dust                                                    11
100,PAGE,
101,PAGE,Desire                                                             99
