,Poem Title,line
0,,
1,,
2,,
3,,
4,,[Illustration]
5,,
6,,
7,,
8,,
9,TALES,TALES
10,TALES,
11,OF A,OF A
12,OF A,
13,WAYSIDE INN,WAYSIDE INN
14,WAYSIDE INN,
15,WAYSIDE INN,
16,BY,BY
17,BY,
18,HENRY WADSWORTH LONGFELLOW.,HENRY WADSWORTH LONGFELLOW.
19,HENRY WADSWORTH LONGFELLOW.,
20,HENRY WADSWORTH LONGFELLOW.,
21,HENRY WADSWORTH LONGFELLOW.,[Illustration]
22,HENRY WADSWORTH LONGFELLOW.,
23,HENRY WADSWORTH LONGFELLOW.,
24,BOSTON:,BOSTON:
25,TICKNOR AND FIELDS.,TICKNOR AND FIELDS.
26,TICKNOR AND FIELDS.,1863.
27,TICKNOR AND FIELDS.,
28,TICKNOR AND FIELDS.,
29,TICKNOR AND FIELDS.,
30,TICKNOR AND FIELDS.,
31,TICKNOR AND FIELDS.,"Entered according to Act of Congress, in the year 1863, by"
32,"HENRY WADSWORTH LONGFELLOW,","HENRY WADSWORTH LONGFELLOW,"
33,"HENRY WADSWORTH LONGFELLOW,",in the Clerk's Office of the District Court of the District of
34,"HENRY WADSWORTH LONGFELLOW,",Massachusetts.
35,"HENRY WADSWORTH LONGFELLOW,",
36,"HENRY WADSWORTH LONGFELLOW,",
37,UNIVERSITY PRESS:,UNIVERSITY PRESS:
38,"WELCH, BIGELOW, AND COMPANY,","WELCH, BIGELOW, AND COMPANY,"
39,CAMBRIDGE.,CAMBRIDGE.
40,CAMBRIDGE.,
41,CAMBRIDGE.,
42,CAMBRIDGE.,
43,CAMBRIDGE.,
44,CONTENTS.,CONTENTS.
45,CONTENTS.,
46,CONTENTS.,
47,TALES OF A WAYSIDE INN.,TALES OF A WAYSIDE INN.
48,TALES OF A WAYSIDE INN.,
49,PAGE,PAGE
50,PRELUDE.,PRELUDE.
51,PRELUDE.,
52,THE WAYSIDE INN                                        1,THE WAYSIDE INN                                        1
53,THE WAYSIDE INN                                        1,
54,THE LANDLORD'S TALE.,THE LANDLORD'S TALE.
55,THE LANDLORD'S TALE.,
56,PAUL REVERE'S RIDE                                    18,PAUL REVERE'S RIDE                                    18
57,PAUL REVERE'S RIDE                                    18,
58,INTERLUDE                                                 26,INTERLUDE                                                 26
59,INTERLUDE                                                 26,
60,THE STUDENT'S TALE.,THE STUDENT'S TALE.
61,THE STUDENT'S TALE.,
62,THE FALCON OF SER FEDERIGO                            30,THE FALCON OF SER FEDERIGO                            30
63,THE FALCON OF SER FEDERIGO                            30,
64,INTERLUDE                                                 46,INTERLUDE                                                 46
65,INTERLUDE                                                 46,
66,THE SPANISH JEW'S TALE.,THE SPANISH JEW'S TALE.
67,THE SPANISH JEW'S TALE.,
68,THE LEGEND OF RABBI BEN LEVI                          49,THE LEGEND OF RABBI BEN LEVI                          49
