,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,CHALLENGE,CHALLENGE
16,CHALLENGE,
17,CHALLENGE,
18,CHALLENGE,By LOUIS UNTERMEYER
19,CHALLENGE,
20,CHALLENGE,
21,CHALLENGE,
22,CHALLENGE,
23,NEW YORK,NEW YORK
24,NEW YORK,
25,THE CENTURY CO.,THE CENTURY CO.
26,THE CENTURY CO.,
27,THE CENTURY CO.,1914
28,THE CENTURY CO.,
29,THE CENTURY CO.,
30,THE CENTURY CO.,
31,THE CENTURY CO.,
32,THE CENTURY CO.,"Copyright, 1914, by"
33,THE CENTURY CO.,
34,THE CENTURY CO.,THE CENTURY CO.
35,THE CENTURY CO.,
36,THE CENTURY CO.,
37,THE CENTURY CO.,"Published, April, 1914"
38,THE CENTURY CO.,
39,THE CENTURY CO.,
40,THE CENTURY CO.,
41,THE CENTURY CO.,
42,CONTENTS,CONTENTS
43,CONTENTS,
44,CONTENTS,
45,I. SUMMONS,I. SUMMONS
46,I. SUMMONS,
47,SUMMONS,SUMMONS
48,PRAYER,PRAYER
49,TO ARMS,TO ARMS
50,ON THE BIRTH OF A CHILD,ON THE BIRTH OF A CHILD
51,HOW MUCH OF GODHOOD,HOW MUCH OF GODHOOD
52,THE GREAT CAROUSAL,THE GREAT CAROUSAL
53,THANKS,THANKS
54,GOD'S YOUTH,GOD'S YOUTH
55,IN THE BERKSHIRE HILLS,IN THE BERKSHIRE HILLS
56,VOICES,VOICES
57,REVELATION,REVELATION
58,AFFIRMATION,AFFIRMATION
59,DOWNHILL ON A BICYCLE,DOWNHILL ON A BICYCLE
60,MIDNIGHT--BY THE OPEN WINDOW,MIDNIGHT--BY THE OPEN WINDOW
61,THE WINE OF NIGHT,THE WINE OF NIGHT
62,THE WINE OF NIGHT,
63,THE WINE OF NIGHT,
64,II. INTERLUDES,II. INTERLUDES
65,II. INTERLUDES,
66,INVOCATION,INVOCATION
67,"""FEUERZAUBER""","""FEUERZAUBER"""
68,SUNDAY NIGHT,SUNDAY NIGHT
69,AT KENNEBUNKPORT,AT KENNEBUNKPORT
70,IN A STRANGE CITY,IN A STRANGE CITY
71,FOLK-SONG,FOLK-SONG
72,IN THE STREETS,IN THE STREETS
73,ENVY,ENVY
74,A BIRTHDAY,A BIRTHDAY
75,LEAVING THE HARBOR,LEAVING THE HARBOR
76,THE SHELL TO THE PEARL,THE SHELL TO THE PEARL
77,THE YOUNG MYSTIC,THE YOUNG MYSTIC
78,HEALED,HEALED
79,THE STIRRUP-CUP,THE STIRRUP-CUP
80,SPRING ON BROADWAY,SPRING ON BROADWAY
81,IN A CAB,IN A CAB
82,SUMMER NIGHT--BROADWAY,SUMMER NIGHT--BROADWAY
83,HAUNTED,HAUNTED
