,Poem Title,line
0,,
1,,
2,,
3,,
4,POEMS TEACHERS ASK FOR,POEMS TEACHERS ASK FOR
5,POEMS TEACHERS ASK FOR,
6,BOOK TWO,BOOK TWO
7,BOOK TWO,
8,BOOK TWO,Selected by
9,BOOK TWO,"Readers of ""Normal Instructor-Primary Plans"""
10,BOOK TWO,Containing More Than Two Hundred Poems Requested for Publication in That
11,BOOK TWO,"Magazine on the Page ""Poems Our Readers Have Asked For"""
12,BOOK TWO,
13,BOOK TWO,
14,BOOK TWO,
15,BOOK TWO,
16,BOOK TWO,
17,BOOK TWO,
18,BOOK TWO,
19,INDEX OF TITLES,INDEX OF TITLES
20,INDEX OF TITLES,
21,INDEX OF TITLES,
22,INDEX OF TITLES,"African Chief, The                          _Bryant_             145"
23,INDEX OF TITLES,Annabel Lee                                 _Poe_                 25
24,INDEX OF TITLES,Annie and Willie's Prayer                   _Snow_               196
25,INDEX OF TITLES,April! April! Are You Here?                 _Goodale_             59
26,INDEX OF TITLES,April Showers                               _Wilkins_             26
27,INDEX OF TITLES,Armageddon                                  _E. Arnold_          157
28,INDEX OF TITLES,Autumn                                      _Hood_               186
29,INDEX OF TITLES,Autumn Leaves                               _Wray_                65
30,INDEX OF TITLES,Aux Italiens                                _Lytton_              72
31,INDEX OF TITLES,Awakening                                   _Sangster_            93
32,INDEX OF TITLES,
33,INDEX OF TITLES,"Babie, The                                  _Miller_             131"
34,INDEX OF TITLES,"Ballad of East and West, The                _Kipling_             23"
35,INDEX OF TITLES,"Ballad of the Tempest, The                  _Fields_              56"
36,INDEX OF TITLES,"Battle of Bunker's Hill, The                _Cozzens_            102"
37,INDEX OF TITLES,"Bells of Ostend, The                        _Bowles_             140"
38,INDEX OF TITLES,Bernardo Del Carpio                         _Hemans_             160
39,INDEX OF TITLES,Betty and the Bear                                               130
40,INDEX OF TITLES,"Bible My Mother Gave Me, The                                     117"
41,INDEX OF TITLES,Bill's in the Legislature                                         53
42,INDEX OF TITLES,Billy's Rose                                _Sims_               104
43,INDEX OF TITLES,"Bivouac of the Dead, The                    _O'Hara_              15"
44,INDEX OF TITLES,Boy and Girl of Plymouth                    _Smith_              154
45,INDEX OF TITLES,"Boys, The                                   _O.W. Holmes_         27"
46,INDEX OF TITLES,"Boy Who Didn't Pass, The                                         108"
47,INDEX OF TITLES,"Boy with the Hoe, The                       _Weaver_             202"
48,INDEX OF TITLES,"Break, Break, Break                         _Tennyson_            52"
49,INDEX OF TITLES,"""Brides of Enderby, The."""
50,INDEX OF TITLES,"See ""High Tide, The""                                          150"
51,INDEX OF TITLES,"Bridge Builder, The                                               54"
52,INDEX OF TITLES,"Broken Pinion, The                          _Butterworth_          9"
53,INDEX OF TITLES,"Burial of Moses, The                        _Alexander_           45"
54,INDEX OF TITLES,
55,INDEX OF TITLES,Casabianca                                  _Hemans_             164
