,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Garcia, Dianne Nolan and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Kentuckiana Digital Library)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,A Voice on the Wind
19,,
20,AND OTHER POEMS,AND OTHER POEMS
21,AND OTHER POEMS,
22,AND OTHER POEMS,by
23,AND OTHER POEMS,Madison Cawein
24,AND OTHER POEMS,
25,AND OTHER POEMS,[Illustration]
26,AND OTHER POEMS,
27,AND OTHER POEMS,Louisville
28,AND OTHER POEMS,"John P. Morton & Company, Publishers"
29,AND OTHER POEMS,1902
30,AND OTHER POEMS,
31,AND OTHER POEMS,
32,AND OTHER POEMS,
33,AND OTHER POEMS,
34,"COPYRIGHTED 1902, BY MADISON CAWEIN","COPYRIGHTED 1902, BY MADISON CAWEIN"
35,"COPYRIGHTED 1902, BY MADISON CAWEIN",
36,"COPYRIGHTED 1902, BY MADISON CAWEIN",
37,"COPYRIGHTED 1902, BY MADISON CAWEIN",
38,"COPYRIGHTED 1902, BY MADISON CAWEIN",
39,"COPYRIGHTED 1902, BY MADISON CAWEIN",For permission to reprint several of the poems included in this
40,"COPYRIGHTED 1902, BY MADISON CAWEIN","volume thanks are due to the _Atlantic Monthly_, _Harper's"
41,"COPYRIGHTED 1902, BY MADISON CAWEIN","Magazine_, _The Century Magazine_, _Smart Set_, _Saturday"
42,"COPYRIGHTED 1902, BY MADISON CAWEIN","Evening Post_, and _Lippincott's Magazine_."
43,"COPYRIGHTED 1902, BY MADISON CAWEIN",
44,"COPYRIGHTED 1902, BY MADISON CAWEIN",
45,"COPYRIGHTED 1902, BY MADISON CAWEIN",
46,"COPYRIGHTED 1902, BY MADISON CAWEIN",
47,INSCRIBED,INSCRIBED
48,INSCRIBED,
49,TO,TO
50,TO,
51,EDMUND GOSSE,EDMUND GOSSE
52,EDMUND GOSSE,
53,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM
54,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,
55,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,
56,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,
57,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,
58,AS A SLIGHT TOKEN OF APPRECIATION AND ESTEEM,
59,PROEM.,PROEM.
60,PROEM.,
61,PROEM.,
62,"OH, FOR A SOUL THAT FULFILLS","OH, FOR A SOUL THAT FULFILLS"
63,MUSIC LIKE THAT OF A BIRD!,MUSIC LIKE THAT OF A BIRD!
64,"THRILLING WITH RAPTURE THE HILLS,","THRILLING WITH RAPTURE THE HILLS,"
