,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Alan R. Light, and Gary M. Johnson"
5,,
6,,
7,,
8,,
9,,
10,THE MAN AGAINST THE SKY,THE MAN AGAINST THE SKY
11,THE MAN AGAINST THE SKY,
12,THE MAN AGAINST THE SKY,A Book of Poems
13,THE MAN AGAINST THE SKY,
14,THE MAN AGAINST THE SKY,by Edwin Arlington Robinson
15,THE MAN AGAINST THE SKY,
16,THE MAN AGAINST THE SKY,
17,THE MAN AGAINST THE SKY,
18,THE MAN AGAINST THE SKY,[Note on text:  Italicized words or phrases are capitalized.
19,THE MAN AGAINST THE SKY,Lines longer than 78 characters are broken and the continuation
20,THE MAN AGAINST THE SKY,is indented two spaces.  Some obvious errors may have been corrected.]
21,THE MAN AGAINST THE SKY,
22,THE MAN AGAINST THE SKY,
23,THE MAN AGAINST THE SKY,
24,THE MAN AGAINST THE SKY,To
25,THE MAN AGAINST THE SKY,the memory of
26,WILLIAM EDWARD BUTLER,WILLIAM EDWARD BUTLER
27,WILLIAM EDWARD BUTLER,
28,WILLIAM EDWARD BUTLER,
29,WILLIAM EDWARD BUTLER,
30,WILLIAM EDWARD BUTLER,
31,WILLIAM EDWARD BUTLER,
32,WILLIAM EDWARD BUTLER,Several of the poems included in this book are reprinted
33,WILLIAM EDWARD BUTLER,"from American periodicals, as follows:  ""The Gift of God"","
34,WILLIAM EDWARD BUTLER,"""Old King Cole"", ""Another Dark Lady"", and ""The Unforgiven"";"
35,WILLIAM EDWARD BUTLER,"""Flammonde"" and ""The Poor Relation""; ""The Clinging Vine"";"
36,WILLIAM EDWARD BUTLER,"""Eros Turannos"" and ""Bokardo""; ""The Voice of Age""; ""Cassandra"";"
37,WILLIAM EDWARD BUTLER,"""The Burning Book""; ""Theophilus""; ""Ben Jonson Entertains"
38,WILLIAM EDWARD BUTLER,"a Man from Stratford""."
39,WILLIAM EDWARD BUTLER,
40,WILLIAM EDWARD BUTLER,
41,WILLIAM EDWARD BUTLER,
42,WILLIAM EDWARD BUTLER,
43,WILLIAM EDWARD BUTLER,Contents
44,WILLIAM EDWARD BUTLER,
45,WILLIAM EDWARD BUTLER,
46,WILLIAM EDWARD BUTLER,
47,WILLIAM EDWARD BUTLER,Flammonde
48,WILLIAM EDWARD BUTLER,The Gift of God
49,WILLIAM EDWARD BUTLER,The Clinging Vine
50,WILLIAM EDWARD BUTLER,Cassandra
51,WILLIAM EDWARD BUTLER,John Gorham
52,WILLIAM EDWARD BUTLER,Stafford's Cabin
53,WILLIAM EDWARD BUTLER,Hillcrest
54,WILLIAM EDWARD BUTLER,Old King Cole
55,WILLIAM EDWARD BUTLER,Ben Jonson Entertains a Man from Stratford
56,WILLIAM EDWARD BUTLER,Eros Turannos
57,WILLIAM EDWARD BUTLER,Old Trails
58,WILLIAM EDWARD BUTLER,The Unforgiven
