,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Garcia, Josephine Paolucci and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net. (This
6,,file was produced from images generously made available
7,,by The Kentuckiana Digital Library.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,THE CUP OF COMUS,THE CUP OF COMUS
16,THE CUP OF COMUS,
17,THE CUP OF COMUS,by
18,THE CUP OF COMUS,
19,THE CUP OF COMUS,Madison Cawein
20,THE CUP OF COMUS,
21,THE CUP OF COMUS,
22,THE CUP OF COMUS,
23,THE CUP OF COMUS,
24,THE CUP OF COMUS,THE CUP OF COMUS
25,THE CUP OF COMUS,
26,FACT AND FANCY,FACT AND FANCY
27,FACT AND FANCY,
28,BY,BY
29,BY,
30,MADISON CAWEIN,MADISON CAWEIN
31,MADISON CAWEIN,
32,MEMBER OF THE NATIONAL INSTITUTE OF ARTS AND LETTERS,MEMBER OF THE NATIONAL INSTITUTE OF ARTS AND LETTERS
33,MEMBER OF THE NATIONAL INSTITUTE OF ARTS AND LETTERS,
34,MEMBER OF THE NATIONAL INSTITUTE OF ARTS AND LETTERS,[Illustration]
35,MEMBER OF THE NATIONAL INSTITUTE OF ARTS AND LETTERS,
36,THE CAMEO PRESS,THE CAMEO PRESS
37,NEW YORK,NEW YORK
38,NEW YORK,1915
39,NEW YORK,
40,NEW YORK,
41,NEW YORK,"Copyright, 1915, by"
42,ROSE DE VAUX-ROYER,ROSE DE VAUX-ROYER
43,ROSE DE VAUX-ROYER,
44,ROSE DE VAUX-ROYER,*       *       *       *       *
45,ROSE DE VAUX-ROYER,
46,ROSE DE VAUX-ROYER,_This edition is limited to Five Hundred copies of which this is Number_
47,ROSE DE VAUX-ROYER,
48,ROSE DE VAUX-ROYER,*       *       *       *       *
49,ROSE DE VAUX-ROYER,
50,ROSE DE VAUX-ROYER,For permission to reprint most of the poems in this volume thanks are
51,ROSE DE VAUX-ROYER,made to the various magazines and periodicals in which they first
52,ROSE DE VAUX-ROYER,appeared.
53,ROSE DE VAUX-ROYER,
54,VAIL-BALLOU COMPANY,VAIL-BALLOU COMPANY
55,BINGHAMTON AND NEW YORK,BINGHAMTON AND NEW YORK
56,BINGHAMTON AND NEW YORK,
57,BINGHAMTON AND NEW YORK,
58,TO MY GOOD FRIEND,TO MY GOOD FRIEND
59,TO MY GOOD FRIEND,
60,W. T. H. HOWE,W. T. H. HOWE
61,W. T. H. HOWE,
62,W. T. H. HOWE,"Friend, for the sake of loves we hold in common,"
63,W. T. H. HOWE,"The love of books, of paintings, rhyme and fiction;"
64,W. T. H. HOWE,"And for the sake of that divine affliction,"
65,W. T. H. HOWE,"The love of art, passing the love of woman;--"
66,W. T. H. HOWE,"By which all life's made nobler, superhuman,"
67,W. T. H. HOWE,"Lifting the soul above, and, without friction"
