,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Edwards, Emmy and the Online Distributed"
5,,Proofreading Team at https://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,[Illustration: Cover]
17,,
18,,
19,,
20,,
21,SONGS YSAME,SONGS YSAME
22,SONGS YSAME,
23,SONGS YSAME,
24,SONGS YSAME,
25,SONGS YSAME,
26,SONGS YSAME,Dainty Volumes of Poetry
27,SONGS YSAME,
28,SONGS YSAME,
29,SONGS YSAME,[Illustration: decoration]
30,SONGS YSAME,
31,SONGS YSAME,"Price, per volume, $1.25"
32,SONGS YSAME,
33,SONGS YSAME,[Illustration: decoration]
34,SONGS YSAME,
35,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.
36,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
37,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,Edited by F. L. KNOWLES.
38,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
39,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,CAP AND GOWN. First Series.
40,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
41,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,Edited by J. L. HARRISON.
42,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
43,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,CAP AND GOWN. Second Series.
44,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
45,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,Edited by F. L. KNOWLES.
46,GOLDEN TREASURY OF AMERICAN SONGS AND LYRICS.,
47,SONGS YSAME.,SONGS YSAME.
48,SONGS YSAME.,
49,SONGS YSAME.,By ANNIE FELLOWS JOHNSTON and ALBION FELLOWS BACON.
50,SONGS YSAME.,
51,OUT OF THE HEART.,OUT OF THE HEART.
52,OUT OF THE HEART.,
53,OUT OF THE HEART.,Edited by J. W. CHADWICK.
54,OUT OF THE HEART.,
55,OUT OF THE HEART.,
56,OUT OF THE HEART.,"L. C. PAGE AND COMPANY, Publishers"
57,(INCORPORATED),(INCORPORATED)
58,(INCORPORATED),"196 Summer Street, Boston"
59,(INCORPORATED),
60,(INCORPORATED),[Illustration: _Motherhood_]
61,(INCORPORATED),
62,(INCORPORATED),
63,(INCORPORATED),
64,(INCORPORATED),
65,SONGS YSAME,SONGS YSAME
66,SONGS YSAME,
67,BY ANNIE FELLOWS JOHNSTON AND ALBION FELLOWS BACON,BY ANNIE FELLOWS JOHNSTON AND ALBION FELLOWS BACON
68,BY ANNIE FELLOWS JOHNSTON AND ALBION FELLOWS BACON,
