,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Charlene Taylor, Dianne Nolan, Bryan Ness and"
5,,the Online Distributed Proofreading Team at
6,,http://www.pgdp.net (This file was produced from images
7,,generously made available by The Internet Archive/Canadian
8,,Libraries)
9,,
10,,
11,,
12,,
13,,
14,,Transcriber's Notes:
15,,Italics are indicated by _underscores_.
16,,
17,,
18,,
19,,
20,STARVED ROCK,STARVED ROCK
21,STARVED ROCK,
22,STARVED ROCK,
23,STARVED ROCK,
24,STARVED ROCK,
25,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
26,THE MACMILLAN COMPANY,
27,NEW YORK . BOSTON . CHICAGO . DALLAS,NEW YORK . BOSTON . CHICAGO . DALLAS
28,ATLANTA . SAN FRANCISCO,ATLANTA . SAN FRANCISCO
29,ATLANTA . SAN FRANCISCO,
30,"MACMILLAN & CO., LIMITED","MACMILLAN & CO., LIMITED"
31,"MACMILLAN & CO., LIMITED",
32,LONDON . BOMBAY . CALCUTTA,LONDON . BOMBAY . CALCUTTA
33,MELBOURNE,MELBOURNE
34,MELBOURNE,
35,"THE MACMILLAN CO. OF CANADA, LTD.","THE MACMILLAN CO. OF CANADA, LTD."
36,"THE MACMILLAN CO. OF CANADA, LTD.",
37,TORONTO,TORONTO
38,TORONTO,
39,TORONTO,
40,TORONTO,
41,TORONTO,
42,STARVED ROCK,STARVED ROCK
43,STARVED ROCK,
44,BY,BY
45,BY,
46,EDGAR LEE MASTERS,EDGAR LEE MASTERS
47,EDGAR LEE MASTERS,
48,EDGAR LEE MASTERS,"Author of ""Spoon River Anthology,"" ""Songs and"
49,EDGAR LEE MASTERS,"Satires,"" ""The Great Valley,"" ""Toward"
50,EDGAR LEE MASTERS,"the Gulf,"" etc."
51,EDGAR LEE MASTERS,
52,EDGAR LEE MASTERS,
53,EDGAR LEE MASTERS,New York
54,EDGAR LEE MASTERS,
55,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
56,THE MACMILLAN COMPANY,
57,THE MACMILLAN COMPANY,1919
58,THE MACMILLAN COMPANY,
59,THE MACMILLAN COMPANY,_All rights reserved_
60,THE MACMILLAN COMPANY,
61,THE MACMILLAN COMPANY,
62,THE MACMILLAN COMPANY,
63,THE MACMILLAN COMPANY,
64,"COPYRIGHT, 1919","COPYRIGHT, 1919"
65,BY THE MACMILLAN COMPANY,BY THE MACMILLAN COMPANY
66,BY THE MACMILLAN COMPANY,
67,BY THE MACMILLAN COMPANY,"Set up and electrotyped. Published, October, 1919"
68,BY THE MACMILLAN COMPANY,
69,BY THE MACMILLAN COMPANY,
70,BY THE MACMILLAN COMPANY,
71,BY THE MACMILLAN COMPANY,
72,BY THE MACMILLAN COMPANY,"Certain of these poems first appeared in _Reedy's Mirror_, _Poetry_,"
