,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Ruth Hart
5,,
6,,
7,,
8,,
9,SPECTRA,SPECTRA
10,SPECTRA,
11,A BOOK OF POETIC EXPERIMENTS,A BOOK OF POETIC EXPERIMENTS
12,A BOOK OF POETIC EXPERIMENTS,
13,BY,BY
14,BY,
15,ANNE KNISH,ANNE KNISH
16,AND,AND
17,EMANUEL MORGAN,EMANUEL MORGAN
18,EMANUEL MORGAN,
19,EMANUEL MORGAN,
20,EMANUEL MORGAN,
21,NEW YORK,NEW YORK
22,MITCHELL KENNERLEY,MITCHELL KENNERLEY
23,MITCHELL KENNERLEY,1916
24,MITCHELL KENNERLEY,
25,MITCHELL KENNERLEY,
26,MITCHELL KENNERLEY,
27,COPYRIGHT 1916 BY,COPYRIGHT 1916 BY
28,MITCHELL KENNERLEY,MITCHELL KENNERLEY
29,MITCHELL KENNERLEY,
30,PRINTED IN AMERICA,PRINTED IN AMERICA
31,PRINTED IN AMERICA,
32,PRINTED IN AMERICA,
33,CONTENTS,CONTENTS
34,CONTENTS,
35,PAGE,PAGE
36,PAGE,To Remy de Gourmont (Emanuel Morgan)              vii
37,PAGE,Preface (Anne Knish)                               ix
38,PAGE,
39,SPECTRA BY EMANUEL MORGAN,SPECTRA BY EMANUEL MORGAN
40,OPUS                                             PAGE,OPUS                                             PAGE
41,OPUS                                             PAGE,1  Drums                                           53
42,OPUS                                             PAGE,2  Hope                                            14
43,OPUS                                             PAGE,6  If I Were Only Dafter                           56
44,OPUS                                             PAGE,7  A Bunch of Grapes                                8
45,OPUS                                             PAGE,9  Frogs' Legs on a Plate                          57
46,OPUS                                             PAGE,13  A Peacock-Feather                              11
47,OPUS                                             PAGE,14  I Had Put Out My Leaves                        51
48,OPUS                                             PAGE,15  Despair Comes                                   6
49,OPUS                                             PAGE,16  The Guillotine                                 20
50,OPUS                                             PAGE,17  Needles and Pins                               46
51,OPUS                                             PAGE,29  Knives                                         31
52,OPUS                                             PAGE,31  Thank God that We Can Laugh                    27
53,OPUS                                             PAGE,40  Two Cocktails Round a Smile                    35
54,OPUS                                             PAGE,41  Spectres                                        2
55,OPUS                                             PAGE,45  The Locust-Tree                                49
56,OPUS                                             PAGE,46  No Other Angle                                 40
57,OPUS                                             PAGE,47  Giver of Bribes in the Brightness of Morning   37
58,OPUS                                             PAGE,55  The Impossible                                 43
59,OPUS                                             PAGE,62  Three Little Creatures                         16
60,OPUS                                             PAGE,63  Spears                                         23
61,OPUS                                             PAGE,78  I Am Beset                                     63
62,OPUS                                             PAGE,79  Only Lovers                                    66
63,OPUS                                             PAGE,101  The Piano                                     61
64,OPUS                                             PAGE,104  Madagascar                                    59
65,OPUS                                             PAGE,
66,SPECTRA BY ANNE KNISH,SPECTRA BY ANNE KNISH
67,OPUS                                             PAGE,OPUS                                             PAGE
