,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Garcia, Ritu Aggarwal and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Kentuckiana Digital Library)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,Weeds by the Wall
18,,
19,_VERSES_,_VERSES_
20,_VERSES_,
21,BY,BY
22,MADISON CAWEIN,MADISON CAWEIN
23,MADISON CAWEIN,"Author of ""Myth and Romance,"" ""Undertones,"" ""Garden of Dreams,"""
24,MADISON CAWEIN,"""Shapes and Shadows,"" etc., etc."
25,MADISON CAWEIN,
26,MADISON CAWEIN,
27,MADISON CAWEIN,"_""I am God in nature; I am a weed by the wall.""_"
28,--EMERSON.,--EMERSON.
29,--EMERSON.,
30,--EMERSON.,
31,LOUISVILLE,LOUISVILLE
32,JOHN P. MORTON & COMPANY,JOHN P. MORTON & COMPANY
33,JOHN P. MORTON & COMPANY,1901
34,JOHN P. MORTON & COMPANY,
35,JOHN P. MORTON & COMPANY,
36,"COPYRIGHT, 1901,","COPYRIGHT, 1901,"
37,BY MADISON J. CAWEIN,BY MADISON J. CAWEIN
38,BY MADISON J. CAWEIN,
39,BY MADISON J. CAWEIN,
40,TO,TO
41,DR. HENRY A. COTTELL,DR. HENRY A. COTTELL
42,DR. HENRY A. COTTELL,_Whose Kind Words of Friendship and Approval have Encouraged
43,DR. HENRY A. COTTELL,me when I Most Needed Encouragement._
44,DR. HENRY A. COTTELL,
45,DR. HENRY A. COTTELL,
46,DR. HENRY A. COTTELL,
47,DR. HENRY A. COTTELL,
48,DR. HENRY A. COTTELL,_For permission to reprint most of the poems included in this volume
49,DR. HENRY A. COTTELL,"thanks are due to the ""Atlantic Monthly,"" ""Harper's Magazine"" and"
50,DR. HENRY A. COTTELL,"""Bazar,"" ""Lippincott's,"" ""Saturday Evening Post,"" ""New England"
51,DR. HENRY A. COTTELL,"Magazine,"" ""Leslie's Monthly,"" ""Smart Set,"" ""Truth,"" ""Outlook,"""
52,DR. HENRY A. COTTELL,"""Independent,"" ""Youth's Companion,"" ""Woman's Home Companion,"""
53,DR. HENRY A. COTTELL,"""Munsey's,"" and a number of other periodicals and magazines._"
54,DR. HENRY A. COTTELL,
55,DR. HENRY A. COTTELL,
56,DR. HENRY A. COTTELL,
57,DR. HENRY A. COTTELL,
58,CONTENTS.,CONTENTS.
59,CONTENTS.,
60,CONTENTS.,
61,PAGE,PAGE
62,PAGE,A Wild Iris                            1
63,PAGE,The Path by the Creek                  2
64,PAGE,The Road Home                          5
65,PAGE,A Twilight Moth                        6
66,PAGE,Along the Stream                       8
67,PAGE,The Cricket                            9
68,PAGE,Voices                                11
69,PAGE,The Grasshopper                       12
70,PAGE,The Tree Toad                         13
71,PAGE,The Screech-Owl                       14
