,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Larry B. Harrison, Jane Robins and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,+----------------------------------------------------+
15,,|                     Note:                          |
16,,|                                                    |
17,,| _ around word indicated italics _Accolon of Gaul_  |
18,,+----------------------------------------------------+
19,,
20,,
21,,
22,,
23,,
24,,THE POEMS OF [Illustration]
25,MADISON CAWEIN,MADISON CAWEIN
26,MADISON CAWEIN,
27,VOLUME I,VOLUME I
28,VOLUME I,
29,LYRICS AND OLD WORLD,LYRICS AND OLD WORLD
30,IDYLLS,IDYLLS
31,IDYLLS,
32,IDYLLS,[Illustration]
33,IDYLLS,
34,IDYLLS,"""It shall go hard with him through thee, unconquerable blade"""
35,IDYLLS,Page 270
36,IDYLLS,
37,IDYLLS,_Accolon of Gaul_
38,IDYLLS,
39,IDYLLS,
40,IDYLLS,
41,IDYLLS,
42,THE POEMS OF,THE POEMS OF
43,MADISON CAWEIN,MADISON CAWEIN
44,MADISON CAWEIN,
45,MADISON CAWEIN,_Volume I_
46,MADISON CAWEIN,
47,LYRICS AND OLD,LYRICS AND OLD
48,WORLD IDYLLS,WORLD IDYLLS
49,WORLD IDYLLS,
50,WITH AN INTRODUCTION BY,WITH AN INTRODUCTION BY
51,EDMUND GOSSE,EDMUND GOSSE
52,EDMUND GOSSE,
53,EDMUND GOSSE,_Illustrated_
54,EDMUND GOSSE,
55,WITH PHOTOGRAVURES AFTER PAINTINGS,WITH PHOTOGRAVURES AFTER PAINTINGS
56,BY ERIC PAPE,BY ERIC PAPE
57,BY ERIC PAPE,
58,BY ERIC PAPE,
59,INDIANAPOLIS,INDIANAPOLIS
60,THE BOBBS-MERRILL COMPANY,THE BOBBS-MERRILL COMPANY
61,PUBLISHERS,PUBLISHERS
62,PUBLISHERS,
63,PUBLISHERS,
64,PUBLISHERS,
65,PUBLISHERS,
66,"COPYRIGHT, 1887, 1888, 1889, 1890, 1891, 1892, 1893,","COPYRIGHT, 1887, 1888, 1889, 1890, 1891, 1892, 1893,"
67,"1898 AND 1907, BY MADISON CAWEIN","1898 AND 1907, BY MADISON CAWEIN"
68,"1898 AND 1907, BY MADISON CAWEIN",
69,"1898 AND 1907, BY MADISON CAWEIN",
70,PRESS OF,PRESS OF
71,BRAUNWORTH & CO.,BRAUNWORTH & CO.
72,BOOKBINDERS AND PRINTERS,BOOKBINDERS AND PRINTERS
73,"BROOKLYN, N. Y.","BROOKLYN, N. Y."
74,"BROOKLYN, N. Y.",
75,"BROOKLYN, N. Y.",
76,"BROOKLYN, N. Y.",
77,"BROOKLYN, N. Y.",
78,TO,TO
79,WILLIAM DEAN HOWELLS,WILLIAM DEAN HOWELLS
