,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Charlene Taylor and the Online Distributed
5,,Proofreading Team at https://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,THE LATHE OF MORPHEUS,THE LATHE OF MORPHEUS
19,THE LATHE OF MORPHEUS,
20,OR,OR
21,OR,
22,THE DREAM SONG,THE DREAM SONG
23,THE DREAM SONG,
24,THE DREAM SONG,
25,THE DREAM SONG,
26,THE DREAM SONG,
27,THE,THE
28,LATHE OF MORPHEUS,LATHE OF MORPHEUS
29,OR,OR
30,THE DREAM SONG,THE DREAM SONG
31,THE DREAM SONG,
32,A TRIBUTE,A TRIBUTE
33,TO,TO
34,B. C.,B. C.
35,FROM,FROM
36,E. M.,E. M.
37,E. M.,
38,PRIVATELY PRINTED,PRIVATELY PRINTED
39,PRIVATELY PRINTED,1915
40,PRIVATELY PRINTED,
41,"H. G. COMMIN,","H. G. COMMIN,"
42,"BOOKSELLER,","BOOKSELLER,"
43,BOURNEMOUTH.,BOURNEMOUTH.
44,BOURNEMOUTH.,
45,BOURNEMOUTH.,
46,BOURNEMOUTH.,
47,BOURNEMOUTH.,
48,CONTENTS,CONTENTS
49,CONTENTS,
50,CONTENTS,
51,PAGE,PAGE
52,PAGE,
53,PART I   TO BRIDGET: THE INVOCATION         }          7,PART I   TO BRIDGET: THE INVOCATION         }          7
54,PART I   TO BRIDGET: THE INVOCATION         }          7,}
55,PART II  THE GARDEN OF SLEEP        }       }         10,PART II  THE GARDEN OF SLEEP        }       }         10
56,PART II  THE GARDEN OF SLEEP        }       }         10,}       }
57,PART III THE LATHE OF MORPHEUS      } THE   } THE     14,PART III THE LATHE OF MORPHEUS      } THE   } THE     14
58,} DREAM } SONG,} DREAM } SONG
59,PART IV  THE VISION GLORIOUS        }       }         21,PART IV  THE VISION GLORIOUS        }       }         21
60,PART IV  THE VISION GLORIOUS        }       }         21,}       }
61,PART V   THE LEADEN TABLE           }       }         24,PART V   THE LEADEN TABLE           }       }         24
62,PART V   THE LEADEN TABLE           }       }         24,}
63,PART VI  TO BRIDGET: AN APOLOGIA            }         31,PART VI  TO BRIDGET: AN APOLOGIA            }         31
64,PART VI  TO BRIDGET: AN APOLOGIA            }         31,
65,TO BRIDGET: I   CARMEN TRISTIS              }         33,TO BRIDGET: I   CARMEN TRISTIS              }         33
66,TO BRIDGET: I   CARMEN TRISTIS              }         33,}
67,II  CARMEN LAETI                }         34,II  CARMEN LAETI                }         34
68,II  CARMEN LAETI                }         34,}
69,III SONNET TO A BOWL OF GOLD    },III SONNET TO A BOWL OF GOLD    }
70,AND SCARLET TULIPS        }         35,AND SCARLET TULIPS        }         35
71,AND SCARLET TULIPS        }         35,
