,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,TRANSCRIBER’S NOTES,TRANSCRIBER’S NOTES
6,TRANSCRIBER’S NOTES,
7,TRANSCRIBER’S NOTES,Italic text is denoted by _underscores_.
8,TRANSCRIBER’S NOTES,
9,TRANSCRIBER’S NOTES,"Diacritical marks, where missing from the original table of"
10,TRANSCRIBER’S NOTES,"contents, have been added so that the titles listed in the"
11,TRANSCRIBER’S NOTES,contents exactly match the poem titles from the main text.
12,TRANSCRIBER’S NOTES,
13,TRANSCRIBER’S NOTES,
14,TRANSCRIBER’S NOTES,
15,TRANSCRIBER’S NOTES,
16,THE FARMER’S BRIDE,THE FARMER’S BRIDE
17,THE FARMER’S BRIDE,
18,THE FARMER’S BRIDE,
19,THE FARMER’S BRIDE,
20,THE FARMER’S BRIDE,
21,THE FARMER’S BRIDE,"The Original Edition of THE FARMER’S BRIDE,"
22,THE FARMER’S BRIDE,consisting of seventeen of the poems included
23,THE FARMER’S BRIDE,"in this volume, was first published in 1916."
24,THE FARMER’S BRIDE,
25,THE FARMER’S BRIDE,
26,THE FARMER’S BRIDE,
27,THE FARMER’S BRIDE,
28,THE FARMER’S BRIDE,THE FARMER’S BRIDE
29,THE FARMER’S BRIDE,
30,THE FARMER’S BRIDE,By
31,CHARLOTTE MEW,CHARLOTTE MEW
32,CHARLOTTE MEW,
33,CHARLOTTE MEW,[_A new Edition with eleven new Poems_]
34,CHARLOTTE MEW,
35,CHARLOTTE MEW,
36,CHARLOTTE MEW,
37,CHARLOTTE MEW,
38,LONDON,LONDON
39,THE POETRY BOOKSHOP,THE POETRY BOOKSHOP
40,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.","35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C."
41,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",1921
42,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
43,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
44,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
45,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
46,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",Printed in England at
47,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.","The Westminster Press, Harrow Road,"
48,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.","London, W."
49,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
50,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
51,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
52,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",
53,"35 DEVONSHIRE STREET, THEOBALD’S ROAD, W.C.",THE AUTHOR begs to thank the Editors of _The
