,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by D Alexander and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,1914
18,AND OTHER POEMS,AND OTHER POEMS
19,BY RUPERT BROOKE,BY RUPERT BROOKE
20,BY RUPERT BROOKE,
21,LONDON,LONDON
22,LONDON,
23,SIDGWICK & JACKSON LIMITED,SIDGWICK & JACKSON LIMITED
24,SIDGWICK & JACKSON LIMITED,
25,3 ADAM STREET ADELPHI W.C.,3 ADAM STREET ADELPHI W.C.
26,3 ADAM STREET ADELPHI W.C.,1915
27,3 ADAM STREET ADELPHI W.C.,
28,3 ADAM STREET ADELPHI W.C.,
29,3 ADAM STREET ADELPHI W.C.,
30,3 ADAM STREET ADELPHI W.C.,
31,3 ADAM STREET ADELPHI W.C.,_Copyright 1915 by Sidgwick & Jackson Ltd.
32,3 ADAM STREET ADELPHI W.C.,All rights reserved_
33,3 ADAM STREET ADELPHI W.C.,
34,PRINTED AT THE COMPLETE PRESS,PRINTED AT THE COMPLETE PRESS
35,WEST NORWOOD,WEST NORWOOD
36,LONDON,LONDON
37,LONDON,
38,LONDON,
39,LONDON,
40,LONDON,
41,LONDON,[Illustration: Rupert Brooke 1913]
42,LONDON,
43,LONDON,
44,LONDON,
45,LONDON,
46,LONDON,_By the same Author_
47,POEMS,POEMS
48,POEMS,(_Sidgwick & Jackson Ltd._)
49,POEMS,"_First edition, 1911"
50,POEMS,Reprinted 1913
51,POEMS,May 1915 (twice)_
52,POEMS,
53,POEMS,
54,POEMS,
55,POEMS,
56,RUPERT BROOKE,RUPERT BROOKE
57,RUPERT BROOKE,
58,RUPERT BROOKE,"Born at Rugby, August 3, 1887"
59,RUPERT BROOKE,"Fellow of King's, 1913"
60,RUPERT BROOKE,"Sub-Lieutenant, R.N.V.R., September 1914"
61,RUPERT BROOKE,"Antwerp Expedition, October 1914"
62,RUPERT BROOKE,Sailed with British Mediterranean
63,RUPERT BROOKE,"Expeditionary Force, February 28, 1915"
64,RUPERT BROOKE,"Died in the Ægean, April 23, 1915"
65,RUPERT BROOKE,
66,RUPERT BROOKE,
67,RUPERT BROOKE,
68,RUPERT BROOKE,
69,RUPERT BROOKE,"These poems have appeared in _New Numbers_, the old _Poetry Review_,"
70,RUPERT BROOKE,"_Poetry and Drama_, _Rhythm_, _The Blue Review_, _The New Statesman_,"
71,RUPERT BROOKE,"_The Pall Mall Magazine_, and _Basileon_. Acknowledgements are due to"
72,RUPERT BROOKE,the Editors who have allowed them to be reprinted.
73,RUPERT BROOKE,
74,RUPERT BROOKE,"The Author had thought of publishing a volume of poems this spring,"
75,RUPERT BROOKE,but he did not prepare the present book for publication.
76,RUPERT BROOKE,
