,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Charlene Taylor, Chuck Greif and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,THE WOODEN PEGASUS,THE WOODEN PEGASUS
18,THE WOODEN PEGASUS,
19,_BY THE SAME AUTHOR_,_BY THE SAME AUTHOR_
20,_BY THE SAME AUTHOR_,
21,CLOWNS’ HOUSES,CLOWNS’ HOUSES
22,CLOWNS’ HOUSES,
23,CLOWNS’ HOUSES,3_s._ net
24,CLOWNS’ HOUSES,
25,CLOWNS’ HOUSES,“It affects me like devilled almonds.”--_Land and
26,CLOWNS’ HOUSES,Water._
27,CLOWNS’ HOUSES,
28,CLOWNS’ HOUSES,[Illustration]
29,CLOWNS’ HOUSES,
30,CLOWNS’ HOUSES,
31,WHEELS,WHEELS
32,WHEELS,
33,WHEELS,Annual Anthology of Verse
34,WHEELS,
35,WHEELS,=6_s._= net
36,WHEELS,
37,WHEELS,“The vanguard of British Poetry.”_The Saturday Review._
38,WHEELS,
39,WHEELS,
40,OXFORD,OXFORD
41,BASIL BLACKWELL,BASIL BLACKWELL
42,BASIL BLACKWELL,
43,BASIL BLACKWELL,
44,BASIL BLACKWELL,
45,BASIL BLACKWELL,
46,BASIL BLACKWELL,
47,THE,THE
48,WOODEN PEGASUS,WOODEN PEGASUS
49,WOODEN PEGASUS,
50,WOODEN PEGASUS,
51,BY,BY
52,EDITH SITWELL,EDITH SITWELL
53,EDITH SITWELL,Author of “Clowns’ Houses”; Editor of “Wheels”
54,EDITH SITWELL,
55,EDITH SITWELL,
56,OXFORD,OXFORD
57,BASIL BLACKWELL,BASIL BLACKWELL
58,BASIL BLACKWELL,1920
59,BASIL BLACKWELL,
60,BASIL BLACKWELL,
61,TO,TO
62,TO,
63,HELEN ROOTHAM,HELEN ROOTHAM
64,HELEN ROOTHAM,
65,OSBERT SITWELL,OSBERT SITWELL
66,OSBERT SITWELL,
67,SACHEVERELL SITWELL,SACHEVERELL SITWELL
68,SACHEVERELL SITWELL,
69,AND,AND
70,AND,
71,W. T. WALTON,W. T. WALTON
72,W. T. WALTON,
73,W. T. WALTON,
74,W. T. WALTON,
75,W. T. WALTON,
76,ACKNOWLEDGMENT,ACKNOWLEDGMENT
77,ACKNOWLEDGMENT,
78,ACKNOWLEDGMENT,
79,ACKNOWLEDGMENT,"My thanks are due to the Editors of _The Saturday Westminster_, _The"
80,ACKNOWLEDGMENT,"Cambridge Magazine_, _Art and Letters_, _The Coterie_, and _The Daily"
81,ACKNOWLEDGMENT,"Mirror_, and to Messrs. Cecil Palmer and Hayward for permission to"
82,ACKNOWLEDGMENT,reprint certain of these poems.
83,ACKNOWLEDGMENT,
