,Poem Title,line
0,,
1,,
2,,"E-text prepared by Robert Shimmin, William Flis, and the Project Gutenberg"
3,,Online Distributed Proofreading Team
4,,
5,,
6,,
7,,Note: Project Gutenberg also has an HTML version of this
8,,file which includes the original illustrations.
9,,See 14706-h.htm or 14706-h.zip:
10,,(https://www.gutenberg.org/dirs/1/4/7/0/14706/14706-h/14706-h.htm)
11,,or
12,,(https://www.gutenberg.org/dirs/1/4/7/0/14706/14706-h.zip)
13,,
14,,
15,,
16,,
17,,
18,GREYBEARDS AT PLAY,GREYBEARDS AT PLAY
19,GREYBEARDS AT PLAY,
20,GREYBEARDS AT PLAY,Literature And Art For Old Gentlemen
21,GREYBEARDS AT PLAY,
22,GREYBEARDS AT PLAY,Rhymes and Sketches by
23,GREYBEARDS AT PLAY,
24,GILBERT CHESTERTON,GILBERT CHESTERTON
25,GILBERT CHESTERTON,
26,GILBERT CHESTERTON,London: R. Brimley Johnson
27,GILBERT CHESTERTON,"8, York Buildings, Adelphi"
28,GILBERT CHESTERTON,
29,GILBERT CHESTERTON,1900
30,GILBERT CHESTERTON,
31,GILBERT CHESTERTON,
32,GILBERT CHESTERTON,
33,GILBERT CHESTERTON,
34,GILBERT CHESTERTON,
35,GILBERT CHESTERTON,
36,GILBERT CHESTERTON,
37,A DEDICATION,A DEDICATION
38,A DEDICATION,
39,TO E.C.B.,TO E.C.B.
40,TO E.C.B.,
41,TO E.C.B.,"He was, through boyhood's storm and shower,"
42,TO E.C.B.,"My best, my nearest friend;"
43,TO E.C.B.,"We wore one hat, smoked one cigar,"
44,TO E.C.B.,One standing at each end.
45,TO E.C.B.,
46,TO E.C.B.,"We were two hearts with single hope,"
47,TO E.C.B.,Two faces in one hood;
48,TO E.C.B.,I knew the secrets of his youth;
49,TO E.C.B.,I watched his every mood.
50,TO E.C.B.,
51,TO E.C.B.,The little things that none but I
52,TO E.C.B.,"Saw were beyond his wont,"
53,TO E.C.B.,"The streaming hair, the tie behind,"
54,TO E.C.B.,The coat tails worn in front.
55,TO E.C.B.,
56,TO E.C.B.,"I marked the absent-minded scream,"
57,TO E.C.B.,The little nervous trick
58,TO E.C.B.,"Of rolling in the grate, with eyes"
59,TO E.C.B.,By friendship's light made quick.
60,TO E.C.B.,
61,TO E.C.B.,"But youth's black storms are gone and past,"
62,TO E.C.B.,Bare is each aged brow;
63,TO E.C.B.,"And, since with age we're growing bald,"
64,TO E.C.B.,Let us be babies now.
65,TO E.C.B.,
66,TO E.C.B.,"Learning we knew; but still to-day,"
67,TO E.C.B.,"With spelling-book devotion,"
68,TO E.C.B.,Words of one syllable we seek
69,TO E.C.B.,In moments of emotion.
70,TO E.C.B.,
71,TO E.C.B.,Riches we knew; and well dressed dolls--
72,TO E.C.B.,Dolls living--who expressed
73,TO E.C.B.,"No filial thoughts, however much"
