,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Andrew Dunning.
5,,
6,,Based on scans by the British Library.
7,,
8,,[pg 3]
9,,
10,,
11,,
12,,
13,,A Spring Harvest
14,,
15,,
16,,
17,,
18,,[pg 4]
19,,
20,,To HIS MOTHER
21,,
22,,
23,,
24,,
25,,Geoffrey Bache Smith
26,,
27,,"Born   October 18th, 1894"
28,,
29,,"Entered Corpus Christi College, Oxford, as Exhibitioner"
30,,October 1913
31,,
32,,Received Commission
33,,January 1915
34,,
35,,"Died of wounds at Warlencourt, France"
36,,"December 3rd, 1916"
37,,
38,,
39,,
40,,
41,,[pg 5]
42,,
43,,A Spring Harvest
44,,
45,,
46,,
47,,
48,,
49,,
50,,by
51,,
52,,Geoffrey Bache Smith
53,,
54,,Late Lieutenant in the Lancashire Fusiliers
55,,
56,,
57,,
58,,
59,,"Erskine Macdonald, Ltd."
60,,
61,,"London, W.C.1"
62,,
63,,
64,,
65,,
66,,[pg 6]
67,,
68,,
69,,
70,,
71,,_All Rights Reserved_
72,,
73,,_First published June 1918_
74,,
75,,
76,,
77,,
78,,[pg 7]
79,,
80,,
81,,
82,,
83,,Note
84,,
85,,
86,,"_The_ poems of this book were written at very various times, one (“Wind"
87,,"over the Sea”) I believe even as early as 1910, but the order in which"
88,,they are here given is not chronological beyond the fact that the third
89,,part contains only poems written after the outbreak of the war. Of these
90,,"some were written in England (at Oxford in particular), some in Wales"
91,,and very many during a year in France from November 1915 to December
92,,"1916, which was broken by one leave in the middle of May."
93,,
94,,"“The Burial of Sophocles,” which is here placed at the end, was begun"
95,,before the war and continued at odd times and in various circumstances
96,,afterwards; the final version was sent me from the trenches.
97,,
98,,Beyond these few facts no prelude and no _envoi_ is needed other than
99,,those here printed as their author left them.
100,,
101,J. R. R. T.,J. R. R. T.
102,J. R. R. T.,
103,J. R. R. T.,1918.
104,J. R. R. T.,
105,J. R. R. T.,
106,J. R. R. T.,
107,J. R. R. T.,
108,J. R. R. T.,[pg 9]
109,J. R. R. T.,
110,J. R. R. T.,
111,J. R. R. T.,
112,J. R. R. T.,
113,J. R. R. T.,Contents
114,J. R. R. T.,
115,J. R. R. T.,
116,J. R. R. T.,Note ..............................................................
117,J. R. R. T.,Contents ..........................................................
118,J. R. R. T.,I. Two Legends ....................................................
119,J. R. R. T.,Glastonbury .....................................................
120,J. R. R. T.,Legend ..........................................................
121,J. R. R. T.,II. First Poems ...................................................
122,J. R. R. T.,Rime ............................................................
123,J. R. R. T.,To an Elzevir Cicero ............................................
124,J. R. R. T.,To a Dürer Drawing of Antwerp Harbour ...........................
125,J. R. R. T.,Pure Virginia ...................................................
126,J. R. R. T.,A Preface for a Tale I have never told ..........................
127,J. R. R. T.,A Sonnet ........................................................
128,J. R. R. T.,“It was all in the Black Countree” ..............................
