,Poem Title,line
0,,
1,,
2,,"E-text prepared by Juliet Sutherland, Labyrinths, and the Project"
3,,Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net/)
4,,
5,,
6,,
7,GOLDEN STARS,GOLDEN STARS
8,GOLDEN STARS,
9,GOLDEN STARS,by
10,GOLDEN STARS,
11,HENRY VAN DYKE,HENRY VAN DYKE
12,HENRY VAN DYKE,
13,HENRY VAN DYKE,
14,HENRY VAN DYKE,
15,HENRY VAN DYKE,*     *     *     *     *     *
16,HENRY VAN DYKE,
17,HENRY VAN DYKE,
18,HENRY VAN DYKE,The Valley of Vision
19,HENRY VAN DYKE,Fighting for Peace
20,HENRY VAN DYKE,The Unknown Quantity
21,HENRY VAN DYKE,The Ruling Passion
22,HENRY VAN DYKE,The Blue Flower
23,HENRY VAN DYKE,
24,HENRY VAN DYKE,Out-of-Doors in the Holy Land
25,HENRY VAN DYKE,Days Off
26,HENRY VAN DYKE,Little Rivers
27,HENRY VAN DYKE,Fisherman's Luck
28,HENRY VAN DYKE,
29,HENRY VAN DYKE,"Poems, Collection in one volume"
30,HENRY VAN DYKE,
31,HENRY VAN DYKE,Golden Stars
32,HENRY VAN DYKE,The Red Flower
33,HENRY VAN DYKE,"The Grand Canyon, and Other Poems"
34,HENRY VAN DYKE,"The White Bees, and Other Poems"
35,HENRY VAN DYKE,"The Builders, and Other Poems"
36,HENRY VAN DYKE,"Music, and Other Poems"
37,HENRY VAN DYKE,"The Toiling of Felix, and Other Poems"
38,HENRY VAN DYKE,The House of Rimmon
39,HENRY VAN DYKE,
40,CHARLES SCRIBNER'S SONS,CHARLES SCRIBNER'S SONS
41,CHARLES SCRIBNER'S SONS,
42,CHARLES SCRIBNER'S SONS,
43,CHARLES SCRIBNER'S SONS,
44,CHARLES SCRIBNER'S SONS,*     *     *     *     *     *
45,CHARLES SCRIBNER'S SONS,
46,CHARLES SCRIBNER'S SONS,
47,CHARLES SCRIBNER'S SONS,
48,GOLDEN STARS,GOLDEN STARS
49,GOLDEN STARS,
50,GOLDEN STARS,"And Other Verses Following ""The Red Flower"""
51,GOLDEN STARS,
52,GOLDEN STARS,by
53,GOLDEN STARS,
54,HENRY VAN DYKE,HENRY VAN DYKE
55,HENRY VAN DYKE,
56,HENRY VAN DYKE,
57,HENRY VAN DYKE,
58,HENRY VAN DYKE,
59,HENRY VAN DYKE,
60,HENRY VAN DYKE,
61,HENRY VAN DYKE,
62,HENRY VAN DYKE,New York
63,HENRY VAN DYKE,Charles Scribner's Sons
64,HENRY VAN DYKE,1919
65,HENRY VAN DYKE,"Copyright, 1918, 1919, by Charles Scribner's Sons"
66,HENRY VAN DYKE,"Published February, 1919"
67,HENRY VAN DYKE,"Copyright, 1918, By the Outlook Company"
68,HENRY VAN DYKE,"Copyright, 1918, By the New York Herald Co."
