,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Chuck Greif, Bryan Ness and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images available by The Internet
7,,Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,POEMS: 1914-1919,POEMS: 1914-1919
19,POEMS: 1914-1919,
20,_OTHER WORKS BY_ MAURICE BARING,_OTHER WORKS BY_ MAURICE BARING
21,_OTHER WORKS BY_ MAURICE BARING,
22,_OTHER WORKS BY_ MAURICE BARING,
23,WHAT I SAW IN RUSSIA,WHAT I SAW IN RUSSIA
24,A YEAR IN RUSSIA,A YEAR IN RUSSIA
25,THE RUSSIAN PEOPLE,THE RUSSIAN PEOPLE
26,THE MAINSPRINGS OF RUSSIA,THE MAINSPRINGS OF RUSSIA
27,LANDMARKS IN RUSSIAN LITERATURE,LANDMARKS IN RUSSIAN LITERATURE
28,RUSSIAN ESSAYS AND STUDIES,RUSSIAN ESSAYS AND STUDIES
29,AN OUTLINE OF RUSSIAN LITERATURE,AN OUTLINE OF RUSSIAN LITERATURE
30,ORPHEUS IN MAYFAIR,ORPHEUS IN MAYFAIR
31,DEAD LETTERS,DEAD LETTERS
32,DIMINUTIVE DRAMAS,DIMINUTIVE DRAMAS
33,LOST DIARIES,LOST DIARIES
34,FORGET-ME-NOT AND LILY OF THE VALLEY,FORGET-ME-NOT AND LILY OF THE VALLEY
35,THE GLASS MENDER,THE GLASS MENDER
36,THE GREY STOCKING,THE GREY STOCKING
37,COLLECTED POEMS,COLLECTED POEMS
38,ROUND THE WORLD IN ANY NUMBER OF DAYS,ROUND THE WORLD IN ANY NUMBER OF DAYS
39,R.F.C. H.Q.,R.F.C. H.Q.
40,R.F.C. H.Q.,
41,R.F.C. H.Q.,
42,R.F.C. H.Q.,
43,R.F.C. H.Q.,
44,POEMS: 1914-1919,POEMS: 1914-1919
45,POEMS: 1914-1919,
46,BY,BY
47,MAURICE,MAURICE
48,BARING,BARING
49,BARING,
50,LONDON,LONDON
51,MARTIN SECKER,MARTIN SECKER
52,MARTIN SECKER,
53,LONDON: MARTIN SECKER (LTD) 1920,LONDON: MARTIN SECKER (LTD) 1920
54,LONDON: MARTIN SECKER (LTD) 1920,
55,LONDON: MARTIN SECKER (LTD) 1920,
56,LONDON: MARTIN SECKER (LTD) 1920,To
57,N.L.,N.L.
58,N.L.,
59,N.L.,
60,N.L.,
61,N.L.,
62,CONTENTS,CONTENTS
63,CONTENTS,
64,CONTENTS,
65,CONTENTS,"In Memoriam A.H., 11"
66,CONTENTS,"Diffugere Nives, 1917, 19"
67,CONTENTS,"Julian Grenfell, 22"
68,CONTENTS,"Pierre, 23"
69,CONTENTS,"Icarus, 24"
70,CONTENTS,"Epitaph, 25"
71,CONTENTS,"August, 1918, 26"
