,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Larry B. Harrison, Chuck Greif, Bryan Ness and"
5,,the Online Distributed Proofreading Team at
6,,http://www.pgdp.net (This file was produced from images
7,,generously made available by The Internet Archive/Canadian
8,,Libraries)
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,POEMS,POEMS
21,POEMS,
22,POEMS,
23,POEMS,
24,POEMS,
25,POEMS,POEMS
26,POEMS,
27,BY,BY
28,GEOFFREY DEARMER,GEOFFREY DEARMER
29,GEOFFREY DEARMER,
30,GEOFFREY DEARMER,[Illustration: colophon]
31,GEOFFREY DEARMER,
32,NEW YORK,NEW YORK
33,NEW YORK,Robert M. McBride & Company
34,NEW YORK,1918
35,NEW YORK,
36,NEW YORK,
37,NEW YORK,
38,NEW YORK,
39,NEW YORK,Dedication
40,NEW YORK,
41,TO CHRISTOPHER,TO CHRISTOPHER
42,TO CHRISTOPHER,
43,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.","KILLED, SUVLA BAY, OCTOBER 6TH, 1915."
44,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",
45,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",
46,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_At Suvla when a sickening curse of sound_
47,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.","_Came hurtling from the shrapnel-shaken skies,_"
48,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Without a word you shuddered to the ground_
49,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_And with a gesture hid your darkening eyes._
50,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_You are not blind to-day--_
51,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_But were we blind before you went away?_
52,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",
53,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.","_Forgive us then, if, faltering, we fail_"
54,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_To speak in terms articulate of you;_
55,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Now Death’s celestial journeymen unveil_
56,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Your naked soul--the soul we hardly knew._
57,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.","_O beauty scarce unfurled,_"
58,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Your blood shall help to purify the world._
59,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",
60,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.","_Awakened now, no longer we believe_"
61,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Knight-errantry a myth of long ago._
62,"KILLED, SUVLA BAY, OCTOBER 6TH, 1915.",_Let us not shame your happiness and grieve;_
