,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines.
5,,
6,,
7,,
8,,
9,,[Illustration: Cover]
10,,
11,,
12,,
13,,
14,THE BLACK RIDERS AND,THE BLACK RIDERS AND
15,OTHER LINES,OTHER LINES
16,OTHER LINES,
17,OTHER LINES,
18,BY STEPHEN CRANE,BY STEPHEN CRANE
19,BY STEPHEN CRANE,
20,BY STEPHEN CRANE,
21,BY STEPHEN CRANE,
22,BY STEPHEN CRANE,
23,PRIVATELY REPRINTED,PRIVATELY REPRINTED
24,"BY COURTESY OF SMALL,","BY COURTESY OF SMALL,"
25,MAYNARD & COMPANY,MAYNARD & COMPANY
26,MAYNARD & COMPANY,
27,MAYNARD & COMPANY,
28,MAYNARD & COMPANY,
29,MAYNARD & COMPANY,
30,MAYNARD & COMPANY,"Copyright, 1905, by Copeland & Day"
31,MAYNARD & COMPANY,
32,MAYNARD & COMPANY,
33,MAYNARD & COMPANY,
34,MAYNARD & COMPANY,
35,I,I
36,I,
37,I,Black Riders came from the sea.
38,I,"There was clang and clang of spear and shield,"
39,I,"And clash and clash of hoof and heel,"
40,I,Wild shouts and the wave of hair
41,I,In the rush upon the wind:
42,I,Thus the ride of Sin.
43,I,
44,I,
45,I,
46,II,II
47,II,
48,II,Three little birds in a row
49,II,Sat musing.
50,II,A man passed near that place.
51,II,Then did the little birds nudge each other.
52,II,"They said, ""He thinks he can sing."""
53,II,"They threw back their heads to laugh,"
54,II,With quaint countenances
55,II,They regarded him.
56,II,"They were very curious,"
57,II,Those three little birds in a row.
58,II,
59,II,
60,II,
61,III,III
62,III,
63,III,In the desert
64,III,"I saw a creature, naked, bestial,"
65,III,"Who, squatting upon the ground,"
66,III,"Held his heart in his hands,"
67,III,And ate of it.
68,III,"I said, ""Is it good, friend?"""
69,III,"""It is bitter--bitter,"" he answered;"
70,III,"""But I like it"
71,III,"Because it is bitter,"
72,III,"And because it is my heart."""
73,III,
74,III,
75,III,
76,IV,IV
77,IV,
78,IV,"Yes, I have a thousand tongues,"
79,IV,And nine and ninety-nine lie.
80,IV,"Though I strive to use the one,"
81,IV,"It will make no melody at my will,"
82,IV,But is dead in my mouth.
83,IV,
84,IV,
85,IV,
86,V,V
87,V,
88,V,Once there came a man
89,V,"Who said,"
90,V,"""Range me all men of the world in rows."""
91,V,And instantly
92,V,There was terrific clamor among the people
93,V,Against being ranged in rows.
94,V,"There was a loud quarrel, world-wide."
95,V,It endured for ages;
96,V,And blood was shed
97,V,"By those who would not stand in rows,"
98,V,"And by those who pined to stand in rows,"
99,V,"Eventually, the man went to death, weeping."
100,V,And those who staid in bloody scuffle
101,V,Knew not the great simplicity.
102,V,
103,V,
104,V,
105,VI,VI
106,VI,
107,VI,God fashioned the ship of the world carefully
108,VI,With the infinite skill of an All-Master
109,VI,"Made He the hull and the sails,"
