,Poem Title,line
0,,
1,,
2,,[Illustration]
3,,
4,,The Hermit Thrush
5,,
6,BY,BY
7,BY,
8,F· SCHUYLER MATHEWS,F· SCHUYLER MATHEWS
9,F· SCHUYLER MATHEWS,
10,F· SCHUYLER MATHEWS,L·PRANG·&·C^o:
11,F· SCHUYLER MATHEWS,Boston:
12,F· SCHUYLER MATHEWS,
13,F· SCHUYLER MATHEWS,
14,F· SCHUYLER MATHEWS,
15,F· SCHUYLER MATHEWS,
16,F· SCHUYLER MATHEWS,------------------------------------------------------------------------
17,F· SCHUYLER MATHEWS,
18,F· SCHUYLER MATHEWS,
19,F· SCHUYLER MATHEWS,
20,F· SCHUYLER MATHEWS,
21,F· SCHUYLER MATHEWS,[Illustration:
22,F· SCHUYLER MATHEWS,
23,THE HERMIT THRUSH,THE HERMIT THRUSH
24,THE HERMIT THRUSH,]
25,THE HERMIT THRUSH,
26,THE HERMIT THRUSH,
27,THE HERMIT THRUSH,
28,THE HERMIT THRUSH,
29,THE HERMIT THRUSH,------------------------------------------------------------------------
30,THE HERMIT THRUSH,
31,THE HERMIT THRUSH,[Illustration]
32,THE HERMIT THRUSH,
33,THE HERMIT THRUSH,The sweet fresh air of the new springtime
34,THE HERMIT THRUSH,Breathes o’er the woods where the blue hills climb
35,THE HERMIT THRUSH,Aloft from a belt of spruce and pine
36,THE HERMIT THRUSH,That hides their feet in a dark green line.
37,THE HERMIT THRUSH,On the edge of the wood where the white birch trees
38,THE HERMIT THRUSH,
39,THE HERMIT THRUSH,------------------------------------------------------------------------
40,THE HERMIT THRUSH,
41,THE HERMIT THRUSH,[Illustration:
42,THE HERMIT THRUSH,
43,WHERE THE BLUE HILLS CLIMB,WHERE THE BLUE HILLS CLIMB
44,ALOFT FROM A BELT OF SPRUCE AND PINE,ALOFT FROM A BELT OF SPRUCE AND PINE
45,ALOFT FROM A BELT OF SPRUCE AND PINE,]
46,ALOFT FROM A BELT OF SPRUCE AND PINE,
47,ALOFT FROM A BELT OF SPRUCE AND PINE,------------------------------------------------------------------------
48,ALOFT FROM A BELT OF SPRUCE AND PINE,
49,ALOFT FROM A BELT OF SPRUCE AND PINE,[Illustration]
50,ALOFT FROM A BELT OF SPRUCE AND PINE,
51,ALOFT FROM A BELT OF SPRUCE AND PINE,"Nod and bend in the passing breeze,"
52,ALOFT FROM A BELT OF SPRUCE AND PINE,A hermit lives who never is seen
53,ALOFT FROM A BELT OF SPRUCE AND PINE,Nearer the meadow’s rolling green
54,ALOFT FROM A BELT OF SPRUCE AND PINE,"Than the pasture bars beside the hill,"
55,ALOFT FROM A BELT OF SPRUCE AND PINE,"Where the road is lonely, dark, and still,"
56,ALOFT FROM A BELT OF SPRUCE AND PINE,And scarcely anyone passes by
57,ALOFT FROM A BELT OF SPRUCE AND PINE,"But the boy and cows, and squirrels shy."
