,Poem Title,line
0,,
1,,
2,,"E-text prepared by Juliet Sutherland, Anne Storer, and the Project"
3,,Gutenberg Online Distributed Proofreading Team (https://www.pgdp.net)
4,,
5,,
6,,
7,,Note: Project Gutenberg also has an HTML version of this
8,,file which includes the original lovely illustrations.
9,,See 23332-h.htm or 23332-h.zip:
10,,(https://www.gutenberg.org/dirs/2/3/3/3/23332/23332-h/23332-h.htm)
11,,or
12,,(https://www.gutenberg.org/dirs/2/3/3/3/23332/23332-h.zip)
13,,
14,,
15,,
16,,
17,,
18,GREETINGS FROM LONGFELLOW,GREETINGS FROM LONGFELLOW
19,GREETINGS FROM LONGFELLOW,
20,GREETINGS FROM LONGFELLOW,
21,GREETINGS FROM LONGFELLOW,
22,GREETINGS FROM LONGFELLOW,
23,GREETINGS FROM LONGFELLOW,
24,GREETINGS FROM LONGFELLOW,
25,GREETINGS FROM LONGFELLOW,
26,GREETINGS FROM LONGFELLOW,[Illustration]
27,GREETINGS FROM LONGFELLOW,
28,GREETINGS FROM LONGFELLOW,
29,GREETINGS FROM LONGFELLOW,
30,GREETINGS FROM LONGFELLOW,Copyright 1907
31,GREETINGS FROM LONGFELLOW,Cupples & Leon Co.
32,GREETINGS FROM LONGFELLOW,New York
33,GREETINGS FROM LONGFELLOW,
34,GREETINGS FROM LONGFELLOW,
35,GREETINGS FROM LONGFELLOW,*       *       *       *       *
36,GREETINGS FROM LONGFELLOW,
37,GREETINGS FROM LONGFELLOW,
38,GREETINGS FROM LONGFELLOW,"Sail on, O Ship of State!"
39,GREETINGS FROM LONGFELLOW,"Sail on, O Union, strong and great!"
40,GREETINGS FROM LONGFELLOW,"Humanity with all its fears,"
41,GREETINGS FROM LONGFELLOW,"With all the hopes of future years,"
42,GREETINGS FROM LONGFELLOW,Is hanging breathless on thy fate!
43,GREETINGS FROM LONGFELLOW,"We know what Master laid thy keel,"
44,GREETINGS FROM LONGFELLOW,"What Workmen wrought thy ribs of steel,"
45,GREETINGS FROM LONGFELLOW,"Who made each mast, and sail, and rope,"
46,GREETINGS FROM LONGFELLOW,"What anvils rang, what hammers beat,"
47,GREETINGS FROM LONGFELLOW,In what a forge and what a heat
48,GREETINGS FROM LONGFELLOW,Were shaped the anchors of thy hope!
49,GREETINGS FROM LONGFELLOW,"Fear not each sudden sound and shock,"
50,GREETINGS FROM LONGFELLOW,'T is of the wave and not the rock;
51,GREETINGS FROM LONGFELLOW,"'T is but the flapping of the sail,"
52,GREETINGS FROM LONGFELLOW,And not a rent made by the gale!
53,GREETINGS FROM LONGFELLOW,"In spite of rock and tempest's roar,"
54,GREETINGS FROM LONGFELLOW,"In spite of false lights on the shore,"
55,GREETINGS FROM LONGFELLOW,"Sail on, nor fear to breast the sea!"
56,GREETINGS FROM LONGFELLOW,"Our hearts, our hopes, are all with thee,"
