,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by David Edwards, Norbert Müller and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,THE,THE
18,"MOTHER'S DREAM,","MOTHER'S DREAM,"
19,AND,AND
20,OTHER POEMS.,OTHER POEMS.
21,OTHER POEMS.,
22,OTHER POEMS.,
23,BY,BY
24,HANNAH F. GOULD.,HANNAH F. GOULD.
25,HANNAH F. GOULD.,
26,HANNAH F. GOULD.,
27,BOSTON:,BOSTON:
28,"CROSBY, NICHOLS, & CO.","CROSBY, NICHOLS, & CO."
29,"CROSBY, NICHOLS, & CO.",1853.
30,"CROSBY, NICHOLS, & CO.",
31,"CROSBY, NICHOLS, & CO.",
32,"CROSBY, NICHOLS, & CO.",
33,"CROSBY, NICHOLS, & CO.",
34,CONTENTS.,CONTENTS.
35,CONTENTS.,
36,CONTENTS.,Page
37,CONTENTS.,
38,CONTENTS.,"Blowing Bubbles,                                                    1"
39,CONTENTS.,"Infant Faith,                                                       4"
40,CONTENTS.,"Patty Proud,                                                        6"
41,CONTENTS.,"I caught a Bird,                                                    9"
42,CONTENTS.,"The Flower of Shells and Silver Wire,                              11"
43,CONTENTS.,"The little Blind Boy,                                              12"
44,CONTENTS.,"The Sale of the Water Lily,                                        13"
45,CONTENTS.,"The Silver Birdsnest,                                              18"
46,CONTENTS.,"The Quaker Flower,                                                 20"
47,CONTENTS.,"The Humming-Bird's Anger,                                          22"
48,CONTENTS.,"The Sabbath,                                                       24"
49,CONTENTS.,"The departing Spirit,                                              26"
50,CONTENTS.,"Sonnet,                                                            27"
51,CONTENTS.,"Father, hear,                                                      28"
52,CONTENTS.,"The Pilgrim's Way Song,                                            29"
53,CONTENTS.,"The rising Monument,                                               31"
54,CONTENTS.,"A Name in the Sand,                                                34"
55,CONTENTS.,"A Child of a Year and a Day,                                       35"
56,CONTENTS.,"The Believer's Mountains,                                          38"
57,CONTENTS.,"The Night and the Morning,                                         41"
58,CONTENTS.,"I shall be satisfied,                                              44"
59,CONTENTS.,"The Penitential Tear,                                              46"
60,CONTENTS.,"The Teachings of God,                                              48"
61,CONTENTS.,"The Herald's Cry in the Desert,                                    50"
62,CONTENTS.,"Our Father's Well,                                                 52"
63,CONTENTS.,"The Mother's Dream,                                                56"
64,CONTENTS.,"The War Spirit on Bunker's Height,                                 60"
65,CONTENTS.,"The inner Self,                                                    64"
66,CONTENTS.,"Time,                                                              67"
67,CONTENTS.,"My Head,                                                           71"
68,CONTENTS.,"The Wheat Field,                                                   74"
69,CONTENTS.,"The little Traveller,                                              76"
70,CONTENTS.,"The entangled Fly,                                                 78"
71,CONTENTS.,"The Peach Blossoms,                                                80"
