,Poem Title,line
0,,
1,,
2,,
3,,
4,LEAVES OF GRASS,LEAVES OF GRASS
5,LEAVES OF GRASS,
6,LEAVES OF GRASS,By Walt Whitman
7,LEAVES OF GRASS,
8,LEAVES OF GRASS,
9,LEAVES OF GRASS,
10,LEAVES OF GRASS,"Come, said my soul,"
11,LEAVES OF GRASS,"Such verses for my Body let us write, (for we are one,)"
12,LEAVES OF GRASS,"That should I after return,"
13,LEAVES OF GRASS,"Or, long, long hence, in other spheres,"
14,LEAVES OF GRASS,"There to some group of mates the chants resuming,"
15,LEAVES OF GRASS,"(Tallying Earth’s soil, trees, winds, tumultuous waves,)"
16,LEAVES OF GRASS,"Ever with pleas’d smile I may keep on,"
17,LEAVES OF GRASS,"Ever and ever yet the verses owning--as, first, I here and now"
18,LEAVES OF GRASS,"Signing for Soul and Body, set to them my name,"
19,LEAVES OF GRASS,
20,LEAVES OF GRASS,Walt Whitman
21,LEAVES OF GRASS,
22,LEAVES OF GRASS,
23,LEAVES OF GRASS,
24,LEAVES OF GRASS,
25,LEAVES OF GRASS,
26,BOOK I.  INSCRIPTIONS,BOOK I.  INSCRIPTIONS
27,BOOK I.  INSCRIPTIONS,
28,BOOK I.  INSCRIPTIONS,
29,BOOK I.  INSCRIPTIONS,
30,BOOK I.  INSCRIPTIONS,
31,BOOK I.  INSCRIPTIONS,One’s-Self I Sing
32,BOOK I.  INSCRIPTIONS,
33,BOOK I.  INSCRIPTIONS,"One’s-self I sing, a simple separate person,"
34,BOOK I.  INSCRIPTIONS,"Yet utter the word Democratic, the word En-Masse."
35,BOOK I.  INSCRIPTIONS,
36,BOOK I.  INSCRIPTIONS,"Of physiology from top to toe I sing,"
37,BOOK I.  INSCRIPTIONS,"Not physiognomy alone nor brain alone is worthy for the Muse, I say"
38,BOOK I.  INSCRIPTIONS,"the Form complete is worthier far,"
39,BOOK I.  INSCRIPTIONS,The Female equally with the Male I sing.
40,BOOK I.  INSCRIPTIONS,
41,BOOK I.  INSCRIPTIONS,"Of Life immense in passion, pulse, and power,"
42,BOOK I.  INSCRIPTIONS,"Cheerful, for freest action form’d under the laws divine,"
43,BOOK I.  INSCRIPTIONS,The Modern Man I sing.
44,BOOK I.  INSCRIPTIONS,
45,BOOK I.  INSCRIPTIONS,
46,BOOK I.  INSCRIPTIONS,
47,BOOK I.  INSCRIPTIONS,
48,BOOK I.  INSCRIPTIONS,As I Ponder’d in Silence
49,BOOK I.  INSCRIPTIONS,
50,BOOK I.  INSCRIPTIONS,"As I ponder’d in silence,"
51,BOOK I.  INSCRIPTIONS,"Returning upon my poems, considering, lingering long,"
52,BOOK I.  INSCRIPTIONS,"A Phantom arose before me with distrustful aspect,"
53,BOOK I.  INSCRIPTIONS,"Terrible in beauty, age, and power,"
54,BOOK I.  INSCRIPTIONS,"The genius of poets of old lands,"
