,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Jonathan Ingram, Michael Roe and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,ENDYMION:,ENDYMION:
17,ENDYMION:,
18,ENDYMION:,A Poetic Romance.
19,ENDYMION:,
20,ENDYMION:,
21,BY JOHN KEATS.,BY JOHN KEATS.
22,BY JOHN KEATS.,
23,"""THE STRETCHED METRE OF AN ANTIQUE SONG.""","""THE STRETCHED METRE OF AN ANTIQUE SONG."""
24,"""THE STRETCHED METRE OF AN ANTIQUE SONG.""",
25,LONDON:,LONDON:
26,"PRINTED FOR TAYLOR AND HESSEY,","PRINTED FOR TAYLOR AND HESSEY,"
27,"93, FLEET STREET.","93, FLEET STREET."
28,"93, FLEET STREET.",1818.
29,"93, FLEET STREET.",
30,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.
31,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.,
32,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.,
33,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.,
34,INSCRIBED TO THE MEMORY OF THOMAS CHATTERTON.,
35,PREFACE.,PREFACE.
36,PREFACE.,
37,PREFACE.,
38,PREFACE.,Knowing within myself the manner in which this Poem has been
39,PREFACE.,"produced, it is not without a feeling of regret that I make it"
40,PREFACE.,public.
41,PREFACE.,
42,PREFACE.,"What manner I mean, will be quite clear to the reader, who must soon"
43,PREFACE.,"perceive great inexperience, immaturity, and every error denoting a"
44,PREFACE.,"feverish attempt, rather than a deed accomplished. The two first"
45,PREFACE.,"books, and indeed the two last, I feel sensible are not of such"
46,PREFACE.,completion as to warrant their passing the press; nor should they if
47,PREFACE.,I thought a year's castigation would do them any good;--it will not:
48,PREFACE.,the foundations are too sandy. It is just that this youngster should
49,PREFACE.,"die away: a sad thought for me, if I had not some hope that while it"
50,PREFACE.,"is dwindling I may be plotting, and fitting myself for verses fit to"
51,PREFACE.,live.
52,PREFACE.,
53,PREFACE.,"This may be speaking too presumptuously, and may deserve a"
54,PREFACE.,punishment: but no feeling man will be forward to inflict it: he will
55,PREFACE.,"leave me alone, with the conviction that there is not a fiercer hell"
56,PREFACE.,than the failure in a great object. This is not written with the
57,PREFACE.,"least atom of purpose to forestall criticisms of course, but from the"
58,PREFACE.,"desire I have to conciliate men who are competent to look, and who do"
59,PREFACE.,"look with a zealous eye, to the honour of English literature."
60,PREFACE.,
61,PREFACE.,"The imagination of a boy is healthy, and the mature imagination of a"
62,PREFACE.,"man is healthy; but there is a space of life between, in which the"
63,PREFACE.,"soul is in a ferment, the character undecided, the way of life"
64,PREFACE.,"uncertain, the ambition thick-sighted: thence proceeds mawkishness,"
