,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,A Spray of Lilac
6,,
7,,"_Printed by_ BALLANTYNE, HANSON AND CO."
8,,
9,,_London and Edinburgh_
10,,
11,,
12,,
13,,
14,,A Spray
15,,of Lilac
16,,
17,,_And Other Poems and Songs_
18,,
19,BY,BY
20,MARIE HEDDERWICK BROWNE,MARIE HEDDERWICK BROWNE
21,MARIE HEDDERWICK BROWNE,
22,LONDON,LONDON
23,ISBISTER AND COMPANY LIMITED,ISBISTER AND COMPANY LIMITED
24,15 & 16 TAVISTOCK STREET COVENT GARDEN,15 & 16 TAVISTOCK STREET COVENT GARDEN
25,15 & 16 TAVISTOCK STREET COVENT GARDEN,1892
26,15 & 16 TAVISTOCK STREET COVENT GARDEN,
27,15 & 16 TAVISTOCK STREET COVENT GARDEN,
28,15 & 16 TAVISTOCK STREET COVENT GARDEN,
29,15 & 16 TAVISTOCK STREET COVENT GARDEN,
30,15 & 16 TAVISTOCK STREET COVENT GARDEN,"_Oh, lilac bloom! strange that so slight a thing"
31,15 & 16 TAVISTOCK STREET COVENT GARDEN,As thou is strong to roll away the stone
32,15 & 16 TAVISTOCK STREET COVENT GARDEN,"From memory’s grave, and set the dead past free"
33,15 & 16 TAVISTOCK STREET COVENT GARDEN,To claim again brief kinship with its own._
34,15 & 16 TAVISTOCK STREET COVENT GARDEN,
35,15 & 16 TAVISTOCK STREET COVENT GARDEN,
36,15 & 16 TAVISTOCK STREET COVENT GARDEN,
37,15 & 16 TAVISTOCK STREET COVENT GARDEN,
38,PREFATORY NOTE,PREFATORY NOTE
39,PREFATORY NOTE,
40,PREFATORY NOTE,
41,PREFATORY NOTE,_Most of the Poems contained in this volume have appeared
42,PREFATORY NOTE,"during the past ten years, in “Atalanta,” “Chambers’s"
43,PREFATORY NOTE,"Journal,” “London Society,” “Little Folks,” “The Girl’s"
44,PREFATORY NOTE,"Own Paper,” and other serials._"
45,PREFATORY NOTE,
46,PREFATORY NOTE,_If an apology for venturing to offer them to the public in
47,PREFATORY NOTE,"collected form be deemed necessary, I can only urge the plea"
48,PREFATORY NOTE,"of the poor but hospitable Dervish, “He is a generous host"
49,PREFATORY NOTE,"who freely giveth his best, be his best but clear water and a"
50,PREFATORY NOTE,crust.”_
51,PREFATORY NOTE,
52,_M. H. B._,_M. H. B._
53,_M. H. B._,
54,_M. H. B._,"_London, December 1892_"
55,_M. H. B._,
56,_M. H. B._,
57,_M. H. B._,
58,_M. H. B._,
59,CONTENTS,CONTENTS
60,CONTENTS,
61,CONTENTS,
62,PAGE,PAGE
63,PAGE,
64,A SPRAY OF LILAC                                                       1,A SPRAY OF LILAC                                                       1
65,A SPRAY OF LILAC                                                       1,
66,IN AN OLD GARDEN                                                       3,IN AN OLD GARDEN                                                       3
67,IN AN OLD GARDEN                                                       3,
