,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,
6,,_This edition is limited to 750 copies for England
7,,and America._
8,,
9,,
10,,
11,,
12,POEMS,POEMS
13,POEMS,
14,BY,BY
15,BY,
16,LIONEL JOHNSON.,LIONEL JOHNSON.
17,LIONEL JOHNSON.,
18,LIONEL JOHNSON.,
19,LIONEL JOHNSON.,
20,LIONEL JOHNSON.,
21,LIONEL JOHNSON.,[Illustration: title page]
22,LIONEL JOHNSON.,
23,LIONEL JOHNSON.,
24,POEMS,POEMS
25,POEMS,
26,BY,BY
27,BY,
28,LIONEL JOHNSON,LIONEL JOHNSON
29,LIONEL JOHNSON,
30,LIONEL JOHNSON,
31,LIONEL JOHNSON,
32,LIONEL JOHNSON,1895
33,LIONEL JOHNSON,
34,LONDON * ELKIN MATHEWS,LONDON * ELKIN MATHEWS
35,BOSTON * COPELAND & DAY,BOSTON * COPELAND & DAY
36,BOSTON * COPELAND & DAY,
37,BOSTON * COPELAND & DAY,
38,BOSTON * COPELAND & DAY,
39,BOSTON * COPELAND & DAY,
40,TO THE HONOURED AND GREATLY LOVED SAINT,TO THE HONOURED AND GREATLY LOVED SAINT
41,MARY COLLEGE OF WINCHESTER NEAR,MARY COLLEGE OF WINCHESTER NEAR
42,WINCHESTER A WYKEHAMIST,WINCHESTER A WYKEHAMIST
43,COME OF WYKEHAMISTS,COME OF WYKEHAMISTS
44,I DEDICATE THIS,I DEDICATE THIS
45,BOOK.,BOOK.
46,BOOK.,
47,BOOK.,
48,BOOK.,
49,BOOK.,
50,BOOK.,"_Gulielmum Wickamum, ut optimum parentem agnosco, suscipio, colo,"
51,BOOK.,"cui si quid in me doctrinae, virtutis, pietatis, et Catholicae religionis,"
52,BOOK.,"maxime acceptum refero.  Quippe qui ab ineunte aetate, in Wintoniensi"
53,BOOK.,"primum, deinde et Oxontensi eius collegio, ad omnem ingenii,"
54,BOOK.,"doctrinae, et pietatis cultum capessendum institutus sim._"
55,BOOK.,
56,HARPSFIELD.,HARPSFIELD.
57,HARPSFIELD.,
58,HARPSFIELD.,
59,HARPSFIELD.,
60,HARPSFIELD.,
61,CONTENTS.,CONTENTS.
62,CONTENTS.,
63,WINCHESTER,WINCHESTER
64,TO MORFYDD,TO MORFYDD
65,PLATO IN LONDON,PLATO IN LONDON
66,IN FALMOUTH HARBOUR,IN FALMOUTH HARBOUR
67,A FRIEND,A FRIEND
68,A BURDEN OF EASTER VIGIL,A BURDEN OF EASTER VIGIL
69,BY THE STATUE OF KING CHARLES AT CHARING CROSS,BY THE STATUE OF KING CHARLES AT CHARING CROSS
70,LALEHAM,LALEHAM
71,OUR LADY OF FRANCE,OUR LADY OF FRANCE
72,IN MEMORY,IN MEMORY
73,THE PRECEPT OF SILENCE,THE PRECEPT OF SILENCE
74,HILL AND VALE,HILL AND VALE
