,Poem Title,line
0,,
1,,
2,,
3,"APOLLO AND MARSYAS,","APOLLO AND MARSYAS,"
4,"APOLLO AND MARSYAS,",
5,_AND OTHER POEMS_.,_AND OTHER POEMS_.
6,_AND OTHER POEMS_.,
7,BY,BY
8,BY,
9,"EUGENE LEE-HAMILTON,","EUGENE LEE-HAMILTON,"
10,AUTHOR OF,AUTHOR OF
11,"‘THE NEW MEDUSA,’ ETC.","‘THE NEW MEDUSA,’ ETC."
12,"‘THE NEW MEDUSA,’ ETC.",
13,"‘THE NEW MEDUSA,’ ETC.",
14,LONDON:,LONDON:
15,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.","ELLIOT STOCK, 62, PATERNOSTER ROW, E.C."
16,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",1884.
17,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",[_All Rights Reserved._]
18,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",
19,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",
20,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",To
21,"ELLIOT STOCK, 62, PATERNOSTER ROW, E.C.",
22,ARABELLA DUFFY.,ARABELLA DUFFY.
23,ARABELLA DUFFY.,
24,ARABELLA DUFFY.,
25,ARABELLA DUFFY.,
26,ARABELLA DUFFY.,
27,CONTENTS.,CONTENTS.
28,CONTENTS.,
29,CONTENTS.,
30,POEMS.,POEMS.
31,POEMS.,
32,PAGE,PAGE
33,PAGE,
34,INTRODUCTION                                                           1,INTRODUCTION                                                           1
35,INTRODUCTION                                                           1,
36,APOLLO AND MARSYAS                                                     5,APOLLO AND MARSYAS                                                     5
37,APOLLO AND MARSYAS                                                     5,
38,SISTER MARY OF THE PLAGUE                                             18,SISTER MARY OF THE PLAGUE                                             18
39,SISTER MARY OF THE PLAGUE                                             18,
40,THE BRIDE OF PORPHYRION                                               35,THE BRIDE OF PORPHYRION                                               35
41,THE BRIDE OF PORPHYRION                                               35,
42,HUNTING THE KING                                                      48,HUNTING THE KING                                                      48
43,HUNTING THE KING                                                      48,
44,ABRAHAM CAREW                                                         58,ABRAHAM CAREW                                                         58
45,ABRAHAM CAREW                                                         58,
46,AN ODE OF THE TUSCAN SHORE                                            69,AN ODE OF THE TUSCAN SHORE                                            69
47,AN ODE OF THE TUSCAN SHORE                                            69,
48,SWORD AND SICKLE                                                      74,SWORD AND SICKLE                                                      74
49,SWORD AND SICKLE                                                      74,
50,A PAGEANT OF SIENA                                                    81,A PAGEANT OF SIENA                                                    81
51,A PAGEANT OF SIENA                                                    81,
52,THE WONDER OF THE WORLD                                               87,THE WONDER OF THE WORLD                                               87
53,THE WONDER OF THE WORLD                                               87,
54,IPSISSIMUS                                                           108,IPSISSIMUS                                                           108
55,IPSISSIMUS                                                           108,
