,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Paul Murray, Lisa Reigel, and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,[TRANSCRIBER'S NOTE: Greek words in this text have been transliterated
12,,and placed between +marks+.]
13,,
14,,
15,,
16,,
17,,Astrophel and other poems
18,,
19,,
20,,By
21,,
22,,Algernon Charles Swinburne
23,,
24,,
25,,Taken from The Collected Poetical Works of Algernon Charles
26,,Swinburne--Vol. VI
27,,
28,,
29,,
30,,
31,THE COLLECTED POETICAL WORKS OF ALGERNON CHARLES SWINBURNE,THE COLLECTED POETICAL WORKS OF ALGERNON CHARLES SWINBURNE
32,THE COLLECTED POETICAL WORKS OF ALGERNON CHARLES SWINBURNE,
33,VOL. VI,VOL. VI
34,VOL. VI,
35,VOL. VI,
36,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES
37,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES,
38,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES,
39,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES,
40,A MIDSUMMER HOLIDAY: ASTROPHEL: A CHANNEL PASSAGE AND OTHER TALES,
41,SWINBURNE'S POETICAL WORKS,SWINBURNE'S POETICAL WORKS
42,SWINBURNE'S POETICAL WORKS,
43,SWINBURNE'S POETICAL WORKS,I. POEMS AND BALLADS (First Series).
44,SWINBURNE'S POETICAL WORKS,
45,"II. SONGS BEFORE SUNRISE, AND SONGS OF TWO NATIONS.","II. SONGS BEFORE SUNRISE, AND SONGS OF TWO NATIONS."
46,"II. SONGS BEFORE SUNRISE, AND SONGS OF TWO NATIONS.",
47,"II. SONGS BEFORE SUNRISE, AND SONGS OF TWO NATIONS.","III. POEMS AND BALLADS (Second and Third Series), and SONGS OF THE"
48,SPRINGTIDES.,SPRINGTIDES.
49,SPRINGTIDES.,
50,"IV. TRISTRAM OF LYONESSE, THE TALE OF BALEN, ATALANTA IN CALYDON,","IV. TRISTRAM OF LYONESSE, THE TALE OF BALEN, ATALANTA IN CALYDON,"
51,ERECHTHEUS.,ERECHTHEUS.
52,ERECHTHEUS.,
53,"V. STUDIES IN SONG, A CENTURY OF ROUNDELS, SONNETS ON ENGLISH DRAMATIC","V. STUDIES IN SONG, A CENTURY OF ROUNDELS, SONNETS ON ENGLISH DRAMATIC"
54,"POETS, THE HEPTALOGIA, ETC.","POETS, THE HEPTALOGIA, ETC."
55,"POETS, THE HEPTALOGIA, ETC.",
