,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Roger Frank and the Online Distributed
5,,Proofreading Team at http://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,[Illustration]
12,,
13,,-----------------------------------------------------------------------
14,,
15,THE ROSE OF DAWN,THE ROSE OF DAWN
16,A TALE OF THE SOUTH SEA,A TALE OF THE SOUTH SEA
17,A TALE OF THE SOUTH SEA,
18,A TALE OF THE SOUTH SEA,By HELEN HAY
19,A TALE OF THE SOUTH SEA,
20,A TALE OF THE SOUTH SEA,With a Drawing by
21,JOHN LA FARGE,JOHN LA FARGE
22,JOHN LA FARGE,
23,NEW YORK,NEW YORK
24,R. H. RUSSELL,R. H. RUSSELL
25,MDCCCCI,MDCCCCI
26,MDCCCCI,
27,MDCCCCI,-----------------------------------------------------------------------
28,MDCCCCI,
29,MDCCCCI,"Copyright, 1901, by"
30,R. H. RUSSELL,R. H. RUSSELL
31,R. H. RUSSELL,
32,R. H. RUSSELL,University Press John Wilson and Son
33,R. H. RUSSELL,"Cambridge, U.S.A."
34,R. H. RUSSELL,
35,R. H. RUSSELL,-----------------------------------------------------------------------
36,R. H. RUSSELL,
37,R. H. RUSSELL,
38,R. H. RUSSELL,
39,R. H. RUSSELL,
40,THE ROSE OF DAWN,THE ROSE OF DAWN
41,A TALE OF THE SOUTH SEA,A TALE OF THE SOUTH SEA
42,A TALE OF THE SOUTH SEA,
43,A TALE OF THE SOUTH SEA,
44,A TALE OF THE SOUTH SEA,"Somnolent, vast, inert, the darkness lay"
45,A TALE OF THE SOUTH SEA,Waiting for dawn. Across the ocean stirred
46,A TALE OF THE SOUTH SEA,"A luminous haze, not light, but whispering light,"
47,A TALE OF THE SOUTH SEA,"So softly yet, the islands had not heard."
48,A TALE OF THE SOUTH SEA,The mystery of sleep was in the trees
49,A TALE OF THE SOUTH SEA,And on the weary stars. A little cry
50,A TALE OF THE SOUTH SEA,That broke the silence seemed a sacrilege.
51,A TALE OF THE SOUTH SEA,Then thro' the palm trees glided like a ghost
52,A TALE OF THE SOUTH SEA,A dusky form; the curtain of the dark
53,A TALE OF THE SOUTH SEA,"Was rent with life, the forest brought forth men."
54,A TALE OF THE SOUTH SEA,
55,A TALE OF THE SOUTH SEA,"Instinct with morning every eye was bright,"
56,A TALE OF THE SOUTH SEA,Tho' sleep so lately lay across their lids.
57,A TALE OF THE SOUTH SEA,No sinister intent had called them forth
58,A TALE OF THE SOUTH SEA,"Upon the shadows. May held out her hands,"
59,A TALE OF THE SOUTH SEA,And all the men who dared the dangerous sport
60,A TALE OF THE SOUTH SEA,"Were faring where the great bonita played,--"
61,A TALE OF THE SOUTH SEA,Strong shining fish below the mid sea waves.
62,A TALE OF THE SOUTH SEA,Upon the beach beneath the paling moon
63,A TALE OF THE SOUTH SEA,The boats were launched. Amid the busy stir
