,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,,
10,GREEN FIELDS AND RUNNING BROOKS,GREEN FIELDS AND RUNNING BROOKS
11,GREEN FIELDS AND RUNNING BROOKS,
12,GREEN FIELDS AND RUNNING BROOKS,
13,GREEN FIELDS AND RUNNING BROOKS,
14,GREEN FIELDS AND RUNNING BROOKS,
15,GREEN FIELDS AND RUNNING BROOKS,
16,JAMES WHITCOMB RILEY,JAMES WHITCOMB RILEY
17,JAMES WHITCOMB RILEY,
18,JAMES WHITCOMB RILEY,
19,JAMES WHITCOMB RILEY,
20,JAMES WHITCOMB RILEY,
21,JAMES WHITCOMB RILEY,
22,JAMES WHITCOMB RILEY,
23,INDIANAPOLIS,INDIANAPOLIS
24,INDIANAPOLIS,
25,THE BOBBS-MERRILL COMPANY,THE BOBBS-MERRILL COMPANY
26,THE BOBBS-MERRILL COMPANY,
27,PUBLISHERS,PUBLISHERS
28,PUBLISHERS,
29,PUBLISHERS,
30,PUBLISHERS,
31,PUBLISHERS,
32,COPYRIGHT 1893,COPYRIGHT 1893
33,COPYRIGHT 1893,
34,BY JAMES W. RILEY,BY JAMES W. RILEY
35,BY JAMES W. RILEY,
36,BY JAMES W. RILEY,
37,BY JAMES W. RILEY,
38,BY JAMES W. RILEY,
39,BY JAMES W. RILEY,
40,BY JAMES W. RILEY,
41,BY JAMES W. RILEY,
42,BY JAMES W. RILEY,
43,TO MY SISTERS,TO MY SISTERS
44,TO MY SISTERS,
45,ELVA AND MARY,ELVA AND MARY
46,ELVA AND MARY,
47,ELVA AND MARY,
48,ELVA AND MARY,
49,ELVA AND MARY,
50,CONTENTS.,CONTENTS.
51,CONTENTS.,
52,PROEM,PROEM
53,PROEM,
54,PROEM,"Artemus of Michigan, The"
55,PROEM,As My Uncle Used to Say
56,PROEM,At Utter Loaf
57,PROEM,August
58,PROEM,Autumn
59,PROEM,
60,PROEM,Bedouin
61,PROEM,Being His Mother
62,PROEM,Blind
63,PROEM,"Blossoms on the Trees, The"
64,PROEM,By Any Other Name
65,PROEM,By Her White Bed
66,PROEM,
67,PROEM,"Chant of the Cross-Bearing Child, The"
68,PROEM,"Country Pathway, A"
69,PROEM,"Cup of Tea, A"
70,PROEM,"Curse of the Wandering Foot, The"
71,PROEM,"Cyclone, The"
72,PROEM,
73,PROEM,Dan Paine
74,PROEM,"Dawn, Noon and Dewfall"
75,PROEM,"Discouraging Model, A"
76,PROEM,"Ditty of No Tone, A"
77,PROEM,Don Piatt of Mac-o-chee
78,PROEM,Dot Leedle Boy
79,PROEM,"Dream of Autumn, A"
80,PROEM,
81,PROEM,Elizabeth
82,PROEM,Envoy
83,PROEM,
84,PROEM,Farmer Whipple--Bachelor
85,PROEM,"Full Harvest, A"
86,PROEM,
