,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Ted Garvin, Karen Dalrymple and the PG Online Distributed"
5,,Proofreading Team.
6,,
7,,
8,,
9,,
10,,
11,,[Illustration: Portrait of Author]
12,,
13,,
14,,Mountain Idylls
15,,and Other Poems
16,,
17,,
18,BY,BY
19,ALFRED CASTNER KING,ALFRED CASTNER KING
20,ALFRED CASTNER KING,
21,ALFRED CASTNER KING,
22,CHICAGO: NEW YORK: TORONTO,CHICAGO: NEW YORK: TORONTO
23,CHICAGO: NEW YORK: TORONTO,Fleming H. Revell Company
24,CHICAGO: NEW YORK: TORONTO,LONDON _and_ EDINBURGH
25,CHICAGO: NEW YORK: TORONTO,
26,CHICAGO: NEW YORK: TORONTO,
27,CHICAGO: NEW YORK: TORONTO,1901
28,FLEMING H. REVELL COMPANY,FLEMING H. REVELL COMPANY
29,MAY,MAY
30,MAY,
31,MAY,
32,MAY,New York: 158 Fifth Avenue
33,MAY,Chicago: 17 North Wabash Ave.
34,MAY,London: 21 Paternoster Square
35,MAY,Edinburgh: 75 Princes Street
36,MAY,
37,MAY,
38,MAY,
39,TO THE MANY FRIENDS WHO HAVE SO,TO THE MANY FRIENDS WHO HAVE SO
40,KINDLY ASSISTED IN THE ARRANGEMENT,KINDLY ASSISTED IN THE ARRANGEMENT
41,OF THE MANUSCRIPTS FOR,OF THE MANUSCRIPTS FOR
42,"PUBLICATION, AFTER THE SHADOWS","PUBLICATION, AFTER THE SHADOWS"
43,OF HOPELESS BLINDNESS DESCENDED,OF HOPELESS BLINDNESS DESCENDED
44,"UPON ME FOREVER, THIS VOLUME","UPON ME FOREVER, THIS VOLUME"
45,IS AFFECTIONATELY DEDICATED,IS AFFECTIONATELY DEDICATED
46,IS AFFECTIONATELY DEDICATED,
47,IS AFFECTIONATELY DEDICATED,
48,IS AFFECTIONATELY DEDICATED,
49,IS AFFECTIONATELY DEDICATED,Table of Contents.
50,IS AFFECTIONATELY DEDICATED,
51,IS AFFECTIONATELY DEDICATED,
52,IS AFFECTIONATELY DEDICATED,Preface
53,IS AFFECTIONATELY DEDICATED,Grandeur
54,IS AFFECTIONATELY DEDICATED,Nature's Child
55,IS AFFECTIONATELY DEDICATED,To the Pines
56,IS AFFECTIONATELY DEDICATED,Reflections
57,IS AFFECTIONATELY DEDICATED,Life's Mystery
58,IS AFFECTIONATELY DEDICATED,The Fallen Tree
59,IS AFFECTIONATELY DEDICATED,There is an Air of Majesty
60,IS AFFECTIONATELY DEDICATED,Think Not That the Heart Is Devoid of Emotion
61,IS AFFECTIONATELY DEDICATED,Humanity's Stream
62,IS AFFECTIONATELY DEDICATED,Nature's Lullaby
63,IS AFFECTIONATELY DEDICATED,The Spirit of Freedom Is Born of the Mountains
64,IS AFFECTIONATELY DEDICATED,The Valley of the San Miguel
