,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,Copyright (C) 2002 by Steven Sills
15,,
16,,
17,AN AMERICAN PAPYRUS: 25 POEMS,AN AMERICAN PAPYRUS: 25 POEMS
18,AN AMERICAN PAPYRUS: 25 POEMS,by Steven Sills
19,AN AMERICAN PAPYRUS: 25 POEMS,
20,AN AMERICAN PAPYRUS: 25 POEMS,
21,AN AMERICAN PAPYRUS: 25 POEMS,
22,AN AMERICAN PAPYRUS: 25 POEMS,Post Annulment 2
23,AN AMERICAN PAPYRUS: 25 POEMS,
24,AN AMERICAN PAPYRUS: 25 POEMS,"Afferent, the city bus cramps to the curb and brakes"
25,AN AMERICAN PAPYRUS: 25 POEMS,through
26,AN AMERICAN PAPYRUS: 25 POEMS,Solipsistic muteness
27,AN AMERICAN PAPYRUS: 25 POEMS,With an exhaltation startled and choking.
28,AN AMERICAN PAPYRUS: 25 POEMS,As the sun blazes upon the terminal's
29,AN AMERICAN PAPYRUS: 25 POEMS,Scraped concrete
30,AN AMERICAN PAPYRUS: 25 POEMS,The shelved rows of the poor men
31,AN AMERICAN PAPYRUS: 25 POEMS,Hear the sound die on the pavement
32,AN AMERICAN PAPYRUS: 25 POEMS,In a gradual dying echo.
33,AN AMERICAN PAPYRUS: 25 POEMS,A cigarette succumbs to the voice as
34,AN AMERICAN PAPYRUS: 25 POEMS,Carrion brought to life; all the tattered people
35,AN AMERICAN PAPYRUS: 25 POEMS,awaken;
36,AN AMERICAN PAPYRUS: 25 POEMS,"And a man spits toward the tire of the bus,"
37,AN AMERICAN PAPYRUS: 25 POEMS,But misses.
38,AN AMERICAN PAPYRUS: 25 POEMS,
39,AN AMERICAN PAPYRUS: 25 POEMS,And as he watches his own spit vanish
40,AN AMERICAN PAPYRUS: 25 POEMS,"From the hard crest of the world,"
41,AN AMERICAN PAPYRUS: 25 POEMS,And silently scrapes his lunch pail against
42,AN AMERICAN PAPYRUS: 25 POEMS,A corner of a metallic bench as if expecting the pale
43,AN AMERICAN PAPYRUS: 25 POEMS,to bleed...
44,AN AMERICAN PAPYRUS: 25 POEMS,And hoping it would bleed...he tries to remember the
45,AN AMERICAN PAPYRUS: 25 POEMS,angles
46,AN AMERICAN PAPYRUS: 25 POEMS,He and his wife stood to project
47,AN AMERICAN PAPYRUS: 25 POEMS,The intermingled shadows that both
48,AN AMERICAN PAPYRUS: 25 POEMS,Had labeled as their marriage.
49,AN AMERICAN PAPYRUS: 25 POEMS,
50,AN AMERICAN PAPYRUS: 25 POEMS,He enters the second bus:
51,AN AMERICAN PAPYRUS: 25 POEMS,Its coolness sedating the skin that
52,AN AMERICAN PAPYRUS: 25 POEMS,Overlaps his troubled mind.
53,AN AMERICAN PAPYRUS: 25 POEMS,His thoughts pull together
