,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Widger
5,,
6,,
7,,
8,,
9,,
10,FRINGILLA: SOME TALES IN VERSE,FRINGILLA: SOME TALES IN VERSE
11,FRINGILLA: SOME TALES IN VERSE,
12,FRINGILLA: SOME TALES IN VERSE,By  Richard Doddridge Blackmore
13,FRINGILLA: SOME TALES IN VERSE,
14,FRINGILLA: SOME TALES IN VERSE,Illustrated by Louis Fairfax-Muckley and James W. R. Linton
15,FRINGILLA: SOME TALES IN VERSE,
16,FRINGILLA: SOME TALES IN VERSE,
17,CONTENTS:,CONTENTS:
18,CONTENTS:,
19,TO MY PEN,TO MY PEN
20,TO MY PEN,
21,LITA OF THE NILE,LITA OF THE NILE
22,LITA OF THE NILE,
23,"KADISHA; OR, THE FIRST JEALOUSY","KADISHA; OR, THE FIRST JEALOUSY"
24,"KADISHA; OR, THE FIRST JEALOUSY",
25,MOUNT ARAFA,MOUNT ARAFA
26,MOUNT ARAFA,
27,THE WELL OF SAINT JOHN,THE WELL OF SAINT JOHN
28,THE WELL OF SAINT JOHN,
29,"PAUSIAS AND GLYCERA; OR, THE FIRST FLOWER-PAINTER","PAUSIAS AND GLYCERA; OR, THE FIRST FLOWER-PAINTER"
30,"PAUSIAS AND GLYCERA; OR, THE FIRST FLOWER-PAINTER",
31,"BUSCOMBE; OR, A MICHAELMAS GOOSE","BUSCOMBE; OR, A MICHAELMAS GOOSE"
32,"BUSCOMBE; OR, A MICHAELMAS GOOSE",
33,FAME,FAME
34,FAME,
35,FAME,
36,FAME,[Illustration: 013]
37,FAME,
38,FAME,
39,FAME,[_Fringilla loquitur_]
40,FAME,
41,FAME,"""What means your finch?"""
42,FAME,
43,FAME,"""Being well aware that he cannot sing like a Nightingale,"
44,FAME,"He flits about from tree to tree, and twitters a little tale."""
45,FAME,
46,FAME,"Albeit he is an ancient bird, who tried"
47,FAME,"his pipe in better days, and then was"
48,FAME,"scared by random shots, he is fain to"
49,FAME,lift the migrant wing once more towards the
50,FAME,"humble perch, among the trees he loves. All"
51,FAME,"gardeners own that he does no harm, unless"
52,FAME,"he flits into a thicket of young buds, or a very"
53,FAME,choice ladies' seed-bed. And he hopes that he is
54,FAME,now too wise to commit such indiscretions.
55,FAME,
56,FAME,Perhaps it would have been wiser still to
57,FAME,"have shut up his little mandible, or employed it"
58,FAME,
59,FAME,only upon grub. But the long gnaw of last
60,FAME,"winter's frost, which set mankind a-shivering,"
61,FAME,"even in their most downy nest, has made them"
62,FAME,kindly to the race that has no roof for shelter
63,FAME,and no hearth for warmth.
64,FAME,
65,FAME,"Anyhow, this little finch can do no harm,"
66,FAME,"if he does no good; and if he pleases nobody,"
67,FAME,"he will not be surprised, because he has never"
68,FAME,satisfied himself.
69,FAME,
70,FAME,"May-day, 1895."
71,FAME,
72,FAME,
