,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines.
5,,
6,,
7,,
8,,
9,,Cover Page 1
10,,
11,PAUL CAMERON BROWN,PAUL CAMERON BROWN
12,PAUL CAMERON BROWN,Whispers
13,PAUL CAMERON BROWN,
14,PAUL CAMERON BROWN,Copyright © 1977 by Paul Cameron Brown
15,PAUL CAMERON BROWN,All rights reserved
16,PAUL CAMERON BROWN,
17,PAUL CAMERON BROWN,***************************************************************
18,PAUL CAMERON BROWN,Cover Page 2
19,PAUL CAMERON BROWN,
20,PAUL CAMERON BROWN,"Paul Cameron Brown was born in London, England in 1948."
21,PAUL CAMERON BROWN,
22,PAUL CAMERON BROWN,"Moving to Canada, he grew up in Kingston before"
23,PAUL CAMERON BROWN,attending high school in the southern community of Chatham.
24,PAUL CAMERON BROWN,He spent five years at University of Western
25,PAUL CAMERON BROWN,Ontario in London with summers interspersed between
26,PAUL CAMERON BROWN,"work and travel. The early seventies saw trips to Europe,"
27,PAUL CAMERON BROWN,the West and Mexico.
28,PAUL CAMERON BROWN,
29,PAUL CAMERON BROWN,"Currently teaching high school in Brampton, his poems"
30,PAUL CAMERON BROWN,"have appeared in Quarry, Nebula, Boreal, Northern"
31,PAUL CAMERON BROWN,"Journey, Stuffed Crocodile, Tightrope, as well as"
32,PAUL CAMERON BROWN,a number of anthologies in the U.S.
33,PAUL CAMERON BROWN,
34,PAUL CAMERON BROWN,"""... One can instantly sense the private and resonant landscape"
35,PAUL CAMERON BROWN,"in the delicate nature... exciting water colour, a true painter of words."""
36,PAUL CAMERON BROWN,Joe Rosenblatt
37,PAUL CAMERON BROWN,
38,PAUL CAMERON BROWN,***************************************************************
39,ISBN: 0-88823-002-8,ISBN: 0-88823-002-8
40,ISBN: 0-88823-002-8,
41,ISBN: 0-88823-002-8,Published by
42,ISBN: 0-88823-002-8,Three Trees Press
43,ISBN: 0-88823-002-8,"P.O.Box 70, Postal Station ""V"""
44,ISBN: 0-88823-002-8,Toronto M6R 3A4
45,ISBN: 0-88823-002-8,Canada
46,ISBN: 0-88823-002-8,
47,PAUL CAMERON BROWN,PAUL CAMERON BROWN
48,PAUL CAMERON BROWN,Whispers
49,PAUL CAMERON BROWN,
50,PAUL CAMERON BROWN,***************************************************************
51,FOREWORD,FOREWORD
52,FOREWORD,
53,FOREWORD,Paul Brown has a carborundum eye for the most
54,FOREWORD,extreme poetic minutia at a time when most of the
55,FOREWORD,"younger poets indulge in introspective rhetoric, dulling"
56,FOREWORD,"that faint minority of poem tasters. However, in"
57,FOREWORD,Brown's case one can instantly sense the private and
58,FOREWORD,resonant landscape in the delicate - nature and
59,FOREWORD,"anthro-pomorphic poems, radiant creations - exciting water"
60,FOREWORD,"colour, a true painter of words."
61,FOREWORD,The Three Trees Press should be congratulated for
