,Poem Title,line
0,,
1,,
2,,
3,,
4,POEMS,POEMS
5,POEMS,
6,BY,BY
7,BY,
8,MATILDA BETHAM.,MATILDA BETHAM.
9,MATILDA BETHAM.,
10,MATILDA BETHAM.,
11,MATILDA BETHAM.,1808.
12,MATILDA BETHAM.,
13,MATILDA BETHAM.,
14,"TO LADY ROUSE BOUGHTON, AS A TESTIMONY OF RESPECT AND GRATITUDE FOR","TO LADY ROUSE BOUGHTON, AS A TESTIMONY OF RESPECT AND GRATITUDE FOR"
15,"LONG CONTINUED FRIENDSHIP, THIS LITTLE VOLUME IS INSCRIBED BY HER","LONG CONTINUED FRIENDSHIP, THIS LITTLE VOLUME IS INSCRIBED BY HER"
16,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","OBLIGED HUMBLE SERVANT, MATILDA BETHAM."
17,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.",
18,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","_New Cavendish-street,_"
19,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.",
20,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.","Feb. 3, 1809."
21,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.",
22,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.",
23,"OBLIGED HUMBLE SERVANT, MATILDA BETHAM.",
24,ADVERTISEMENT.,ADVERTISEMENT.
25,ADVERTISEMENT.,
26,ADVERTISEMENT.,"Before this book was printed, I thoughtlessly concluded there must be a"
27,ADVERTISEMENT.,"preface; but, on consideration, see no particular purpose it would"
28,ADVERTISEMENT.,"answer, and gladly decline a task I should have undertaken with much"
29,ADVERTISEMENT.,"timidity and reluctance. All I feel necessary to premise, is, that the"
30,ADVERTISEMENT.,tale in the Old Shepherd's Recollections is founded on an event which
31,ADVERTISEMENT.,happened in Ireland; and that last spring I suppressed the song ending
32,ADVERTISEMENT.,"in page 65 [The Old Man's Farewell], some time after it had been in the"
33,ADVERTISEMENT.,"hands of the composer, from meeting accidentally with a quotation in a"
34,ADVERTISEMENT.,magazine that resembled it.
35,ADVERTISEMENT.,
36,ADVERTISEMENT.,
37,ADVERTISEMENT.,
38,ADVERTISEMENT.,
39,ADVERTISEMENT.,
40,CONTENTS.,CONTENTS.
41,CONTENTS.,
42,POEMS.--,POEMS.--
43,POEMS.--,The Old Fisherman
44,POEMS.--,"Lines to Mrs. Radcliffe, on first reading The Mysteries of"
45,POEMS.--,Udolpho
46,POEMS.--,The Heir
47,POEMS.--,"To a Llangollen Rose, the day after it had been given me by"
48,POEMS.--,Miss Ponsonby
49,POEMS.--,L'Homme de l'Ennui
50,POEMS.--,The Grandfather's Departure
51,POEMS.--,Reflections occasioned by the Death of Friends
52,POEMS.--,To Mrs. T. Fancourt
53,POEMS.--,To a Young Gentleman
54,POEMS.--,Fragment
