,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Ross and PG Distributed Proofreaders
5,,
6,,
7,,
8,,
9,POEMS,POEMS
10,POEMS,
11,BY,BY
12,BY,
13,WALTER R. CASSELS,WALTER R. CASSELS
14,WALTER R. CASSELS,
15,WALTER R. CASSELS,
16,WALTER R. CASSELS,
17,LONDON,LONDON
18,LONDON,
19,LONDON,1856
20,LONDON,
21,LONDON,
22,LONDON,
23,LONDON,
24,LONDON,
25,CONTENTS.,CONTENTS.
26,CONTENTS.,
27,CONTENTS.,
28,MABEL,MABEL
29,HEBE,HEBE
30,SPRING,SPRING
31,THE BITTERN,THE BITTERN
32,GONE,GONE
33,BEATRICE DI TENDA,BEATRICE DI TENDA
34,SERENADE,SERENADE
35,THE EAGLE,THE EAGLE
36,WHITHER?,WHITHER?
37,THE MORNING STAR,THE MORNING STAR
38,THE DELECTABLE MOUNTAINS,THE DELECTABLE MOUNTAINS
39,THE DARK RIVER,THE DARK RIVER
40,WYTHAM WOODS,WYTHAM WOODS
41,THE STAR IN THE EAST,THE STAR IN THE EAST
42,UNDER THE SEA,UNDER THE SEA
43,WIND,WIND
44,A CHALLENGE,A CHALLENGE
45,AT PARTING,AT PARTING
46,A WITHERED ROSE-BUD,A WITHERED ROSE-BUD
47,DE PROFUNDIS,DE PROFUNDIS
48,THE MOTHER,THE MOTHER
49,SONNET--DATUR HORA QUIETI,SONNET--DATUR HORA QUIETI
50,SEA MARGINS,SEA MARGINS
51,"SONG--""LOVE TOOK ME SOFTLY BY THE HAND""","SONG--""LOVE TOOK ME SOFTLY BY THE HAND"""
52,THE BELL,THE BELL
53,LLEWELLYN,LLEWELLYN
54,A SHELL,A SHELL
55,THE RAVEN,THE RAVEN
56,SONNETS ON THE DEATH OF THE DUKE OF WELLINGTON,SONNETS ON THE DEATH OF THE DUKE OF WELLINGTON
57,THE PASSAGE-BIRDS,THE PASSAGE-BIRDS
58,MEMNON,MEMNON
59,A CONCEIT,A CONCEIT
60,THE LAND'S END,THE LAND'S END
61,THE OLDEN TIME,THE OLDEN TIME
62,FATHER AND SON,FATHER AND SON
63,ORION,ORION
64,THE GOLDEN WATER,THE GOLDEN WATER
65,YEARS AGO,YEARS AGO
66,VULCAN,VULCAN
67,"SONG--""THE DAYS ARE PAST""","SONG--""THE DAYS ARE PAST"""
68,GUY OF WARWICK,GUY OF WARWICK
69,AT EVENTIDE,AT EVENTIDE
70,A DIRGE,A DIRGE
71,TO MY DREAM-LOVE,TO MY DREAM-LOVE
72,A NIGHT SCENE,A NIGHT SCENE
73,"SONNET--""O CLOUD SO GOLDEN""","SONNET--""O CLOUD SO GOLDEN"""
74,FLOATING DOWN THE RIVER,FLOATING DOWN THE RIVER
75,ORPHEUS,ORPHEUS
76,THE SCULPTOR,THE SCULPTOR
77,THE SCULPTOR,
