,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Ted Garvin, Ginny Brewer and PG Distributed Proofreaders"
5,,
6,,
7,,
8,,
9,POEMS,POEMS
10,POEMS,
11,BY,BY
12,BY,
13,JOHN L. STODDARD,JOHN L. STODDARD
14,JOHN L. STODDARD,
15,JOHN L. STODDARD,1913
16,JOHN L. STODDARD,
17,JOHN L. STODDARD,
18,JOHN L. STODDARD,
19,JOHN L. STODDARD,
20,CONJUGI CARISSIMAE,CONJUGI CARISSIMAE
21,CONJUGI CARISSIMAE,
22,CONJUGI CARISSIMAE,
23,PROEM,PROEM
24,PROEM,
25,PROEM,"They called him mad,--the poor, old man,"
26,PROEM,"Whose white hair, worn and thin,"
27,PROEM,"Fell o'er his shoulders, as he played"
28,PROEM,"His cherished violin,"
29,PROEM,Forever drawing to and fro
30,PROEM,O'er silent strings a loosened bow.
31,PROEM,
32,PROEM,At times on his pathetic face
33,PROEM,"A look of perfect rapture shone,"
34,PROEM,"Intent on some celestial chords,"
35,PROEM,Discerned by him alone;
36,PROEM,"And sometimes he would smile and pause,"
37,PROEM,As if receiving loud applause.
38,PROEM,
39,PROEM,"So, many a humble poet dreams"
40,PROEM,"His songs will touch the human heart,"
41,PROEM,And full of hope his offering lays
42,PROEM,Before the shrine of Art;
43,PROEM,"Poor dreamer, may he never know"
44,PROEM,That he too draws a silent bow!
45,PROEM,
46,PROEM,
47,PROEM,
48,PROEM,
49,CONTENTS,CONTENTS
50,CONTENTS,
51,CONTENTS,
52,PROEM,PROEM
53,MY PROMENADE SOLITAIRE,MY PROMENADE SOLITAIRE
54,REINCARNATION,REINCARNATION
55,"TO THE ""RING NEBULA""","TO THE ""RING NEBULA"""
56,THE WAIF,THE WAIF
57,THE SILVER HERONS,THE SILVER HERONS
58,TO THE SPHINX,TO THE SPHINX
59,YOUTH AND AGE,YOUTH AND AGE
60,SUNSET AT INTERLAKEN,SUNSET AT INTERLAKEN
61,UNDER THE STARS,UNDER THE STARS
62,CORSICA,CORSICA
63,TO THE VENUS OF MELOS,TO THE VENUS OF MELOS
64,MORS LEONIS,MORS LEONIS
65,A STORY OF THE SEA,A STORY OF THE SEA
66,OLD HYMN TUNES,OLD HYMN TUNES
67,BEFORE A STATUE OF BUDDHA,BEFORE A STATUE OF BUDDHA
68,THE PILLARS OF HERCULES,THE PILLARS OF HERCULES
69,FRIENDSHIP,FRIENDSHIP
70,TO MY DEAD DOG,TO MY DEAD DOG
71,TO-DAY,TO-DAY
72,TO THE COUNTESS GUICCIOLI,TO THE COUNTESS GUICCIOLI
73,THE DEATH OF ANTONINUS PIUS,THE DEATH OF ANTONINUS PIUS
74,THE BUTTERFLY,THE BUTTERFLY
75,AFTER THE STORM,AFTER THE STORM
76,FALLEN,FALLEN
77,"""AEQUANIMITAS""","""AEQUANIMITAS"""
