,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Greg Bergquist, Diane Monico, and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,BY THE SEA,BY THE SEA
20,AND OTHER VERSES,AND OTHER VERSES
21,AND OTHER VERSES,
22,AND OTHER VERSES,_By_
23,AND OTHER VERSES,_H. Lavinia Baily_
24,AND OTHER VERSES,
25,AND OTHER VERSES,[Illustration]
26,AND OTHER VERSES,
27,BOSTON,BOSTON
28,RICHARD G. BADGER,RICHARD G. BADGER
29,RICHARD G. BADGER,The Gorham Press
30,RICHARD G. BADGER,1907
31,RICHARD G. BADGER,
32,RICHARD G. BADGER,
33,RICHARD G. BADGER,_Copyright 1907 by H. Lavinia Baily_
34,RICHARD G. BADGER,
35,RICHARD G. BADGER,_All Rights Reserved_
36,RICHARD G. BADGER,
37,RICHARD G. BADGER,"_The Gorham Press, Boston_"
38,RICHARD G. BADGER,
39,RICHARD G. BADGER,
40,RICHARD G. BADGER,
41,RICHARD G. BADGER,
42,CONTENTS,CONTENTS
43,CONTENTS,
44,CONTENTS,
45,CONTENTS,Myself and You                             7
46,CONTENTS,
47,CONTENTS,By the Sea                                 8
48,CONTENTS,
49,CONTENTS,At the Close of the Year                  14
50,CONTENTS,
51,CONTENTS,Risen                                     16
52,CONTENTS,
53,CONTENTS,Elizabeth Crowned                         18
54,CONTENTS,
55,CONTENTS,Who is Sufficient                         19
56,CONTENTS,
57,CONTENTS,Peace                                     21
58,CONTENTS,
59,CONTENTS,Boys and Girls                            22
60,CONTENTS,
61,CONTENTS,A Smile                                   23
62,CONTENTS,
63,CONTENTS,A Sparrow Alone on the Housetop           24
64,CONTENTS,
65,CONTENTS,To Mother                                 24
66,CONTENTS,
67,CONTENTS,Psalm CXXI                                25
68,CONTENTS,
69,CONTENTS,To R. T. B.                               26
70,CONTENTS,
71,CONTENTS,"On New Year, 1897                         27"
72,CONTENTS,
73,CONTENTS,To Anna                                   27
74,CONTENTS,
75,CONTENTS,A Song of Tens                            28
76,CONTENTS,
77,CONTENTS,Jessica                                   29
78,CONTENTS,
79,CONTENTS,Transition                                29
80,CONTENTS,
81,CONTENTS,To A. H. B.                               30
82,CONTENTS,
83,CONTENTS,To Winnie                                 31
84,CONTENTS,
85,CONTENTS,A Life Work                               32
86,CONTENTS,
87,CONTENTS,Visions                                   32
88,CONTENTS,
89,CONTENTS,Be Ye also Ready                          39
90,CONTENTS,
91,CONTENTS,Mimosa                                    40
92,CONTENTS,
93,CONTENTS,At the Crisis                             41
94,CONTENTS,
95,CONTENTS,On the Death of Dr. James E. Rhoads       42
96,CONTENTS,
97,CONTENTS,Eternal Youth                             43
98,CONTENTS,
