,Poem Title,line
0,,
1,BALLADES AND VERSES VAIN,BALLADES AND VERSES VAIN
2,BALLADES AND VERSES VAIN,
3,BY,BY
4,BY,
5,ANDREW LANG,ANDREW LANG
6,ANDREW LANG,
7,"AUTHOR OF ""HELEN OF TROY""","AUTHOR OF ""HELEN OF TROY"""
8,"AUTHOR OF ""HELEN OF TROY""",
9,"AUTHOR OF ""HELEN OF TROY""","'_Branles, virelais, Ballades, and Verses vain_.'"
10,"AUTHOR OF ""HELEN OF TROY""",
11,"AUTHOR OF ""HELEN OF TROY""",_--The Faerie Queene_.
12,"AUTHOR OF ""HELEN OF TROY""",
13,NEW YORK,NEW YORK
14,NEW YORK,
15,CHARLES SCRIBNER'S SONS,CHARLES SCRIBNER'S SONS
16,CHARLES SCRIBNER'S SONS,
17,CHARLES SCRIBNER'S SONS,1902
18,CHARLES SCRIBNER'S SONS,
19,CHARLES SCRIBNER'S SONS,
20,CHARLES SCRIBNER'S SONS,
21,CHARLES SCRIBNER'S SONS,
22,CONTENTS.,CONTENTS.
23,CONTENTS.,
24,CONTENTS.,
25,CONTENTS.,_To the Reader -- Austin Dobson_
26,CONTENTS.,
27,XXXVI.--BALLADES:,XXXVI.--BALLADES:
28,XXXVI.--BALLADES:,
29,BALLADE DEDICATORY,BALLADE DEDICATORY
30,BALLADE OF LITERARY FAME,BALLADE OF LITERARY FAME
31,BALLADE OF BLUE CHINA,BALLADE OF BLUE CHINA
32,BALLADE OF THE BOOK-HUNTER,BALLADE OF THE BOOK-HUNTER
33,BALLADE TO THEOCRITUS,BALLADE TO THEOCRITUS
34,VALENTINE IN FORM OF BALLADE,VALENTINE IN FORM OF BALLADE
35,BALLADE OF SUMMER,BALLADE OF SUMMER
36,BALLADE OF AUTUMN,BALLADE OF AUTUMN
37,BALLADE OF OLD PLAYS,BALLADE OF OLD PLAYS
38,BALLADE OF ROULETTE,BALLADE OF ROULETTE
39,BALLADE OF FRÈRE LUBIN,BALLADE OF FRÈRE LUBIN
40,BALLADE OF QUEEN ANNE,BALLADE OF QUEEN ANNE
41,BALLADE OF PRIMITIVE MAN,BALLADE OF PRIMITIVE MAN
42,BALLADE OF SLEEP,BALLADE OF SLEEP
43,BALLADE OF CLEOPATRA'S NEEDLE,BALLADE OF CLEOPATRA'S NEEDLE
44,BALLADE OF TRUE WISDOM,BALLADE OF TRUE WISDOM
45,BALLADE OF THE MUSE,BALLADE OF THE MUSE
46,BALLADE FOR A BABY,BALLADE FOR A BABY
47,BALLADE OF HIS OWN COUNTRY,BALLADE OF HIS OWN COUNTRY
48,BALLADE OF THE TWEED,BALLADE OF THE TWEED
49,BALLADE OF THE ROYAL GAME OF GOLF,BALLADE OF THE ROYAL GAME OF GOLF
50,BALLADE OF THE MIDNIGHT FOREST,BALLADE OF THE MIDNIGHT FOREST
51,BALLADE OF CRICKET,BALLADE OF CRICKET
52,BALLADE OF THE BOOK-MAN'S PARADISE,BALLADE OF THE BOOK-MAN'S PARADISE
53,BALLADE OF WORLDLY WEALTH,BALLADE OF WORLDLY WEALTH
54,BALLADE OF THE MAY TERM,BALLADE OF THE MAY TERM
55,BALLADE OF DEAD CITIES,BALLADE OF DEAD CITIES
56,BALLADE OF THE VOYAGE TO CYTHERA,BALLADE OF THE VOYAGE TO CYTHERA
57,BALLADE OF LIFE,BALLADE OF LIFE
58,BALLADE OF ÆSTHETIC ADJECTIVES,BALLADE OF ÆSTHETIC ADJECTIVES
59,BALLADE OF DEAD LADIES,BALLADE OF DEAD LADIES
60,BALLADE OF GOOD COUNSEL,BALLADE OF GOOD COUNSEL
61,BALLADE AMOUREUSE,BALLADE AMOUREUSE
62,BALLADE AGAINST THE JESUITS,BALLADE AGAINST THE JESUITS
63,BALLADE OF BLIND LOVE,BALLADE OF BLIND LOVE
64,BALLADE OF HIS CHOICE OF A SEPULCHRE,BALLADE OF HIS CHOICE OF A SEPULCHRE
65,BALLADE OF HIS CHOICE OF A SEPULCHRE,
66,BALLADE OF HIS CHOICE OF A SEPULCHRE,_Dizain_ -- _by Austin Dobson_
67,BALLADE OF HIS CHOICE OF A SEPULCHRE,
68,VERSES VAIN:,VERSES VAIN:
69,VERSES VAIN:,
70,ALMAE MATRES,ALMAE MATRES
71,NIGHTINGALE WEATHER,NIGHTINGALE WEATHER
72,COLINETTE,COLINETTE
73,FROM THE EAST TO THE WEST,FROM THE EAST TO THE WEST
74,A DREAM,A DREAM
75,TWILIGHT ON TWEED,TWILIGHT ON TWEED
76,A SUNSET OF WATTEAU,A SUNSET OF WATTEAU
77,ROMANCE,ROMANCE
78,A SUNSET ON YARROW,A SUNSET ON YARROW
79,A PORTRAIT OF 1783,A PORTRAIT OF 1783
80,THE BARBAROUS BIRDS,THE BARBAROUS BIRDS
81,THE BARBAROUS BIRDS,
82,POST HOMERICA:,POST HOMERICA:
83,POST HOMERICA:,
84,HESPEROTHEN,HESPEROTHEN
85,THE SEEKERS FOR PHÆACIA,THE SEEKERS FOR PHÆACIA
86,THE DEPARTURE FROM PHÆACIA,THE DEPARTURE FROM PHÆACIA
87,A BALLAD OF DEPARTURE,A BALLAD OF DEPARTURE
88,THEY HEAR THE SIRENS FOR THE SECOND TIME,THEY HEAR THE SIRENS FOR THE SECOND TIME
89,CIRCE'S ISLE REVISITED,CIRCE'S ISLE REVISITED
90,CIRCE'S ISLE REVISITED,THE LIMIT of LANDS
91,THE SHADE OF HELEN,THE SHADE OF HELEN
92,PISIDICÊ,PISIDICÊ
93,PISIDICÊ,
94,SONNETS:,SONNETS:
95,SONNETS:,
96,THE ODYSSEY,THE ODYSSEY
97,THE SIRENS,THE SIRENS
98,LOVE'S EASTER,LOVE'S EASTER
99,TWILIGHT,TWILIGHT
100,BION,BION
101,SAN TERENZO,SAN TERENZO
102,NATURAL THEOLOGY,NATURAL THEOLOGY
103,HOMER,HOMER
104,RONSARD,RONSARD
105,GÉRARD DE NERVAL,GÉRARD DE NERVAL
106,IN ITHACA,IN ITHACA
107,DREAMS,DREAMS
108,HOMERIC UNITY,HOMERIC UNITY
109,IDEAL,IDEAL
110,IDEAL,
111,TRANSLATIONS:,TRANSLATIONS:
112,TRANSLATIONS:,
113,HYMN TO THE WINDS,HYMN TO THE WINDS
114,A VOW TO HEAVENLY VENUS,A VOW TO HEAVENLY VENUS
115,APRIL,APRIL
116,OF HIS LADY'S OLD AGE,OF HIS LADY'S OLD AGE
117,SHADOWS OF HIS LADY,SHADOWS OF HIS LADY
118,MOONLIGHT,MOONLIGHT
119,THE GRAVE AND THE ROSE,THE GRAVE AND THE ROSE
120,THE BIRTH OF BUTTERFLIES,THE BIRTH OF BUTTERFLIES
121,AN OLD TUNE,AN OLD TUNE
122,SPRING IN THE STUDENT'S QUARTER,SPRING IN THE STUDENT'S QUARTER
123,SPRING. (AFTER MELEAGER.),SPRING. (AFTER MELEAGER.)
124,OLD LOVES,OLD LOVES
125,IANNOULA,IANNOULA
126,THE MILK WHITE DOE,THE MILK WHITE DOE
127,A LA BELLE HELENE,A LA BELLE HELENE
128,BURIAL OF MOLIÈRE,BURIAL OF MOLIÈRE
129,BEFORE THE SNOW,BEFORE THE SNOW
130,THE CLOUD CHORUS,THE CLOUD CHORUS
131,THE CLOUD CHORUS,
132,THE CLOUD CHORUS,
133,THE CLOUD CHORUS,
134,THE CLOUD CHORUS,
135,THE CLOUD CHORUS,"_Laughter and song the poet brings_,"
136,THE CLOUD CHORUS,_And lends them form and gives them-wings;_
137,THE CLOUD CHORUS,_Then sets his chirping squadron free_
138,THE CLOUD CHORUS,"_To post at will by land or sea_,"
139,THE CLOUD CHORUS,"_And find their home, if that may be_."
140,THE CLOUD CHORUS,
141,THE CLOUD CHORUS,"_Laughter and song this poet, too_,"
142,THE CLOUD CHORUS,"_O Western brothers, sends to you_:"
143,THE CLOUD CHORUS,_With doubtful flight the darting train_
144,THE CLOUD CHORUS,"_Have crossed the bleak Atlantic main_,--"
145,THE CLOUD CHORUS,_Now warm them in your hearts again!_
146,_A. D_.,_A. D_.
147,_A. D_.,
148,_A. D_.,
149,_A. D_.,
150,_A. D_.,
