,Poem Title,line
0,,
1,,
2,,"E-text prepared by Judith Wirawan, David Clarke, and the Online"
3,,Distributed Proofreading Team (http://www.pgdp.net)
4,,
5,,
6,,
7,,Transcriber's note:
8,,
9,,Text enclosed by underscores is in italics (_italics_).
10,,
11,,Text enclosed by equal signs is in bold face (=bold=).
12,,
13,,The symbol of inverted asterism (three asterisks forming
14,,an inverted triangle) is represented in this e-text by
15,,three consecutive asterisks (***).
16,,
17,,The symbol of index/fist (a hand with pointing index finger)
18,,"is represented in this e-text by an em-dash and a ""greater"
19,,"than"" sign (-->)."
20,,
21,,The symbol of double dagger is represented in this e-text by
22,,two plus signs (++).
23,,
24,,
25,,
26,,
27,,
28,POEMS,POEMS
29,POEMS,
30,POEMS,by
31,POEMS,
32,ALEXANDER SMITH.,ALEXANDER SMITH.
33,ALEXANDER SMITH.,
34,ALEXANDER SMITH.,Third Edition.
35,ALEXANDER SMITH.,
36,ALEXANDER SMITH.,
37,ALEXANDER SMITH.,
38,ALEXANDER SMITH.,
39,ALEXANDER SMITH.,
40,ALEXANDER SMITH.,
41,ALEXANDER SMITH.,
42,ALEXANDER SMITH.,London:
43,ALEXANDER SMITH.,"David Bogue, Fleet Street."
44,MDCCCLIV.,MDCCCLIV.
45,MDCCCLIV.,
46,LONDON:,LONDON:
47,LONDON:,"Printed by G. Barclay, Castle St. Leicester Sq."
48,LONDON:,
49,LONDON:,
50,LONDON:,
51,LONDON:,
52,CONTENTS.,CONTENTS.
53,CONTENTS.,
54,CONTENTS.,
55,CONTENTS.,Page
56,CONTENTS.,
57,A LIFE-DRAMA                  9,A LIFE-DRAMA                  9
58,A LIFE-DRAMA                  9,
59,AN EVENING AT HOME          213,AN EVENING AT HOME          213
60,AN EVENING AT HOME          213,
61,LADY BARBARA                229,LADY BARBARA                229
62,LADY BARBARA                229,
63,TO ----                     236,TO ----                     236
64,TO ----                     236,
65,SONNETS                     239,SONNETS                     239
66,SONNETS                     239,
67,SONNETS                     239,
68,SONNETS                     239,
69,SONNETS                     239,
70,A LIFE-DRAMA.,A LIFE-DRAMA.
71,A LIFE-DRAMA.,
72,A LIFE-DRAMA.,
73,A LIFE-DRAMA.,SCENE I.--_An Antique Room: Midnight._
74,A LIFE-DRAMA.,
75,"WALTER,","WALTER,"
76,"WALTER,",_Reading from a paper on which he has been writing_.
77,"WALTER,",
78,"WALTER,","As a wild maiden, with love-drinking eyes,"
79,"WALTER,","Sees in sweet dreams a beaming Youth of Glory,"
80,"WALTER,","And wakes to weep, and ever after, sighs"
81,"WALTER,",For that bright vision till her hair is hoary;
82,"WALTER,","Ev'n so, alas! is my life's-passion story."
83,"WALTER,","For Poesy my heart and pulses beat,"
84,"WALTER,","For Poesy my blood runs red and fleet,"
85,"WALTER,","As Aaron's serpent the Egyptians' swallow'd,"
