,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Thierry Alberto and the Online Distributed
5,,Proofreading Team at https://www.pgdp.net
6,,
7,,
8,,
9,,
10,,
11,,
12,A LEGEND OF OLD PERSIA AND OTHER POEMS.,A LEGEND OF OLD PERSIA AND OTHER POEMS.
13,A LEGEND OF OLD PERSIA AND OTHER POEMS.,
14,A LEGEND OF OLD PERSIA AND OTHER POEMS.,
15,A LEGEND OF OLD PERSIA AND OTHER POEMS.,
16,BY,BY
17,BY,
18,A. B. S. TENNYSON.,A. B. S. TENNYSON.
19,A. B. S. TENNYSON.,
20,A. B. S. TENNYSON.,
21,A. B. S. TENNYSON.,
22,LONDON: WILLIAM HEINEMANN.,LONDON: WILLIAM HEINEMANN.
23,LONDON: WILLIAM HEINEMANN.,1912.
24,LONDON: WILLIAM HEINEMANN.,
25,LONDON: WILLIAM HEINEMANN.,
26,LONDON: WILLIAM HEINEMANN.,
27,TO,TO
28,TO,
29,C. T.,C. T.
30,C. T.,
31,C. T.,
32,C. T.,
33,C. T.,Fantasies.
34,C. T.,
35,C. T.,Altruism: A Legend of Old Persia:           p.   3.
36,C. T.,The Enchanted Gipsy:                        p.   9.
37,C. T.,The Roof of the World:                      p.  11.
38,C. T.,The Poet and the Lily:                      p.  13.
39,C. T.,The Tramp:                                  p.  15.
40,C. T.,The Black Dwarf:                            p.  23.
41,C. T.,To an Elephant:                             p.  24.
42,C. T.,
43,C. T.,
44,C. T.,Songs.
45,C. T.,
46,C. T.,The Palmer's Song:                          p.  27.
47,C. T.,The Song of the Old Men:                    p.  28.
48,C. T.,The Song of Snorro:                         p.  30.
49,C. T.,The Island:                                 p.  32.
50,C. T.,Fair Filamelle:                             p.  34.
51,C. T.,The Song of Kisses:                         p.  35.
52,C. T.,The Song of Odysseus:                       p.  36.
53,C. T.,
54,C. T.,
55,C. T.,Stories in Verse.
56,C. T.,
57,C. T.,Adeimantus:                                 p.  41.
58,C. T.,Pygmalion:                                  p.  44.
59,C. T.,Alexis:                                     p.  53.
60,C. T.,The King's Cloak:                           p.  56.
61,C. T.,The Knight and the Witch:                   p.  59.
62,C. T.,The Dreamer:                                p.  66.
63,C. T.,
64,C. T.,
65,C. T.,Dialogues.
66,C. T.,
67,C. T.,The Parting of Lancelot and Guinevere:      p.  77.
68,C. T.,The Hermit and the Faun:                    p.  80.
69,C. T.,Love's Defiance:                            p.  85.
70,C. T.,The Playmates:                              p.  87.
71,C. T.,
72,C. T.,
73,C. T.,Dramas.
74,C. T.,
75,C. T.,June and November:                          p.  91.
76,C. T.,A Foolish Tragedy:                          p.  92.
77,C. T.,Alone:                                      p.  94.
78,C. T.,The Wraith:                                 p. 101.
79,C. T.,The Two Murderers:                          p. 102.
80,C. T.,
81,C. T.,
82,C. T.,Reflections.
83,C. T.,
