,Poem Title,line
0,,
1,,
2,,"E-text prepared by Charles Aldarondo, Josephine Paolucci, and the Project"
3,,Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net)
4,,
5,,
6,,
7,COLLECTED POEMS,COLLECTED POEMS
8,COLLECTED POEMS,
9,COLLECTED POEMS,by
10,COLLECTED POEMS,
11,ALFRED NOYES,ALFRED NOYES
12,ALFRED NOYES,
13,VOLUME ONE,VOLUME ONE
14,VOLUME ONE,
15,VOLUME ONE,
16,VOLUME ONE,
17,VOLUME ONE,
18,VOLUME ONE,
19,VOLUME ONE,
20,VOLUME ONE,
21,VOLUME ONE,New York
22,VOLUME ONE,Frederick A. Stokes Company
23,VOLUME ONE,Publishers
24,VOLUME ONE,
25,VOLUME ONE,"Copyright, 1913, by"
26,VOLUME ONE,Frederick A. Stokes Company
27,VOLUME ONE,
28,VOLUME ONE,"Copyright, 1906, 1907, 1908, by"
29,VOLUME ONE,The Macmillan Company
30,VOLUME ONE,
31,VOLUME ONE,"Copyright, 1909, 1910, 1911, by"
32,VOLUME ONE,Frederick A. Stokes Company
33,VOLUME ONE,
34,VOLUME ONE,"Copyright, 1906, 1909, by"
35,VOLUME ONE,Alfred Noyes
36,VOLUME ONE,
37,VOLUME ONE,"_All rights reserved, including that of translation into"
38,VOLUME ONE,"foreign languages, including the Scandinavian. All dramatic and"
39,VOLUME ONE,"acting rights, both professional and amateur, are reserved."
40,VOLUME ONE,Application for the right of performing should be made to the
41,VOLUME ONE,publishers_
42,VOLUME ONE,
43,VOLUME ONE,"_October, 1913_"
44,VOLUME ONE,
45,VOLUME ONE,
46,VOLUME ONE,
47,VOLUME ONE,
48,CONTENTS,CONTENTS
49,CONTENTS,
50,CONTENTS,
51,PAGE,PAGE
52,PAGE,
53,THE LOOM OF YEARS                                  1,THE LOOM OF YEARS                                  1
54,THE LOOM OF YEARS                                  1,
55,IN THE HEART OF THE WOODS                          2,IN THE HEART OF THE WOODS                          2
56,IN THE HEART OF THE WOODS                          2,
57,ART                                                5,ART                                                5
58,ART                                                5,
59,TRIOLET                                            8,TRIOLET                                            8
60,TRIOLET                                            8,
61,A TRIPLE BALLAD OF OLD JAPAN                       8,A TRIPLE BALLAD OF OLD JAPAN                       8
62,A TRIPLE BALLAD OF OLD JAPAN                       8,
63,THE SYMBOLIST                                     10,THE SYMBOLIST                                     10
64,THE SYMBOLIST                                     10,
65,HAUNTED IN OLD JAPAN                              11,HAUNTED IN OLD JAPAN                              11
66,HAUNTED IN OLD JAPAN                              11,
67,NECROMANCY                                        12,NECROMANCY                                        12
68,NECROMANCY                                        12,
69,THE MYSTIC                                        15,THE MYSTIC                                        15
70,THE MYSTIC                                        15,
71,THE FLOWER OF OLD JAPAN                           17,THE FLOWER OF OLD JAPAN                           17
72,THE FLOWER OF OLD JAPAN                           17,
